Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
MAPK13,,1,0,0,0,0,0,2.83284822687293
MAPK14,,1,0,0,0,0,0,2.05290782234537
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,1,0,0,0,0,0,-4.38600940256295
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,0.22618383144404
MAPKAPK5,,1,0,0,0,0,0,NA
MAX,,1,0,0,0,0,0,NA
MCM7,,1,0,0,0,0,0,-1.30377927721052
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
MED1,,1,0,0,0,0,0,NA
mercplac_c,,1,0,0,0,0,0,NA
Metab__(2S)-2-Hydroxybutanedioic acid_c,,1,0,0,0,0,0,NA
Metab__(2S)-2-Hydroxybutanedioic acid_m,,1,0,0,0,0,0,NA
Metab__(R)-Lactaldehyde_c,,1,0,0,0,0,0,NA
Metab__17alpha-Hydroxyprogesterone_c,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_m,,1,0,0,0,0,0,NA
Metab__3-Mercaptopyruvic acid_c,,1,0,0,0,0,0,NA
Metab__Acetaldehyde_c,,1,0,0,0,0,0,NA
Metab__Acetic acid_c,,1,0,0,0,0,0,NA
Metab__Adenosine_c,,1,0,0,0,0,0,NA
Metab__Ammonia_c,,1,0,0,0,0,0,NA
Metab__Ammonia_e,,1,0,0,0,0,0,NA
Metab__Butanedioic acid_c,M,0,0,1,-1,1,-1,NA
Metab__Butanedioic acid_m,M,0,0,1,-1,1,-1,NA
Metab__CDP_c,,1,0,0,0,0,0,NA
Metab__D-Lactic acid_c,M,0,0,1,-1,1,-1,NA
Metab__dADP_c,,1,0,0,0,0,0,NA
Metab__Deoxyadenosine_c,,1,0,0,0,0,0,NA
Metab__dGDP_c,,1,0,0,0,0,0,NA
Metab__dTDP_c,,1,0,0,0,0,0,NA
Metab__FADH_m,,1,0,0,0,0,0,NA
Metab__Formaldehyde_c,,1,0,0,0,0,0,NA
Metab__Fumaric acid_c,,1,0,0,0,0,0,NA
Metab__Fumaric acid_m,,1,0,0,0,0,0,NA
Metab__Guanosine diphosphate_c,,1,0,0,0,0,0,NA
Metab__Histamine_c,M,0,1,0,1,1,1,NA
Metab__Histamine_e,,1,0,0,0,0,0,NA
Metab__Histidine_c,,1,0,0,0,0,0,NA
Metab__L-Aspartic acid_c,,1,0,0,0,0,0,NA
Metab__L-Cysteine_c,M,0,0,1,-1,1,-1,NA
Metab__L-Lactic acid_c,M,0,0,1,-1,1,-1,NA
Metab__L-Lactic acid_m,M,0,0,1,-1,1,-1,NA
Metab__L-Proline_c,M,0,0,1,-1,1,-1,NA
Metab__L-Serine_c,,1,0,0,0,0,0,NA
Metab__Lactaldehyde_c,,1,0,0,0,0,0,NA
Metab__Methyl glyoxal_c,,1,0,0,0,0,0,NA
Metab__N-Acetylneuraminic acid_c,,1,0,0,0,0,0,NA
Metab__Nitric oxide_c,,1,0,0,0,0,0,NA
Metab__Oxiglutatione_c,,1,0,0,0,0,0,NA
Metab__Phosphoenolpyruvate_c,,1,0,0,0,0,0,NA
Metab__Propylene glycol_c,,1,0,0,0,0,0,NA
Metab__Putrescine_c,M,1,0,0,0,1,0,NA
Metab__Tetrahydrofolic acid_m,,1,0,0,0,0,0,NA
MITF,,1,0,0,0,0,0,NA
mlthf_c,,1,0,0,0,0,0,NA
MSX1,,1,0,0,0,0,0,NA
MTA1,,1,0,0,0,0,0,-0.888820962103455
MTOR,,1,0,0,0,0,0,3.23668152474673
MYB,,1,0,0,0,0,0,NA
MYC,,1,0,0,0,0,0,NA
MYCBP,,1,0,0,0,0,0,NA
MYCBP2,,1,0,0,0,0,0,-1.28500785430837
MYCN,,1,0,0,0,0,0,NA
MYOD1,,1,0,0,0,0,0,NA
NCAM1,,1,0,0,0,0,0,NA
NCOA2,,1,0,0,0,0,0,NA
NCOA3,,1,0,0,0,0,0,NA
NCOA6,,1,0,0,0,0,0,NA
NCOR2,,1,0,0,0,0,0,NA
NFKB1,,1,0,0,0,0,0,3.35086868996363
NFKB1_RELA,,1,0,0,0,0,0,NA
NFYA,,1,0,0,0,0,0,NA
NMI,,1,0,0,0,0,0,0.36154112034766
NOTCH1,,1,0,0,0,0,0,NA
NOTCH1_NOTCH2_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH3_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH4_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_RBPJ,,1,0,0,0,0,0,NA
NPM1,,1,0,0,0,0,0,-1.75769003618144
NR0B1,,1,0,0,0,0,0,NA
NR0B2,,1,0,0,0,0,0,NA
NR2C2,,1,0,0,0,0,0,NA
NR3C1,,1,0,0,0,0,0,NA
NR4A1,,1,0,0,0,0,0,NA
NRIP1,,1,0,0,0,0,0,NA
NTRK3,,1,0,0,0,0,0,NA
NUAK1,,1,0,0,0,0,0,NA
NUMB,,1,0,0,0,0,0,-1.55310254214333
ODC1,,1,0,0,0,0,0,NA
P4HA1,P,0,1,0,1,1,1,7.56290731803918
P4HA2,,1,0,0,0,0,0,2.00077047724282
PA2G4,,1,0,0,0,0,0,3.83059731878076
PAK2,,1,0,0,0,0,0,1.79116539529765
PAK4,,1,0,0,0,0,0,NA
PAK6,,1,0,0,0,0,0,NA
PARD6A,,1,0,0,0,0,0,NA
PARD6B,,1,0,0,0,0,0,NA
PARD6G,,1,0,0,0,0,0,NA
PARP1,P,0,1,0,1,1,1,7.12965032941924
PAX2,,1,0,0,0,0,0,NA
PAX8,,1,0,0,0,0,0,NA
PDK1,,1,0,0,0,0,0,2.70788254046238
PDPK1,,1,0,0,0,0,0,-0.398935834204115
PHB,,1,0,0,0,0,0,1.15869643417924
PIAS1,,1,0,0,0,0,0,NA
PIAS2,,1,0,0,0,0,0,NA
PIAS4,,1,0,0,0,0,0,NA
PIK3CA,,1,0,0,0,0,0,NA
PIK3CB,,1,0,0,0,0,0,NA
PIK3CD,,1,0,0,0,0,0,NA
PIK3CG,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,1.01887209482297
PIK3R3,,1,0,0,0,0,0,1.01887209482297
PIM1,,1,0,0,0,0,0,NA
PIN1,,1,0,0,0,0,0,1.09957011600011
PKLR,,1,0,0,0,0,0,NA
PKM,,1,0,0,0,0,0,4.67957825030144
PKN1,,1,0,0,0,0,0,1.81120164399729
PLD2,,1,0,0,0,0,0,NA
PLK1,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,3.56142498219421
PPP1CB,,1,0,0,0,0,0,0.737659804775669
PPP1CC,,1,0,0,0,0,0,2.31924886372773
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,1.76370121559178
PPP2CA,,1,0,0,0,0,0,1.15904945386011
PPP2CA_PPP2R1A_PPP2R2B,,1,0,0,0,0,0,NA
PPP2CB,,1,0,0,0,0,0,1.15904945386011
PPP2R5A,,1,0,0,0,0,0,-3.62780851377582
PPP2R5D,,1,0,0,0,0,0,0.903944957540742
PRDM1,,1,0,0,0,0,0,NA
PRDX1,,1,0,0,0,0,0,-1.17890905363868
PRKAA1,,1,0,0,0,0,0,4.03108833934933
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKACA,,1,0,0,0,0,0,-3.06026970180828
PRKCA,,1,0,0,0,0,0,0.703388603623082
PRKCD,,1,0,0,0,0,0,0.289250217075757
PRKCE,,1,0,0,0,0,0,NA
PRKCZ,,1,0,0,0,0,0,NA
PRKDC,P,0,1,0,1,1,1,6.60180695675244
PRNP,,1,0,0,0,0,0,NA
PRODH,,1,0,0,0,0,0,0.404270729316963
PSIP1,,1,0,0,0,0,0,-1.06631968904748
PTEN,,1,0,0,0,0,0,NA
PTPN1,,1,0,0,0,0,0,-2.09636812599637
PTTG1,,1,0,0,0,0,0,NA
PUF60,,1,0,0,0,0,0,2.41785179539072
PURA,,1,0,0,0,0,0,0.295375959015037
RAN,,1,0,0,0,0,0,0.533440786018091
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBL1,,1,0,0,0,0,0,NA
RBL2,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
RELA,,1,0,0,0,0,0,3.00618810921318
RET,,1,0,0,0,0,0,NA
RNF14,,1,0,0,0,0,0,NA
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RUNX1,,1,0,0,0,0,0,-0.0790548630822527
RXRA,,1,0,0,0,0,0,NA
S100A4,,1,0,0,0,0,0,-1.67498243858352
SHMT1,,1,0,0,0,0,0,1.66245320451356
SIK1,,1,0,0,0,0,0,NA
SIRT1,,1,0,0,0,0,0,NA
SKP2,,1,0,0,0,0,0,NA
SLC12A1,,1,0,0,0,0,0,NA
SLC12A2,,1,0,0,0,0,0,3.22208785472984
SLC12A6,,1,0,0,0,0,0,NA
SLC1A4,,1,0,0,0,0,0,NA
SLC22A2,,0,1,0,1,0,1,NA
SLC25A1,,1,0,0,0,0,0,1.34703866218891
SLC38A2,,0,0,1,-1,0,-1,NA
SLC6A9,,1,0,0,0,0,0,NA
SLC9A1,,1,0,0,0,0,0,2.17325221883776
SLC9A3,,1,0,0,0,0,0,NA
SMAD2,,1,0,0,0,0,0,NA
SMAD2_SMAD4,,1,0,0,0,0,0,NA
SMAD3,,1,0,0,0,0,0,NA
SMAD3_SMAD4,,1,0,0,0,0,0,NA
SMAD4,,1,0,0,0,0,0,NA
SMARCA4,,1,0,0,0,0,0,5.2524938004834
SMYD2,,1,0,0,0,0,0,NA
SOX6,,1,0,0,0,0,0,NA
SP1,,1,0,0,0,0,0,NA
SP100,,1,0,0,0,0,0,-1.21995669986125
SP3,,1,0,0,0,0,0,NA
SPAG9,,1,0,0,0,0,0,0.793163358608839
SPI1,,1,0,0,0,0,0,NA
SRC,,1,0,0,0,0,0,1.67823191991091
STAT1,,1,0,0,0,0,0,0.892272261031979
STAT3,,1,0,0,0,0,0,1.08102444330876
STAT4,,1,0,0,0,0,0,NA
STK11,,1,0,0,0,0,0,NA
SUMO1,,1,0,0,0,0,0,1.98110483672742
TAF1,,1,0,0,0,0,0,NA
TAL1,,1,0,0,0,0,0,NA
TBL1XR1,,1,0,0,0,0,0,4.18332264919056
TCF3,,1,0,0,0,0,0,NA
TCF4,,1,0,0,0,0,0,NA
TCF7,,1,0,0,0,0,0,NA
TCF7L1,,1,0,0,0,0,0,NA
TCF7L2,,1,0,0,0,0,0,NA
TDG,,1,0,0,0,0,0,NA
TET2,,1,0,0,0,0,0,NA
TFAP4,,1,0,0,0,0,0,NA
TGFB1,,1,0,0,0,0,0,-4.67475123019892
TGFB1I1,,1,0,0,0,0,0,-1.62471257919361
TNF,,1,0,0,0,0,0,NA
TNK2,,1,0,0,0,0,0,NA
TOPORS,,1,0,0,0,0,0,NA
TP53,,0,1,0,1,0,1,NA
TP53BP1,,1,0,0,0,0,0,5.30245594515791
TP53BP2,,1,0,0,0,0,0,NA
TP53RK,,1,0,0,0,0,0,1.85282399505713
TRIM24,,1,0,0,0,0,0,NA
TRRAP,,1,0,0,0,0,0,-0.748285857940696
TTK,,1,0,0,0,0,0,NA
TWIST1,,1,0,0,0,0,0,NA
TXN,,1,0,0,0,0,0,1.77940116534604
UBE2I,,1,0,0,0,0,0,0.911378691563128
UBE3A,,1,0,0,0,0,0,1.93132086434882
USF1,,0,1,0,1,0,1,NA
USP10,,1,0,0,0,0,0,2.65628456971691
USP28,,1,0,0,0,0,0,NA
USP7,,1,0,0,0,0,0,1.15406314853341
VAV3,,1,0,0,0,0,0,NA
VHL,,1,0,0,0,0,0,NA
WRN,,1,0,0,0,0,0,NA
WT1,,1,0,0,0,0,0,NA
X_APH1A_NCSTN_PSEN1_PSENEN,,1,0,0,0,0,0,NA
XPO1,,1,0,0,0,0,0,4.41377398191294
YWHAZ,,1,0,0,0,0,0,5.07996491348583
YY1,,1,0,0,0,0,0,NA
ZBTB16,,1,0,0,0,0,0,NA
ZMIZ1,,1,0,0,0,0,0,NA
ZNF318,,1,0,0,0,0,0,NA
ZNF420,,1,0,0,0,0,0,NA
