Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
MAPK13,,1,0,0,0,0,0,2.83284822687293
MAPK14,,1,0,0,0,0,0,2.05290782234537
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,1,0,0,0,0,0,-4.38600940256295
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,0.22618383144404
MAPKAPK5,,1,0,0,0,0,0,NA
MAX,,1,0,0,0,0,0,NA
MCM7,,1,0,0,0,0,0,-1.30377927721052
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
MED1,,1,0,0,0,0,0,NA
mercplac_c,,1,0,0,0,0,0,NA
Metab__(2S)-2-Hydroxybutanedioic acid_c,,1,0,0,0,0,0,NA
Metab__(2S)-2-Hydroxybutanedioic acid_m,,1,0,0,0,0,0,NA
Metab__(R)-Lactaldehyde_c,,1,0,0,0,0,0,NA
Metab__17alpha-Hydroxyprogesterone_c,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_m,,1,0,0,0,0,0,NA
Metab__3-Mercaptopyruvic acid_c,,1,0,0,0,0,0,NA
Metab__Acetaldehyde_c,,1,0,0,0,0,0,NA
Metab__Acetic acid_c,,1,0,0,0,0,0,NA
Metab__Adenosine_c,,1,0,0,0,0,0,NA
Metab__Ammonia_c,,1,0,0,0,0,0,NA
Metab__Ammonia_e,,1,0,0,0,0,0,NA
Metab__Butanedioic acid_c,M,0,0,1,-1,1,-1,NA
Metab__Butanedioic acid_m,M,0,0,1,-1,1,-1,NA
Metab__CDP_c,,1,0,0,0,0,0,NA
Metab__D-Lactic acid_c,M,0,0,1,-1,1,-1,NA
Metab__dADP_c,,1,0,0,0,0,0,NA
Metab__Deoxyadenosine_c,,1,0,0,0,0,0,NA
Metab__dGDP_c,,1,0,0,0,0,0,NA
Metab__dTDP_c,,1,0,0,0,0,0,NA
Metab__FADH_m,,1,0,0,0,0,0,NA
Metab__Formaldehyde_c,,1,0,0,0,0,0,NA
Metab__Fumaric acid_c,,1,0,0,0,0,0,NA
Metab__Fumaric acid_m,,1,0,0,0,0,0,NA
Metab__Guanosine diphosphate_c,,1,0,0,0,0,0,NA
Metab__Histamine_c,M,0,1,0,1,1,1,NA
Metab__Histamine_e,,1,0,0,0,0,0,NA
Metab__Histidine_c,,1,0,0,0,0,0,NA
Metab__L-Aspartic acid_c,,1,0,0,0,0,0,NA
Metab__L-Cysteine_c,M,0,0,1,-1,1,-1,NA
Metab__L-Lactic acid_c,M,0,0,1,-1,1,-1,NA
Metab__L-Lactic acid_m,M,0,0,1,-1,1,-1,NA
Metab__L-Proline_c,M,0,0,1,-1,1,-1,NA
Metab__L-Serine_c,,1,0,0,0,0,0,NA
Metab__Lactaldehyde_c,,1,0,0,0,0,0,NA
Metab__Methyl glyoxal_c,,1,0,0,0,0,0,NA
Metab__N-Acetylneuraminic acid_c,,1,0,0,0,0,0,NA
Metab__Nitric oxide_c,,1,0,0,0,0,0,NA
Metab__Oxiglutatione_c,,1,0,0,0,0,0,NA
Metab__Phosphoenolpyruvate_c,,1,0,0,0,0,0,NA
Metab__Propylene glycol_c,,1,0,0,0,0,0,NA
Metab__Putrescine_c,M,1,0,0,0,1,0,NA
Metab__Tetrahydrofolic acid_m,,1,0,0,0,0,0,NA
MITF,,1,0,0,0,0,0,NA
mlthf_c,,1,0,0,0,0,0,NA
MSX1,,1,0,0,0,0,0,NA
MTA1,,1,0,0,0,0,0,-0.888820962103455
MTOR,,1,0,0,0,0,0,3.23668152474673
MYB,,1,0,0,0,0,0,NA
MYC,,1,0,0,0,0,0,NA
MYCBP,,1,0,0,0,0,0,NA
MYCBP2,,1,0,0,0,0,0,-1.28500785430837
MYCN,,1,0,0,0,0,0,NA
MYOD1,,1,0,0,0,0,0,NA
NCAM1,,1,0,0,0,0,0,NA
NCOA2,,1,0,0,0,0,0,NA
NCOA3,,1,0,0,0,0,0,NA
NCOA6,,1,0,0,0,0,0,NA
NCOR2,,1,0,0,0,0,0,NA
NFKB1,,1,0,0,0,0,0,3.35086868996363
NFKB1_RELA,,1,0,0,0,0,0,NA
NFYA,,1,0,0,0,0,0,NA
NMI,,1,0,0,0,0,0,0.36154112034766
NOTCH1,,1,0,0,0,0,0,NA
NOTCH1_NOTCH2_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH3_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH4_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_RBPJ,,1,0,0,0,0,0,NA
NPM1,,1,0,0,0,0,0,-1.75769003618144
NR0B1,,1,0,0,0,0,0,NA
NR0B2,,1,0,0,0,0,0,NA
NR2C2,,1,0,0,0,0,0,NA
NR3C1,,1,0,0,0,0,0,NA
NR4A1,,1,0,0,0,0,0,NA
NRIP1,,1,0,0,0,0,0,NA
NTRK3,,1,0,0,0,0,0,NA
NUAK1,,1,0,0,0,0,0,NA
NUMB,,1,0,0,0,0,0,-1.55310254214333
ODC1,,1,0,0,0,0,0,NA
P4HA1,P,0,1,0,1,1,1,7.56290731803918
P4HA2,,1,0,0,0,0,0,2.00077047724282
PA2G4,,1,0,0,0,0,0,3.83059731878076
PAK2,,1,0,0,0,0,0,1.79116539529765
PAK4,,1,0,0,0,0,0,NA
PAK6,,1,0,0,0,0,0,NA
PARD6A,,1,0,0,0,0,0,NA
PARD6B,,1,0,0,0,0,0,NA
PARD6G,,1,0,0,0,0,0,NA
PARP1,P,0,1,0,1,1,1,7.12965032941924
PAX2,,1,0,0,0,0,0,NA
PAX8,,1,0,0,0,0,0,NA
PDK1,,1,0,0,0,0,0,2.70788254046238
PDPK1,,1,0,0,0,0,0,-0.398935834204115
PHB,,1,0,0,0,0,0,1.15869643417924
PIAS1,,1,0,0,0,0,0,NA
PIAS2,,1,0,0,0,0,0,NA
PIAS4,,1,0,0,0,0,0,NA
PIK3CA,,1,0,0,0,0,0,NA
PIK3CB,,1,0,0,0,0,0,NA
PIK3CD,,1,0,0,0,0,0,NA
PIK3CG,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,1.01887209482297
PIK3R3,,1,0,0,0,0,0,1.01887209482297
PIM1,,1,0,0,0,0,0,NA
PIN1,,1,0,0,0,0,0,1.09957011600011
PKLR,,1,0,0,0,0,0,NA
PKM,,1,0,0,0,0,0,4.67957825030144
PKN1,,1,0,0,0,0,0,1.81120164399729
PLD2,,1,0,0,0,0,0,NA
PLK1,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,3.56142498219421
PPP1CB,,1,0,0,0,0,0,0.737659804775669
PPP1CC,,1,0,0,0,0,0,2.31924886372773
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,1.76370121559178
PPP2CA,,1,0,0,0,0,0,1.15904945386011
PPP2CA_PPP2R1A_PPP2R2B,,1,0,0,0,0,0,NA
PPP2CB,,1,0,0,0,0,0,1.15904945386011
PPP2R5A,,1,0,0,0,0,0,-3.62780851377582
PPP2R5D,,1,0,0,0,0,0,0.903944957540742
PRDM1,,1,0,0,0,0,0,NA
PRDX1,,1,0,0,0,0,0,-1.17890905363868
PRKAA1,,1,0,0,0,0,0,4.03108833934933
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKACA,,1,0,0,0,0,0,-3.06026970180828
PRKCA,,1,0,0,0,0,0,0.703388603623082
PRKCD,,1,0,0,0,0,0,0.289250217075757
PRKCE,,1,0,0,0,0,0,NA
PRKCZ,,1,0,0,0,0,0,NA
PRKDC,P,0,1,0,1,1,1,6.60180695675244
PRNP,,1,0,0,0,0,0,NA
PRODH,,1,0,0,0,0,0,0.404270729316963
PSIP1,,1,0,0,0,0,0,-1.06631968904748
PTEN,,1,0,0,0,0,0,NA
PTPN1,,1,0,0,0,0,0,-2.09636812599637
PTTG1,,1,0,0,0,0,0,NA
PUF60,,1,0,0,0,0,0,2.41785179539072
PURA,,1,0,0,0,0,0,0.295375959015037
RAN,,1,0,0,0,0,0,0.533440786018091
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBL1,,1,0,0,0,0,0,NA
RBL2,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
RELA,,1,0,0,0,0,0,3.00618810921318
RET,,1,0,0,0,0,0,NA
RNF14,,1,0,0,0,0,0,NA
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RUNX1,,1,0,0,0,0,0,-0.0790548630822527
RXRA,,1,0,0,0,0,0,NA
S100A4,,1,0,0,0,0,0,-1.67498243858352
SHMT1,,1,0,0,0,0,0,1.66245320451356
SIK1,,1,0,0,0,0,0,NA
SIRT1,,1,0,0,0,0,0,NA
SKP2,,1,0,0,0,0,0,NA
SLC12A1,,1,0,0,0,0,0,NA
SLC12A2,,1,0,0,0,0,0,3.22208785472984
SLC12A6,,1,0,0,0,0,0,NA
SLC1A4,,1,0,0,0,0,0,NA
SLC22A2,,0,1,0,1,0,1,NA
SLC25A1,,1,0,0,0,0,0,1.34703866218891
SLC38A2,,0,0,1,-1,0,-1,NA
SLC6A9,,1,0,0,0,0,0,NA
SLC9A1,,1,0,0,0,0,0,2.17325221883776
SLC9A3,,1,0,0,0,0,0,NA
SMAD2,,1,0,0,0,0,0,NA
SMAD2_SMAD4,,1,0,0,0,0,0,NA
SMAD3,,1,0,0,0,0,0,NA
SMAD3_SMAD4,,1,0,0,0,0,0,NA
SMAD4,,1,0,0,0,0,0,NA
SMARCA4,,1,0,0,0,0,0,5.2524938004834
SMYD2,,1,0,0,0,0,0,NA
SOX6,,1,0,0,0,0,0,NA
SP1,,1,0,0,0,0,0,NA
SP100,,1,0,0,0,0,0,-1.21995669986125
SP3,,1,0,0,0,0,0,NA
SPAG9,,1,0,0,0,0,0,0.793163358608839
SPI1,,1,0,0,0,0,0,NA
SRC,,1,0,0,0,0,0,1.67823191991091
STAT1,,1,0,0,0,0,0,0.892272261031979
STAT3,,1,0,0,0,0,0,1.08102444330876
STAT4,,1,0,0,0,0,0,NA
STK11,,1,0,0,0,0,0,NA
SUMO1,,1,0,0,0,0,0,1.98110483672742
TAF1,,1,0,0,0,0,0,NA
TAL1,,1,0,0,0,0,0,NA
TBL1XR1,,1,0,0,0,0,0,4.18332264919056
TCF3,,1,0,0,0,0,0,NA
TCF4,,1,0,0,0,0,0,NA
TCF7,,1,0,0,0,0,0,NA
TCF7L1,,1,0,0,0,0,0,NA
TCF7L2,,1,0,0,0,0,0,NA
TDG,,1,0,0,0,0,0,NA
TET2,,1,0,0,0,0,0,NA
TFAP4,,1,0,0,0,0,0,NA
TGFB1,,1,0,0,0,0,0,-4.67475123019892
TGFB1I1,,1,0,0,0,0,0,-1.62471257919361
TNF,,1,0,0,0,0,0,NA
TNK2,,1,0,0,0,0,0,NA
TOPORS,,1,0,0,0,0,0,NA
TP53,,0,1,0,1,0,1,NA
TP53BP1,,1,0,0,0,0,0,5.30245594515791
TP53BP2,,1,0,0,0,0,0,NA
TP53RK,,1,0,0,0,0,0,1.85282399505713
TRIM24,,1,0,0,0,0,0,NA
TRRAP,,1,0,0,0,0,0,-0.748285857940696
TTK,,1,0,0,0,0,0,NA
TWIST1,,1,0,0,0,0,0,NA
TXN,,1,0,0,0,0,0,1.77940116534604
UBE2I,,1,0,0,0,0,0,0.911378691563128
UBE3A,,1,0,0,0,0,0,1.93132086434882
USF1,,0,1,0,1,0,1,NA
USP10,,1,0,0,0,0,0,2.65628456971691
USP28,,1,0,0,0,0,0,NA
USP7,,1,0,0,0,0,0,1.15406314853341
VAV3,,1,0,0,0,0,0,NA
VHL,,1,0,0,0,0,0,NA
WRN,,1,0,0,0,0,0,NA
WT1,,1,0,0,0,0,0,NA
X_APH1A_NCSTN_PSEN1_PSENEN,,1,0,0,0,0,0,NA
XPO1,,1,0,0,0,0,0,4.41377398191294
YWHAZ,,1,0,0,0,0,0,5.07996491348583
YY1,,1,0,0,0,0,0,NA
ZBTB16,,1,0,0,0,0,0,NA
ZMIZ1,,1,0,0,0,0,0,NA
ZNF318,,1,0,0,0,0,0,NA
ZNF420,,1,0,0,0,0,0,NA
5HPET_c,,1,0,0,0,0,0,NA
A2M,,1,0,0,0,0,0,NA
AAK1,,1,0,0,0,0,0,1.7836941138184501
AANAT,,1,0,0,0,0,0,NA
AATF,,1,0,0,0,0,0,NA
ABCC3,,1,0,0,0,0,0,0.570369526045016
ABI1,,1,0,0,0,0,0,0.242424863226231
ABI1_BRK1_CYFIP1_NCKAP1_WASF1,,1,0,0,0,0,0,NA
ABI1_BRK1_CYFIP1_NCKAP1_WASF2,,1,0,0,0,0,0,NA
ABI1_BRK1_CYFIP1_NCKAP1_WASF3,,1,0,0,0,0,0,NA
ABI1_BRK1_CYFIP2_NCKAP1_WASF1,,1,0,0,0,0,0,NA
ABI1_BRK1_CYFIP2_NCKAP1_WASF2,,1,0,0,0,0,0,NA
ABI1_BRK1_CYFIP2_NCKAP1_WASF3,,1,0,0,0,0,0,NA
ABI1_WASF2,,1,0,0,0,0,0,NA
ABL1,,0,1,0,1,0,1,NA
ABL2,,0,0,1,-1,0,-1,NA
ABRAXAS1,,1,0,0,0,0,0,NA
ACAN,,1,0,0,0,0,0,NA
ACE,,1,0,0,0,0,0,-5.10764713881915
ACHE,,1,0,0,0,0,0,NA
ACOT7,,1,0,0,0,0,0,1.69439392816651
ACP1,,1,0,0,0,0,0,0.271564605955367
ACTA1,,1,0,0,0,0,0,-4.9360409392246
ACTB,,1,0,0,0,0,0,-2.04208325861056
ACTN1,,1,0,0,0,0,0,-1.78337550464266
ACTN4,,1,0,0,0,0,0,-2.22929036499463
ACTR2,,1,0,0,0,0,0,-0.879192346386076
ACTR2_ACTR3_ARPC1A_ARPC1B_ARPC2_ARPC3_ARPC4_ARPC5_ARPC5L,,1,0,0,0,0,0,NA
ACVR1B,,1,0,0,0,0,0,NA
ACVR1C,,1,0,0,0,0,0,NA
ACVR2A,,1,0,0,0,0,0,NA
ACVR2B,,1,0,0,0,0,0,NA
ACVRL1,,1,0,0,0,0,0,NA
ADAM10,,1,0,0,0,0,0,-2.89027784265863
ADAM12,,1,0,0,0,0,0,NA
ADAM15,,1,0,0,0,0,0,NA
ADAM17,,1,0,0,0,0,0,NA
ADAM9,,1,0,0,0,0,0,2.15655499570139
ADAMTS4,,1,0,0,0,0,0,NA
ADAR,M,1,0,0,0,1,0,6.79603599092229
ADCY5,,1,0,0,0,0,0,NA
ADGRG1,,1,0,0,0,0,0,NA
ADH1B,M,1,0,0,0,1,0,-7.85491421934974
ADH4,M,0,0,1,-1,1,-1,-7.85491421934974
ADIPOQ,,1,0,0,0,0,0,NA
ADIPOR1,,1,0,0,0,0,0,NA
ADIPOR2,,1,0,0,0,0,0,NA
ADM,,1,0,0,0,0,0,NA
ADORA1,,1,0,0,0,0,0,NA
ADRA1A,,1,0,0,0,0,0,NA
ADRA1B,,1,0,0,0,0,0,NA
ADRA1D,,1,0,0,0,0,0,NA
ADRA2A,,1,0,0,0,0,0,NA
ADRA2B,,1,0,0,0,0,0,NA
ADRA2C,,1,0,0,0,0,0,NA
ADRB1,,1,0,0,0,0,0,NA
ADRB2,,1,0,0,0,0,0,NA
ADRB3,,1,0,0,0,0,0,NA
AEBP2_EED_EZH2_RBBP4_SUZ12,,1,0,0,0,0,0,NA
AFAP1L2,,1,0,0,0,0,0,NA
AFDN,,1,0,0,0,0,0,-1.84709964239357
AGER,,1,0,0,0,0,0,-3.82806669814532
AGO2,,1,0,0,0,0,0,1.92003795434863
AGRP,,1,0,0,0,0,0,NA
AGT,,1,0,0,0,0,0,-5.00438779359428
AGTR1,,1,0,0,0,0,0,NA
AGTR2,,1,0,0,0,0,0,NA
AHCYL1,,1,0,0,0,0,0,NA
AHSA1,,1,0,0,0,0,0,3.56201962235764
AIM2_CASP1_PYCARD,,1,0,0,0,0,0,NA
AIMP1,M,0,1,0,1,1,1,8.60450603962506
AKAP13,,1,0,0,0,0,0,2.56920735284554
AKAP5,,1,0,0,0,0,0,NA
AKT1S1,,1,0,0,0,0,0,NA
AKT1S1_DEPTOR_MLST8_MTOR_RPTOR,,1,0,0,0,0,0,NA
AKT2,,1,0,0,0,0,0,1.22859225085675
AKT3,,1,0,0,0,0,0,-2.95493992454823
alaargcys_c,,1,0,0,0,0,0,NA
ALDOA,M,0,1,0,1,1,1,6.74889485811718
ALDOB,M,0,1,0,1,1,1,6.47398038373177
ALOX12,,1,0,0,0,0,0,NA
AMFR,,1,0,0,0,0,0,NA
AMH,,1,0,0,0,0,0,NA
AMHR2,,1,0,0,0,0,0,NA
AMOT,,1,0,0,0,0,0,NA
ANAPC1,,1,0,0,0,0,0,NA
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,,1,0,0,0,0,0,NA
ANAPC10,,1,0,0,0,0,0,NA
ANAPC11,,1,0,0,0,0,0,NA
ANAPC13,,1,0,0,0,0,0,NA
ANAPC2,,1,0,0,0,0,0,NA
ANAPC4,,1,0,0,0,0,0,NA
ANAPC5,,1,0,0,0,0,0,NA
ANAPC7,,1,0,0,0,0,0,NA
ANGPT1,,1,0,0,0,0,0,NA
ANGPT2,,1,0,0,0,0,0,NA
ANKRD26,,1,0,0,0,0,0,NA
ANKRD28,,1,0,0,0,0,0,-0.486082016613438
ANKS1B,,1,0,0,0,0,0,NA
ANP32A,,1,0,0,0,0,0,1.03256364590887
ANXA1,,1,0,0,0,0,0,-2.45403684346753
ANXA2,,1,0,0,0,0,0,-4.72133194156379
AP2B1,,1,0,0,0,0,0,-1.21628123408365
APAF1,,1,0,0,0,0,0,0.879194297355019
APBA1,,1,0,0,0,0,0,NA
APBA2,,1,0,0,0,0,0,NA
APBB1,,1,0,0,0,0,0,NA
APC_AXIN1_GSK3B,,1,0,0,0,0,0,NA
APC2,,1,0,0,0,0,0,NA
APH1A,,1,0,0,0,0,0,NA
APOE,,1,0,0,0,0,0,NA
APP,,1,0,0,0,0,0,-0.206216377500803
APPL1,,1,0,0,0,0,0,-2.90151820807051
APPL1_CASP9,,1,0,0,0,0,0,NA
ARAF,,1,0,0,0,0,0,2.74127582934557
AREG,,1,0,0,0,0,0,NA
ARF1,,1,0,0,0,0,0,2.85624536531978
ARF6,,1,0,0,0,0,0,-1.16348266190048
ARFGAP1,,1,0,0,0,0,0,1.79981761470479
ARFIP1,M,0,1,0,1,1,1,7.18201015525473
argcysgly_c,,1,0,0,0,0,0,NA
argcysser_c,,1,0,0,0,0,0,NA
argglupro_c,,1,0,0,0,0,0,NA
argpromet_c,,1,0,0,0,0,0,NA
argprothr_c,,1,0,0,0,0,0,NA
argvalcys_c,,1,0,0,0,0,0,NA
ARHGAP1,,1,0,0,0,0,0,3.44402142439457
ARHGAP24,,1,0,0,0,0,0,NA
ARHGAP26,,1,0,0,0,0,0,NA
ARHGAP31,,1,0,0,0,0,0,NA
ARHGAP32,,1,0,0,0,0,0,NA
ARHGAP33,,1,0,0,0,0,0,NA
ARHGAP35,,1,0,0,0,0,0,NA
ARHGAP5,,1,0,0,0,0,0,NA
ARHGDIA,,1,0,0,0,0,0,-2.30953954141751
ARHGDIB,,1,0,0,0,0,0,-2.54695971971757
ARHGEF1,,1,0,0,0,0,0,0.643015692238991
ARHGEF11,,1,0,0,0,0,0,NA
ARHGEF12,,1,0,0,0,0,0,-0.851782059309664
ARHGEF15,,1,0,0,0,0,0,NA
ARHGEF2,,1,0,0,0,0,0,2.5214995823684
ARHGEF25,,1,0,0,0,0,0,NA
ARHGEF28,,1,0,0,0,0,0,NA
ARHGEF4,,1,0,0,0,0,0,NA
ARHGEF6,,1,0,0,0,0,0,-2.22338123764697
ARHGEF7,,1,0,0,0,0,0,-0.750318129496261
ARHGEF7_GIT2,,1,0,0,0,0,0,NA
ARHGEF9,,1,0,0,0,0,0,NA
ARID3A,,1,0,0,0,0,0,NA
ARID4A,,1,0,0,0,0,0,NA
ARNTL,,1,0,0,0,0,0,NA
ARNTL_CLOCK,,1,0,0,0,0,0,NA
ARPC2,,1,0,0,0,0,0,-0.59575778455887
ARRB1,M,0,0,1,-1,1,-1,-6.59475878114749
ARRB2,,1,0,0,0,0,0,-3.94372007624126
ARVCF,,1,0,0,0,0,0,NA
ASAP1,,1,0,0,0,0,0,NA
ASAP2,,1,0,0,0,0,0,1.42566550965049
ASAP3,,1,0,0,0,0,0,NA
ASCL1,,1,0,0,0,0,0,NA
ASF1A,,1,0,0,0,0,0,NA
ASF1B,,1,0,0,0,0,0,NA
ASH2L_SETD1A_WDR5,,1,0,0,0,0,0,NA
ASXL1,,1,0,0,0,0,0,NA
ATAD5,,1,0,0,0,0,0,NA
ATF1,,1,0,0,0,0,0,NA
ATF2,,1,0,0,0,0,0,NA
ATF3,,1,0,0,0,0,0,NA
ATF6,,1,0,0,0,0,0,NA
ATF6B,,1,0,0,0,0,0,NA
ATG12_ATG16L1_ATG5,,1,0,0,0,0,0,NA
ATG13,,1,0,0,0,0,0,NA
ATG13_RB1CC1_ULK1,,1,0,0,0,0,0,NA
ATG14,,1,0,0,0,0,0,NA
ATG3,,1,0,0,0,0,0,2.05486561927367
ATG4D,,1,0,0,0,0,0,NA
ATG7,,1,0,0,0,0,0,-2.23295283399433
ATG9A,,1,0,0,0,0,0,NA
ATOH1,,1,0,0,0,0,0,NA
ATP6V1H,,1,0,0,0,0,0,-2.37778320537311
ATRIP,,1,0,0,0,0,0,NA
ATXN1,,1,0,0,0,0,0,NA
AVEN,,1,0,0,0,0,0,NA
AVPR1A,,1,0,0,0,0,0,NA
AVPR1B,,1,0,0,0,0,0,NA
AVPR2,,1,0,0,0,0,0,NA
AXL,,1,0,0,0,0,0,NA
B2M,,1,0,0,0,0,0,NA
BACE1,,1,0,0,0,0,0,NA
BAG2,,1,0,0,0,0,0,-1.02207935431013
BAIAP2,,1,0,0,0,0,0,0.810584781708425
BAK1,,1,0,0,0,0,0,NA
BAMBI,,1,0,0,0,0,0,NA
BARD1,,1,0,0,0,0,0,NA
BAX,,1,0,0,0,0,0,0.319410072828978
BAZ1B,M,0,1,0,1,1,1,6.04279183699373
BBC3,,1,0,0,0,0,0,NA
BCAR1,,1,0,0,0,0,0,NA
BCAR1_CRK,,1,0,0,0,0,0,NA
BCL10,,1,0,0,0,0,0,NA
BCL2L11,,1,0,0,0,0,0,NA
BCL2L2,,1,0,0,0,0,0,NA
BCL3,,1,0,0,0,0,0,NA
BCR,,1,0,0,0,0,0,NA
BDKRB1,,1,0,0,0,0,0,NA
BDKRB2,,1,0,0,0,0,0,NA
BDNF,,1,0,0,0,0,0,NA
BECN1,,1,0,0,0,0,0,NA
BHLHE40,,1,0,0,0,0,0,NA
BHLHE41,,1,0,0,0,0,0,NA
BID,,1,0,0,0,0,0,0.0874222608278947
BIK,,1,0,0,0,0,0,NA
BIRC2,,1,0,0,0,0,0,NA
BIRC3,,1,0,0,0,0,0,NA
BIRC5,,1,0,0,0,0,0,NA
BIRC6,,1,0,0,0,0,0,-2.2585715903220702
BIRC7,,1,0,0,0,0,0,NA
BLK,,1,0,0,0,0,0,NA
BLNK,,1,0,0,0,0,0,NA
BMF,,1,0,0,0,0,0,NA
BMI1,,1,0,0,0,0,0,NA
BMP15,,1,0,0,0,0,0,NA
BMP2,,1,0,0,0,0,0,NA
BMP4,,1,0,0,0,0,0,NA
BMP5,,1,0,0,0,0,0,NA
BMP6,,1,0,0,0,0,0,NA
BMP7,,1,0,0,0,0,0,NA
BMP8A,,1,0,0,0,0,0,NA
BMP8B,,1,0,0,0,0,0,NA
BMPR1A,,1,0,0,0,0,0,NA
BMPR1A_BMPR1B_BMPR2,,1,0,0,0,0,0,NA
BMPR1B,,1,0,0,0,0,0,NA
BMPR2,,1,0,0,0,0,0,NA
BMX,,1,0,0,0,0,0,NA
BNIP3,,1,0,0,0,0,0,NA
BNIP3L,,1,0,0,0,0,0,NA
BORA,,1,0,0,0,0,0,NA
BRAF,,1,0,0,0,0,0,NA
BRCA2,,1,0,0,0,0,0,NA
BRD2,,1,0,0,0,0,0,NA
BRD8,,1,0,0,0,0,0,NA
BRDT,,1,0,0,0,0,0,NA
BRIP1,,1,0,0,0,0,0,NA
BRMS1,,1,0,0,0,0,0,NA
BRSK1,,1,0,0,0,0,0,NA
BRSK2,,1,0,0,0,0,0,NA
BTC,,1,0,0,0,0,0,NA
BTG2,,1,0,0,0,0,0,NA
BTK,,1,0,0,0,0,0,-0.429060893023656
BTRC,,1,0,0,0,0,0,NA
BUB1B,,1,0,0,0,0,0,NA
BUB1B_BUB3_CDC20_MAD2L1,,1,0,0,0,0,0,NA
C3,,1,0,0,0,0,0,-4.92316048112676
C5,,1,0,0,0,0,0,NA
C9orf72,,1,0,0,0,0,0,NA
CABIN1,,1,0,0,0,0,0,NA
CAD,M,0,1,0,1,1,1,9.24850730297033
CALM1,,1,0,0,0,0,0,-1.79314082092944
CALM2,,1,0,0,0,0,0,NA
CALM3,,0,1,0,1,0,1,NA
CAMK2D,,0.375,0.625,0,0.625,0,0.625,-0.875156522062835
CAMK2G,,0.625,0.375,0,0.375,0,0.375,-3.07628179084649
CAMK4,,0,1,0,1,0,1,NA
CAMKK1,,1,0,0,0,0,0,NA
CAMKK2,,1,0,0,0,0,0,NA
CAMP,,1,0,0,0,0,0,NA
CAPN1,,1,0,0,0,0,0,-1.32977184208958
CAPN2,,0,1,0,1,0,1,-2.25441131912961
CAPN3,,1,0,0,0,0,0,NA
CAPNS1,,1,0,0,0,0,0,-2.25854570324407
CARD14,,1,0,0,0,0,0,NA
CARD8,,1,0,0,0,0,0,NA
CARD9,,1,0,0,0,0,0,NA
CARM1,,1,0,0,0,0,0,0.39531463751869
CASP1,,1,0,0,0,0,0,-1.58545195232385
CASP1_NAIP_NLRC4_PYCARD,,1,0,0,0,0,0,NA
CASP1_NLRP1_PYCARD,,1,0,0,0,0,0,NA
CASP1_NLRP3_PYCARD,,1,0,0,0,0,0,NA
CASP10,,1,0,0,0,0,0,NA
CASP2,,0,0,1,-1,0,-1,NA
CASP3,,0,1,0,1,0,1,1.17810482670161
CASP4,,1,0,0,0,0,0,NA
CASP5,,1,0,0,0,0,0,NA
CASP6,,1,0,0,0,0,0,2.63867684272312
CASP7,,0.25,0,0.75,-0.75,0,-0.75,-0.230005100129562
CASP8AP2,,1,0,0,0,0,0,NA
CASP9,,1,0,0,0,0,0,NA
CASR,,1,0,0,0,0,0,NA
CAST,,1,0,0,0,0,0,0.967510317836726
CAT,M,0,0,1,-1,1,-1,-8.14547359202424
CAV1,M,0,0,1,-1,1,-1,-12.5962878490496
CAV2,,1,0,0,0,0,0,-3.7513711193804
CAV3,M,1,0,0,0,1,0,-12.5962878490496
CBL,,1,0,0,0,0,0,-0.547392896511019
CBLB,,1,0,0,0,0,0,NA
CBLC,,1,0,0,0,0,0,NA
CBX1,,1,0,0,0,0,0,0.517847038761605
CBX3,,1,0,0,0,0,0,4.58376959272726
CBX4,,1,0,0,0,0,0,NA
CBX5,,1,0,0,0,0,0,2.31579110115226
CCAR2,,1,0,0,0,0,0,4.47047939321288
CCKBR,,1,0,0,0,0,0,NA
CCL11,,1,0,0,0,0,0,NA
CCL16,,1,0,0,0,0,0,NA
CCL17,,1,0,0,0,0,0,NA
CCL2,,1,0,0,0,0,0,NA
CCL3,,1,0,0,0,0,0,NA
