Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
Enzyme4766__IL4I1,,1,0,0,0,0,0,NA
Enzyme4786__ADI1,,1,0,0,0,0,0,NA
Enzyme4787__IL4I1,,1,0,0,0,0,0,NA
Enzyme486200002__SLC6A9,,1,0,0,0,0,0,NA
Enzyme49__MAOB,,1,0,0,0,0,0,NA
Enzyme5477__MAOB,,1,0,0,0,0,0,NA
Enzyme5505__AOC3,,1,0,0,0,0,0,NA
Enzyme5547__ACADM,,1,0,0,0,0,0,NA
Enzyme5557__ADA,,1,0,0,0,0,0,NA
Enzyme5580__OGDH_DLD_PDHX_DLST,,1,0,0,0,0,0,NA
Enzyme5594__ADH1A,,1,0,0,0,0,0,NA
Enzyme5594__ADH1B,,1,0,0,0,0,0,NA
Enzyme5594__ADH4,,1,0,0,0,0,0,NA
Enzyme5596__ADH1B_ADH1C,,1,0,0,0,0,0,NA
Enzyme575700002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme576000002__SLC38A2,,0,0,1,-1,0,-1,NA
Enzyme5761__GOT1,,1,0,0,0,0,0,NA
Enzyme5761__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme576200002__SLC1A4,,1,0,0,0,0,0,NA
Enzyme576200002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme5783__ADA,,1,0,0,0,0,0,NA
Enzyme5926__CYP2E1,,1,0,0,0,0,0,NA
Enzyme6088__ACADM,,1,0,0,0,0,0,NA
Enzyme6106__ACADM,,1,0,0,0,0,0,NA
Enzyme6109__ACADM,,1,0,0,0,0,0,NA
Enzyme6112__ACADM,,1,0,0,0,0,0,NA
Enzyme617500001__SLC25A1,,0.8,0,0.2,-0.2,0,-0.2,NA
Enzyme618000002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618100003__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618400002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618600002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme6197__ACADL,,1,0,0,0,0,0,NA
Enzyme6197__ACADM,,1,0,0,0,0,0,NA
Enzyme6198__ACADL,,1,0,0,0,0,0,NA
Enzyme6198__ACADM,,1,0,0,0,0,0,NA
Enzyme6222__ACADL,,1,0,0,0,0,0,NA
Enzyme6222__ACOX1,,1,0,0,0,0,0,NA
Enzyme6254__PLD2,,1,0,0,0,0,0,NA
Enzyme6285__FASN,,1,0,0,0,0,0,NA
Enzyme6396__ACADM,,1,0,0,0,0,0,NA
Enzyme6396__ACOX1,,1,0,0,0,0,0,NA
Enzyme6405__ACADM,,1,0,0,0,0,0,NA
Enzyme6409__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme647000003__SLC3A2_SLC7A6_TRANSPORTER1_TRANSPORTER3,,1,0,0,0,0,0,NA
Enzyme6508__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6516__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme6517__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6526__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6528__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6544__ACADVL,,1,0,0,0,0,0,NA
Enzyme6554__ACADS_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme6561__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme6562__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme6576__ACADM,,1,0,0,0,0,0,NA
Enzyme6582__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme669__ACADM,,1,0,0,0,0,0,NA
Enzyme671__ACADM,,1,0,0,0,0,0,NA
Enzyme72__orphanReacACALDtx,,1,0,0,0,0,0,NA
Enzyme7338__LDHB_LDHA,,1,0,0,0,0,0,NA
Enzyme7338__LDHB_LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme7340__GLO1,,1,0,0,0,0,0,NA
Enzyme7346__ODC1,,0,0,1,-1,0,-1,NA
Enzyme7347__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__TAT_reverse,,1,0,0,0,0,0,NA
Enzyme73600001__SLC25A10,,1,0,0,0,0,0,NA
Enzyme73700002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme7548__SHMT1_reverse,,1,0,0,0,0,0,NA
Enzyme7573__GCH1,,1,0,0,0,0,0,NA
Enzyme7575__BCAT1_reverse,,1,0,0,0,0,0,NA
Enzyme757700002__BSG,,1,0,0,0,0,0,NA
Enzyme7608__IDH1,,1,0,0,0,0,0,NA
Enzyme7646__ADH1A,,1,0,0,0,0,0,NA
Enzyme7646__ADH1B,,1,0,0,0,0,0,NA
Enzyme7646__ADH1C,,1,0,0,0,0,0,NA
Enzyme7646__ADH4,,1,0,0,0,0,0,NA
Enzyme7646__ADH5,,1,0,0,0,0,0,NA
Enzyme7646__ADH6,,1,0,0,0,0,0,NA
Enzyme7646__ADH7,,1,0,0,0,0,0,NA
Enzyme7646__ADHFE1,,1,0,0,0,0,0,NA
Enzyme7646__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme7646__ZADH2,,1,0,0,0,0,0,NA
Enzyme7681__GNPDA1,,1,0,0,0,0,0,NA
Enzyme7681__GNPDA2,,1,0,0,0,0,0,NA
Enzyme7702__HAGH,,1,0,0,0,0,0,NA
Enzyme8039__ACADL,,1,0,0,0,0,0,NA
Enzyme8039__ACADM,,1,0,0,0,0,0,NA
Enzyme8039__ACADVL,,1,0,0,0,0,0,NA
Enzyme8044__ACADL,,1,0,0,0,0,0,NA
Enzyme8044__ACADM,,1,0,0,0,0,0,NA
Enzyme8044__ACADVL,,1,0,0,0,0,0,NA
Enzyme8125__ACADL,,1,0,0,0,0,0,NA
Enzyme8125__ACADM,,1,0,0,0,0,0,NA
Enzyme8232__CPT1A,,1,0,0,0,0,0,NA
Enzyme8232__CPT1A_reverse,,0,1,0,1,0,1,NA
Enzyme8232__CPT1B,,1,0,0,0,0,0,NA
Enzyme8232__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8232__CPT1C,,1,0,0,0,0,0,NA
Enzyme8232__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme827300002__DBI,,1,0,0,0,0,0,NA
Enzyme8284__GRHPR,,1,0,0,0,0,0,NA
Enzyme8349__ACADL,,1,0,0,0,0,0,NA
Enzyme8349__ACADM,,1,0,0,0,0,0,NA
Enzyme8349__ACADVL,,1,0,0,0,0,0,NA
Enzyme8350__ACADL,,1,0,0,0,0,0,NA
Enzyme8350__ACADM,,1,0,0,0,0,0,NA
Enzyme8350__ACADVL,,1,0,0,0,0,0,NA
Enzyme8351__ACADM,,1,0,0,0,0,0,NA
Enzyme8357__ACADL,,1,0,0,0,0,0,NA
Enzyme8357__ACADM,,1,0,0,0,0,0,NA
Enzyme8357__ACADVL,,1,0,0,0,0,0,NA
Enzyme8361__ACADL,,1,0,0,0,0,0,NA
Enzyme8361__ACADM,,1,0,0,0,0,0,NA
Enzyme8361__ACADVL,,1,0,0,0,0,0,NA
Enzyme8363__ACADL,,1,0,0,0,0,0,NA
Enzyme8363__ACADM,,1,0,0,0,0,0,NA
Enzyme8363__ACADVL,,1,0,0,0,0,0,NA
Enzyme8366__ACADM,,1,0,0,0,0,0,NA
Enzyme8369__ACADM,,1,0,0,0,0,0,NA
Enzyme8385__ACADL,,1,0,0,0,0,0,NA
Enzyme8385__ACADM,,1,0,0,0,0,0,NA
Enzyme8385__ACADVL,,1,0,0,0,0,0,NA
Enzyme8417__THRA,,1,0,0,0,0,0,NA
Enzyme8423__P4HA1,,0.5,0,0.5,-0.5,0,-0.5,NA
Enzyme8423__P4HA2,,0.5,0,0.5,-0.5,0,-0.5,NA
Enzyme8424__P4HA1,,1,0,0,0,0,0,NA
Enzyme8424__P4HA2,,1,0,0,0,0,0,NA
Enzyme8947__FH_reverse,,1,0,0,0,0,0,NA
Enzyme894800002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme894900001__SLC25A10,,1,0,0,0,0,0,NA
Enzyme895__DDC,,0.5,0.5,0,0.5,0,0.5,NA
Enzyme895__HDC,,1,0,0,0,0,0,NA
Enzyme89600002__SLC38A2,,1,0,0,0,0,0,NA
Enzyme91__ACNML,,1,0,0,0,0,0,NA
Enzyme9117__orphanReacHDCAter,,1,0,0,0,0,0,NA
Enzyme9124__SLC22A2,,0.5,0.5,0,0.5,0,0.5,NA
Enzyme9124__SLC22A2_reverse,,1,0,0,0,0,0,NA
Enzyme9172__LDHA,,1,0,0,0,0,0,NA
Enzyme9172__LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme9172__LDHB,,1,0,0,0,0,0,NA
Enzyme9172__LDHB_reverse,,1,0,0,0,0,0,NA
Enzyme9181__CYB5D1,,1,0,0,0,0,0,NA
Enzyme918200002__SLC16A1,,0,0,1,-1,0,-1,NA
Enzyme919__HSD3B1,,1,0,0,0,0,0,NA
Enzyme92__ACADM,,1,0,0,0,0,0,NA
Enzyme9210__MAOB,,1,0,0,0,0,0,NA
Enzyme9211__AOC3,,1,0,0,0,0,0,NA
Enzyme9217__ME1,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A1,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A2,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A3,,1,0,0,0,0,0,NA
Enzyme927600001__SLC24A1,,1,0,0,0,0,0,NA
Enzyme927600001__SLC24A2,,1,0,0,0,0,0,NA
Enzyme9293__RHAG_reverse,,1,0,0,0,0,0,NA
Enzyme9293__RHBG_reverse,,1,0,0,0,0,0,NA
Enzyme930__IDH1,,1,0,0,0,0,0,NA
Enzyme9385__MAOB,,1,0,0,0,0,0,NA
Enzyme94__ACADM,,1,0,0,0,0,0,NA
Enzyme9432__EPX,,1,0,0,0,0,0,NA
Enzyme9432__PRDX6,,1,0,0,0,0,0,NA
Enzyme9510__SARDH,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A4,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A6,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A7,,1,0,0,0,0,0,NA
Enzyme951500003__SLC1A4,,1,0,0,0,0,0,NA
Enzyme951500003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme951600003__SLC1A4,,1,0,0,0,0,0,NA
Enzyme951600003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme952000003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme952400002__SLC38A2,,1,0,0,0,0,0,NA
Enzyme9549__SMS,,1,0,0,0,0,0,NA
Enzyme9549__SRM,,0,1,0,1,0,1,NA
Enzyme955900002__SLC25A10,,0.8,0,0.2,-0.2,0,-0.2,NA
Enzyme9561__SUCLG1_SUCLG2,,1,0,0,0,0,0,NA
Enzyme9562__SUCLG1_SUCLA2,,1,0,0,0,0,0,NA
Enzyme9562__SUCLG1_SUCLA2_reverse,,1,0,0,0,0,0,NA
Enzyme961__ADH5,,1,0,0,0,0,0,NA
Enzyme963__ALDH1A1,,1,0,0,0,0,0,NA
Enzyme963__ALDH1A2,,1,0,0,0,0,0,NA
Enzyme963__ALDH1A3,,1,0,0,0,0,0,NA
Enzyme963__ALDH3A1,,1,0,0,0,0,0,NA
Enzyme963__ALDH3A2,,1,0,0,0,0,0,NA
Enzyme963__ALDH3B1,,1,0,0,0,0,0,NA
Enzyme963__ALDH3B2,,1,0,0,0,0,0,NA
Enzyme963__ALDH7A1,,1,0,0,0,0,0,NA
Enzyme963__ALDH9A1,,0,0,1,-1,0,-1,NA
Enzyme965__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme9681__ALR,,1,0,0,0,0,0,NA
Enzyme9688__PKLR,,1,0,0,0,0,0,NA
Enzyme9690__PKLR,,1,0,0,0,0,0,NA
Enzyme9696__ETNPPL,,1,0,0,0,0,0,NA
Enzyme9698__CTH_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS1_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS2_reverse,,1,0,0,0,0,0,NA
Enzyme9701__CBS,,1,0,0,0,0,0,NA
Enzyme9707__PKLR,,1,0,0,0,0,0,NA
Enzyme9729__PKLR,,1,0,0,0,0,0,NA
Enzyme9745__SDHA_SDHB_SDHC_SDHD,,1,0,0,0,0,0,NA
Enzyme981__AQP9,,1,0,0,0,0,0,NA
Enzyme9813__SLC25A10_TRANSPORTER1,,0.8,0,0.2,-0.2,0,-0.2,NA
Enzyme9813__SLC25A10_TRANSPORTER3_reverse,,1,0,0,0,0,0,NA
Enzyme9813__SLC25A10_TRANSPORTER4_reverse,,1,0,0,0,0,0,NA
Enzyme9900__ACADL,,1,0,0,0,0,0,NA
Enzyme993100002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme993200001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme994800001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme994900001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995000001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995100001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995200001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995700002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995800002__SLC7A5,,1,0,0,0,0,0,NA
EOMES,,1,0,0,0,0,0,NA
EP300,,1,0,0,0,0,0,NA
EPAS1,,1,0,0,0,0,0,NA
EPHA3,,1,0,0,0,0,0,NA
EPHA4,,1,0,0,0,0,0,NA
EPHA5,,1,0,0,0,0,0,NA
EPHA6,,1,0,0,0,0,0,NA
EPHA7,,1,0,0,0,0,0,NA
EPHB2,,1,0,0,0,0,0,NA
EPHX1,,1,0,0,0,0,0,-1.67808781910804
EPO,,1,0,0,0,0,0,NA
EPOR,,1,0,0,0,0,0,NA
EPX,,1,0,0,0,0,0,-1.14450322331804
ERBB2,,1,0,0,0,0,0,NA
ERBB4,,1,0,0,0,0,0,NA
ERBIN,,1,0,0,0,0,0,NA
ERC1,,1,0,0,0,0,0,0.087452361763201
ERCC6,,1,0,0,0,0,0,NA
ERF,,1,0,0,0,0,0,NA
ERG,,1,0,0,0,0,0,NA
ERN1,,1,0,0,0,0,0,NA
ERVK_6,,1,0,0,0,0,0,NA
ESR1,,1,0,0,0,0,0,NA
ESR2,,1,0,0,0,0,0,NA
ESRRA,,1,0,0,0,0,0,NA
ETS1,,1,0,0,0,0,0,NA
ETS2,,1,0,0,0,0,0,NA
ETV3,,1,0,0,0,0,0,NA
ETV4,,1,0,0,0,0,0,NA
ETV6,,1,0,0,0,0,0,NA
EZH2,,1,0,0,0,0,0,NA
EZR,,1,0,0,0,0,0,-1.30664349251137
F11,,1,0,0,0,0,0,NA
F11R,,1,0,0,0,0,0,-2.10259245920654
F2RL1,,1,0,0,0,0,0,NA
F3,,1,0,0,0,0,0,NA
FASN,,1,0,0,0,0,0,0.0232373490934264
FBP1,,1,0,0,0,0,0,-2.45909289544083
FBXO31,,1,0,0,0,0,0,NA
FBXO5,,1,0,0,0,0,0,NA
FBXW7,,1,0,0,0,0,0,NA
FCAR,,1,0,0,0,0,0,NA
FCER1A,,1,0,0,0,0,0,NA
FCER1G,,1,0,0,0,0,0,-0.355435411993608
FCGR2C,,1,0,0,0,0,0,NA
FDPS,,1,0,0,0,0,0,1.46012969675784
FER,,1,0,0,0,0,0,NA
FGA,,1,0,0,0,0,0,NA
FGF1,,1,0,0,0,0,0,NA
FGF10,,1,0,0,0,0,0,NA
FGF11,,1,0,0,0,0,0,NA
FGF12,,1,0,0,0,0,0,NA
FGF13,,1,0,0,0,0,0,NA
FGF14,,1,0,0,0,0,0,NA
FGF16,,1,0,0,0,0,0,NA
FGF17,,1,0,0,0,0,0,NA
FGF18,,1,0,0,0,0,0,NA
FGF19,,1,0,0,0,0,0,NA
FGF2,,1,0,0,0,0,0,-1.54473962298106
FGF20,,1,0,0,0,0,0,NA
FGF21,,1,0,0,0,0,0,NA
FGF22,,1,0,0,0,0,0,NA
FGF23,,1,0,0,0,0,0,NA
FGF3,,1,0,0,0,0,0,NA
FGF4,,1,0,0,0,0,0,NA
FGF5,,1,0,0,0,0,0,NA
FGF6,,1,0,0,0,0,0,NA
FGF7,,1,0,0,0,0,0,NA
FGF8,,1,0,0,0,0,0,NA
FGF9,,1,0,0,0,0,0,NA
FGFBP1,,1,0,0,0,0,0,NA
FGFR1,,1,0,0,0,0,0,NA
FGFR3,,1,0,0,0,0,0,NA
FGFR4,,1,0,0,0,0,0,NA
FGR,,1,0,0,0,0,0,-1.20619331010288
FH,,1,0,0,0,0,0,1.33070394240356
FHL1,P,0,0,1,-1,1,-1,-11.5130230259785
FHL2,,1,0,0,0,0,0,4.04638130810876
FKBP1A,,1,0,0,0,0,0,-1.68080301345771
FKBP4,,1,0,0,0,0,0,4.33633799915472
FLI1,,1,0,0,0,0,0,NA
FLII,,1,0,0,0,0,0,-2.60049524938535
FLT3,,1,0,0,0,0,0,NA
FN1,,1,0,0,0,0,0,-0.26886418721034
FOS,,1,0,0,0,0,0,NA
FOSB,,1,0,0,0,0,0,NA
FOSL1,,1,0,0,0,0,0,NA
FOXA1,,1,0,0,0,0,0,NA
FOXA2,,1,0,0,0,0,0,NA
FOXH1,,1,0,0,0,0,0,NA
FOXM1,,1,0,0,0,0,0,NA
FOXO1,,1,0,0,0,0,0,NA
FOXO3,,1,0,0,0,0,0,NA
FOXO4,,1,0,0,0,0,0,NA
FOXP1,,1,0,0,0,0,0,NA
FOXP3,,1,0,0,0,0,0,NA
FPR1,,1,0,0,0,0,0,NA
FRAT1,,1,0,0,0,0,0,NA
FST,,1,0,0,0,0,0,NA
FSTL1,,1,0,0,0,0,0,NA
FUBP1,,1,0,0,0,0,0,3.21023956534926
FURIN,,1,0,0,0,0,0,NA
FXN,,1,0,0,0,0,0,NA
FYN,,1,0,0,0,0,0,NA
FZD1,,1,0,0,0,0,0,NA
FZD5,,1,0,0,0,0,0,NA
GAB2,,1,0,0,0,0,0,NA
GAK,,1,0,0,0,0,0,2.71607374680227
GAL,,1,0,0,0,0,0,NA
gam6p_c,,1,0,0,0,0,0,NA
GAPDH,,1,0,0,0,0,0,2.82581721783448
GATA1,,1,0,0,0,0,0,NA
GATA2,,1,0,0,0,0,0,NA
GATA3,,1,0,0,0,0,0,NA
GATA4,,1,0,0,0,0,0,NA
GCG,,1,0,0,0,0,0,NA
GCLC,,1,0,0,0,0,0,0.380731086307667
GDNF,,1,0,0,0,0,0,NA
GFER,,1,0,0,0,0,0,NA
GFI1,,1,0,0,0,0,0,NA
GFPT1,P,0,1,0,1,1,1,8.34448826694827
GFRA1,,1,0,0,0,0,0,NA
GH1,,1,0,0,0,0,0,NA
GHR,,1,0,0,0,0,0,NA
GHRH,,1,0,0,0,0,0,NA
GHRL,,1,0,0,0,0,0,NA
GLB1,,1,0,0,0,0,0,2.17232837075002
GLI1,,1,0,0,0,0,0,NA
GLI2,,1,0,0,0,0,0,NA
GLP1R,,1,0,0,0,0,0,NA
GLS2,,1,0,0,0,0,0,NA
GMFB,,1,0,0,0,0,0,-2.55055639456174
GMPS,,1,0,0,0,0,0,4.31773321046816
GNL3,,1,0,0,0,0,0,0.799404557913705
GOT1,,1,0,0,0,0,0,2.98838434402572
GRB14,,1,0,0,0,0,0,NA
GRB2,,1,0,0,0,0,0,-1.20662311796614
GRIP1,,1,0,0,0,0,0,NA
GRK2,,1,0,0,0,0,0,1.02263804063089
GRK5,,1,0,0,0,0,0,NA
GRP,,1,0,0,0,0,0,NA
GRPR,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,0.275133200052776
GSK3B,,1,0,0,0,0,0,-0.844975239220706
GSN,,1,0,0,0,0,0,-2.57771039232058
GSTP1,,1,0,0,0,0,0,0.0814200045019297
GZMA,,1,0,0,0,0,0,-1.93083717740155
HABP4,,1,0,0,0,0,0,NA
HADH,,1,0,0,0,0,0,0.145772864840685
HADHB,,1,0,0,0,0,0,-1.70582477277154
HAGH,,1,0,0,0,0,0,-2.27994221155569
HASPIN,,1,0,0,0,0,0,NA
HAT1,,1,0,0,0,0,0,1.90353179188682
HBEGF,,1,0,0,0,0,0,NA
HBP1,,1,0,0,0,0,0,NA
HC01496_m,,1,0,0,0,0,0,NA
HCK,,1,0,0,0,0,0,0.501770785953609
HCRT,,1,0,0,0,0,0,NA
HDAC1,,1,0,0,0,0,0,4.78116336736195
HDAC2,,1,0,0,0,0,0,3.16266022375718
HDAC3,,1,0,0,0,0,0,3.16266022375718
HDAC4,,1,0,0,0,0,0,NA
HDAC5,,1,0,0,0,0,0,NA
HDAC8,,1,0,0,0,0,0,NA
HDAC9,,1,0,0,0,0,0,NA
HDC,,1,0,0,0,0,0,NA
HDLBP,P,0,1,0,1,1,1,8.44014763538362
HECTD4,,1,0,0,0,0,0,NA
HES1,,1,0,0,0,0,0,NA
HEY2,,1,0,0,0,0,0,NA
HGF,,1,0,0,0,0,0,NA
HGS,,1,0,0,0,0,0,0.602551198820937
HIC1,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK1,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HLA_A,,1,0,0,0,0,0,NA
HLA_DRA,,1,0,0,0,0,0,NA
HLA_DRB1,,1,0,0,0,0,0,NA
HMBOX1,,1,0,0,0,0,0,NA
HMGA1,,1,0,0,0,0,0,4.21041144101554
HMGB1,,1,0,0,0,0,0,1.66907891686383
HNF1A,,1,0,0,0,0,0,NA
HNF1B,,1,0,0,0,0,0,NA
HNF4A,,1,0,0,0,0,0,NA
HNRNPK,P,0,1,0,1,1,1,7.47954516443487
HNRNPU,,1,0,0,0,0,0,5.35800413753813
HNRNPUL1,,1,0,0,0,0,0,4.35180432501027
HOXA7,,1,0,0,0,0,0,NA
HOXA9,,1,0,0,0,0,0,NA
HOXB13,,1,0,0,0,0,0,NA
HOXB7,,1,0,0,0,0,0,NA
HPSE,,1,0,0,0,0,0,NA
HRAS,,1,0,0,0,0,0,NA
hsa_miR_130a_3p,,1,0,0,0,0,0,NA
hsa_miR_130a_5p,,1,0,0,0,0,0,NA
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_27a_3p,,1,0,0,0,0,0,NA
hsa_miR_27a_5p,,1,0,0,0,0,0,NA
hsa_miR_27b,,1,0,0,0,0,0,NA
hsa_miR_27b_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,3.12159578665293
HSP90AB1,,1,0,0,0,0,0,4.82010918560368
HSP90B1,,1,0,0,0,0,0,4.59897281321154
HSPA1A,,1,0,0,0,0,0,1.64864635572946
HSPA1A,,1,0,0,0,0,0,1.64864635572946
HSPB1,,1,0,0,0,0,0,0.550339715862048
HUWE1,,1,0,0,0,0,0,1.3653597571873
IAPP,,1,0,0,0,0,0,NA
ICAM1,,1,0,0,0,0,0,-1.08861001109306
ICAM3,,1,0,0,0,0,0,NA
ICOS,,1,0,0,0,0,0,NA
IDH1,,1,0,0,0,0,0,0.457412441252884
IER3,,1,0,0,0,0,0,NA
IFI16,,1,0,0,0,0,0,4.95102971264295
IFNA1,,1,0,0,0,0,0,NA
IFNA10,,1,0,0,0,0,0,NA
IFNA14,,1,0,0,0,0,0,NA
IFNA16,,1,0,0,0,0,0,NA
IFNA17,,1,0,0,0,0,0,NA
IFNA2,,1,0,0,0,0,0,NA
IFNA21,,1,0,0,0,0,0,NA
IFNA4,,1,0,0,0,0,0,NA
IFNA5,,1,0,0,0,0,0,NA
IFNA6,,1,0,0,0,0,0,NA
IFNA7,,1,0,0,0,0,0,NA
IFNA8,,1,0,0,0,0,0,NA
IFNAR2,,1,0,0,0,0,0,NA
IFNB1,,1,0,0,0,0,0,NA
IFNG,,1,0,0,0,0,0,NA
IGF1,,1,0,0,0,0,0,NA
IGF2,,1,0,0,0,0,0,NA
IGFBP2,,1,0,0,0,0,0,NA
IGFBP3,,1,0,0,0,0,0,0.24157363736696
IGHE,,1,0,0,0,0,0,NA
IKBKB,,1,0,0,0,0,0,0.178139504895741
IKBKE,,1,0,0,0,0,0,NA
IKBKG,,1,0,0,0,0,0,1.2558311275986
IL10,,1,0,0,0,0,0,NA
IL10RA,,1,0,0,0,0,0,NA
IL11,,1,0,0,0,0,0,NA
IL12A,,1,0,0,0,0,0,NA
IL12B,,1,0,0,0,0,0,NA
IL12RB1,,1,0,0,0,0,0,NA
IL12RB2,,1,0,0,0,0,0,NA
IL13,,1,0,0,0,0,0,NA
IL15,,1,0,0,0,0,0,NA
IL17A,,1,0,0,0,0,0,NA
IL18,,1,0,0,0,0,0,NA
IL18R1,,1,0,0,0,0,0,NA
IL18RAP,,1,0,0,0,0,0,NA
IL1A,,1,0,0,0,0,0,NA
IL1B,,1,0,0,0,0,0,NA
IL1R1,,1,0,0,0,0,0,NA
IL1RAP,,1,0,0,0,0,0,0.787239960420012
IL1RN,,1,0,0,0,0,0,NA
IL2,,1,0,0,0,0,0,NA
IL20RB,,1,0,0,0,0,0,NA
IL21,,1,0,0,0,0,0,NA
IL22RA1,,1,0,0,0,0,0,NA
IL23A,,1,0,0,0,0,0,NA
IL23R,,1,0,0,0,0,0,NA
IL27,,1,0,0,0,0,0,NA
IL27RA,,1,0,0,0,0,0,NA
IL2RA,,1,0,0,0,0,0,NA
IL2RB,,1,0,0,0,0,0,NA
IL2RG,,1,0,0,0,0,0,NA
IL3,,1,0,0,0,0,0,NA
IL32,,1,0,0,0,0,0,NA
IL3RA,,1,0,0,0,0,0,NA
IL4,,1,0,0,0,0,0,NA
IL4I1,,1,0,0,0,0,0,NA
IL4R,,1,0,0,0,0,0,NA
IL5,,1,0,0,0,0,0,NA
IL5RA,,1,0,0,0,0,0,NA
IL6,,1,0,0,0,0,0,NA
IL6R,,1,0,0,0,0,0,NA
IL6ST,,1,0,0,0,0,0,NA
IL7,,1,0,0,0,0,0,NA
IL7R,,1,0,0,0,0,0,NA
ILK,,1,0,0,0,0,0,-5.09193436230737
INHBA,,1,0,0,0,0,0,NA
INHBB,,1,0,0,0,0,0,NA
INHBC,,1,0,0,0,0,0,NA
INHBE,,1,0,0,0,0,0,NA
INS,,1,0,0,0,0,0,NA
INSR,,1,0,0,0,0,0,NA
IRAK1,,1,0,0,0,0,0,NA
IRF1,,1,0,0,0,0,0,NA
IRF3,,1,0,0,0,0,0,NA
IRF5,,1,0,0,0,0,0,NA
IRF6,,1,0,0,0,0,0,NA
IRF9,,1,0,0,0,0,0,NA
IRS1,,1,0,0,0,0,0,NA
ISG15,,1,0,0,0,0,0,1.03029788496557
ITCH,,1,0,0,0,0,0,1.4478721725967
ITGAL,,1,0,0,0,0,0,0.800393256051917
ITGAM,,1,0,0,0,0,0,1.03403726378514
JAK1,,1,0,0,0,0,0,-2.61082009331041
JAK2,,1,0,0,0,0,0,NA
JAK3,,1,0,0,0,0,0,NA
JDP2,,1,0,0,0,0,0,NA
JUN,,0,0,1,-1,0,-1,NA
JUNB,,1,0,0,0,0,0,NA
JUND,,1,0,0,0,0,0,NA
JUP,,1,0,0,0,0,0,2.9114000803219
KAT2A,,1,0,0,0,0,0,NA
KAT2B,,1,0,0,0,0,0,NA
KAT5,,1,0,0,0,0,0,NA
KAT6A,,1,0,0,0,0,0,NA
KAT7,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
