Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
Enzyme6088__ACADM,,1,0,0,0,0,0,NA
Enzyme609100001__SLC25A20,,1,0,0,0,0,0,NA
Enzyme609200002__SLC25A20,,0,1,0,1,0,1,NA
Enzyme609300002__SLC25A20,,0.9,0.1,0,0.1,0,0.1,NA
Enzyme609400002__SLC25A20,,0.7,0.3,0,0.3,0,0.3,NA
Enzyme609500002__SLC25A20,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme6146__SLC22A10,,0.95,0,0.05,-0.05,0,-0.05,NA
Enzyme616700001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme617500001__SLC25A1,,0.71,0.29,0,0.29,0,0.29,NA
Enzyme618000002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618100003__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618400002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618600002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme629__ACSL3,,1,0,0,0,0,0,NA
Enzyme630__ACSL1,,1,0,0,0,0,0,NA
Enzyme630__ACSL3,,1,0,0,0,0,0,NA
Enzyme630__ACSL4,,1,0,0,0,0,0,NA
Enzyme630__ACSL5,,1,0,0,0,0,0,NA
Enzyme632__ACSL1,,1,0,0,0,0,0,NA
Enzyme632__ACSL3,,1,0,0,0,0,0,NA
Enzyme632__ACSL4,,1,0,0,0,0,0,NA
Enzyme6325__FASN,,1,0,0,0,0,0,NA
Enzyme643500002__SLC6A6,,0.8,0.2,0,0.2,0,0.2,NA
Enzyme6441__CPT1A,,1,0,0,0,0,0,NA
Enzyme6441__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6441__CPT1B,,0.88,0.12,0,0.12,0,0.12,NA
Enzyme6441__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6441__CPT1C,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme6441__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme6462__CPT1A,,0.76,0.24,0,0.24,0,0.24,NA
Enzyme6462__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6462__CPT1B,,0.25,0.75,0,0.75,0,0.75,NA
Enzyme6462__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6462__CPT1C,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme6462__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme6466__CPT1A,,0.76,0.24,0,0.24,0,0.24,NA
Enzyme6466__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6466__CPT1B,,0.25,0.75,0,0.75,0,0.75,NA
Enzyme6466__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6466__CPT1C,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme6466__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme647__ACSL3,,1,0,0,0,0,0,NA
Enzyme6632__SLC27A4,,1,0,0,0,0,0,NA
Enzyme664900002__SLC6A6,,0.68,0.32,0,0.32,0,0.32,NA
Enzyme685__FASN,,1,0,0,0,0,0,NA
Enzyme696__AFMID,,1,0,0,0,0,0,NA
Enzyme7326__SRM,,0,1,0,1,0,1,NA
Enzyme7346__ODC1,,0,1,0,1,0,1,NA
Enzyme7347__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__TAT_reverse,,1,0,0,0,0,0,NA
Enzyme7573__GCH1,,1,0,0,0,0,0,NA
Enzyme7575__BCAT1_reverse,,1,0,0,0,0,0,NA
Enzyme7608__IDH1,,1,0,0,0,0,0,NA
Enzyme7646__ADH1A,,1,0,0,0,0,0,NA
Enzyme7646__ADH1B,,1,0,0,0,0,0,NA
Enzyme7646__ADH4,,1,0,0,0,0,0,NA
Enzyme7930__SCD,,1,0,0,0,0,0,NA
Enzyme7930__SCD5,,1,0,0,0,0,0,NA
Enzyme7932__SCD,,1,0,0,0,0,0,NA
Enzyme7932__SCD5,,1,0,0,0,0,0,NA
Enzyme8062__ACSL1,,1,0,0,0,0,0,NA
Enzyme8062__ACSL3,,1,0,0,0,0,0,NA
Enzyme8062__ACSL4,,1,0,0,0,0,0,NA
Enzyme8062__ACSL5,,1,0,0,0,0,0,NA
Enzyme8062__ACSL6,,1,0,0,0,0,0,NA
Enzyme8159__TH,,1,0,0,0,0,0,NA
Enzyme8160__TYR,,1,0,0,0,0,0,NA
Enzyme8222__SCD,,1,0,0,0,0,0,NA
Enzyme8222__SCD5,,1,0,0,0,0,0,NA
Enzyme8233__CPT1A,,1,0,0,0,0,0,NA
Enzyme8233__CPT1A_reverse,,0.76,0.24,0,0.24,0,0.24,NA
Enzyme8233__CPT1B,,1,0,0,0,0,0,NA
Enzyme8233__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8233__CPT1C,,1,0,0,0,0,0,NA
Enzyme8233__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8234__CPT2,,1,0,0,0,0,0,NA
Enzyme8234__CPT2_reverse,,0.58,0.42,0,0.42,0,0.42,NA
Enzyme8235__CPT1A,,1,0,0,0,0,0,NA
Enzyme8235__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1B,,0.52,0.48,0,0.48,0,0.48,NA
Enzyme8235__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1C,,1,0,0,0,0,0,NA
Enzyme8235__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8236__CPT2,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme8236__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme827300002__DBI,,1,0,0,0,0,0,NA
Enzyme8330__CPT2,,0.93,0.07,0,0.07,0,0.07,NA
Enzyme8330__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme833300002__SLC22A9,,0.77,0.23,0,0.23,0,0.23,NA
Enzyme833300002__SLC25A20,,0.92,0.08,0,0.08,0,0.08,NA
Enzyme8417__THRA,,1,0,0,0,0,0,NA
Enzyme8423__P4HA1,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme8423__P4HA2,,0.01,0.99,0,0.99,0,0.99,NA
Enzyme8424__P4HA1,,1,0,0,0,0,0,NA
Enzyme8424__P4HA2,,1,0,0,0,0,0,NA
Enzyme8565__SLC6A12,,1,0,0,0,0,0,NA
Enzyme8619__SLC10A1,,1,0,0,0,0,0,NA
Enzyme8619__SLC10A2,,1,0,0,0,0,0,NA
Enzyme9060__GLUD1,,1,0,0,0,0,0,NA
Enzyme9061__GLUD1,,1,0,0,0,0,0,NA
Enzyme9155__IDH2,,1,0,0,0,0,0,NA
Enzyme919__HSD3B1,,1,0,0,0,0,0,NA
Enzyme9211__AOC3,,1,0,0,0,0,0,NA
Enzyme930__IDH1,,1,0,0,0,0,0,NA
Enzyme9432__EPX,,1,0,0,0,0,0,NA
Enzyme9432__PRDX6,,1,0,0,0,0,0,NA
Enzyme9549__SMS,,0.22,0,0.78,-0.78,0,-0.78,NA
Enzyme9549__SRM,,0.78,0,0.22,-0.22,0,-0.22,NA
Enzyme9562__SUCLG1_SUCLA2,,1,0,0,0,0,0,NA
Enzyme9562__SUCLG1_SUCLA2_reverse,,1,0,0,0,0,0,NA
Enzyme9565__SLC6A6,,1,0,0,0,0,0,NA
Enzyme9565__SLC6A6_reverse,,0.9,0.1,0,0.1,0,0.1,NA
Enzyme9611__TH,,1,0,0,0,0,0,NA
Enzyme9616__TAT,,1,0,0,0,0,0,NA
Enzyme965__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme966__CSAD,,1,0,0,0,0,0,NA
Enzyme966__GAD1,,0.51,0.49,0,0.49,0,0.49,NA
Enzyme9683__GPT_reverse,,1,0,0,0,0,0,NA
Enzyme9683__GPT2_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS1_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS2_reverse,,1,0,0,0,0,0,NA
Enzyme9733__CPT1A_CPT2,,0,1,0,1,0,1,NA
Enzyme9733__CPT1A_CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme9734__CPT1A_CPT2,,0,1,0,1,0,1,NA
Enzyme9734__CPT1A_CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme9828__SLC6A6,,1,0,0,0,0,0,NA
Enzyme9838__SLC25A20,,0.44,0.56,0,0.56,0,0.56,NA
Enzyme9838__SLC25A20_reverse,,1,0,0,0,0,0,NA
Enzyme986100001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme99__ACSS2,,1,0,0,0,0,0,NA
Enzyme995700002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995800002__SLC7A5,,1,0,0,0,0,0,NA
EP300,,1,0,0,0,0,0,NA
EP400,,1,0,0,0,0,0,NA
EPAS1,,1,0,0,0,0,0,NA
EPHA3,,1,0,0,0,0,0,NA
EPHA4,,1,0,0,0,0,0,NA
EPHA5,,1,0,0,0,0,0,NA
EPHA6,,1,0,0,0,0,0,NA
EPHA7,,1,0,0,0,0,0,NA
EPHB2,,1,0,0,0,0,0,NA
EPO,,1,0,0,0,0,0,NA
EPOR,,1,0,0,0,0,0,NA
EPX,,1,0,0,0,0,0,NA
ERBB2,,1,0,0,0,0,0,NA
ERBB3,,1,0,0,0,0,0,NA
ERBB4,,1,0,0,0,0,0,NA
ERBIN,,1,0,0,0,0,0,NA
ERC1,,1,0,0,0,0,0,NA
ERCC2,,1,0,0,0,0,0,NA
ERCC3,,1,0,0,0,0,0,NA
ERCC6,,1,0,0,0,0,0,NA
ERG,,1,0,0,0,0,0,NA
ERN1,,1,0,0,0,0,0,NA
ERVK_6,,1,0,0,0,0,0,NA
ESR1,,1,0,0,0,0,0,NA
ESRRA,,1,0,0,0,0,0,NA
ETS1,,1,0,0,0,0,0,NA
ETV1,,1,0,0,0,0,0,NA
ETV3,,1,0,0,0,0,0,NA
ETV4,,1,0,0,0,0,0,NA
ETV6,,1,0,0,0,0,0,NA
EZH2,,1,0,0,0,0,0,NA
EZR,,1,0,0,0,0,0,0.7508330682870298
F11,,1,0,0,0,0,0,NA
F11R,,1,0,0,0,0,0,-0.7002239818727563
F2R,,1,0,0,0,0,0,NA
F2RL1,,1,0,0,0,0,0,NA
F3,,1,0,0,0,0,0,NA
FADD,,1,0,0,0,0,0,NA
FAF1,,1,0,0,0,0,0,NA
FAS,,1,0,0,0,0,0,NA
FASLG,,1,0,0,0,0,0,NA
FASN,,1,0,0,0,0,0,0.37009688957373765
FBLN1,,1,0,0,0,0,0,NA
FBXO31,,1,0,0,0,0,0,NA
FBXO5,,1,0,0,0,0,0,NA
FBXW7,,1,0,0,0,0,0,NA
FCAR,,1,0,0,0,0,0,NA
FCER1A,,1,0,0,0,0,0,NA
FCER1G,,1,0,0,0,0,0,NA
FCGR2C,,1,0,0,0,0,0,NA
FDPS,,1,0,0,0,0,0,NA
FER,,1,0,0,0,0,0,NA
FGA,,1,0,0,0,0,0,NA
FGF1,,1,0,0,0,0,0,NA
FGF10,,1,0,0,0,0,0,NA
FGF11,,1,0,0,0,0,0,NA
FGF12,,1,0,0,0,0,0,NA
FGF13,,1,0,0,0,0,0,NA
FGF14,,1,0,0,0,0,0,NA
FGF16,,1,0,0,0,0,0,NA
FGF17,,1,0,0,0,0,0,NA
FGF18,,1,0,0,0,0,0,NA
FGF19,,1,0,0,0,0,0,NA
FGF2,,1,0,0,0,0,0,NA
FGF20,,1,0,0,0,0,0,NA
FGF21,,1,0,0,0,0,0,NA
FGF22,,1,0,0,0,0,0,NA
FGF23,,1,0,0,0,0,0,NA
FGF3,,1,0,0,0,0,0,NA
FGF4,,1,0,0,0,0,0,NA
FGF5,,1,0,0,0,0,0,NA
FGF6,,1,0,0,0,0,0,NA
FGF7,,1,0,0,0,0,0,NA
FGF8,,1,0,0,0,0,0,NA
FGF9,,1,0,0,0,0,0,NA
FGFBP1,,1,0,0,0,0,0,NA
FGFR1,,1,0,0,0,0,0,NA
FGFR2,,1,0,0,0,0,0,NA
FGFR3,,1,0,0,0,0,0,NA
FGFR4,,1,0,0,0,0,0,NA
FGR,,1,0,0,0,0,0,NA
FHIT,,1,0,0,0,0,0,NA
FHL1,,1,0,0,0,0,0,0.002802542428114955
FHL2,,1,0,0,0,0,0,NA
FKBP1A,,1,0,0,0,0,0,0.3453872989648211
FKBP4,,1,0,0,0,0,0,1.648160308648081
FLI1,,1,0,0,0,0,0,NA
FLII,P,0,1,0,1,1,1,2.205957078237202
FLT3,,1,0,0,0,0,0,NA
FN1,,1,0,0,0,0,0,0.36170115429497235
FOS,,1,0,0,0,0,0,NA
FOSB,,1,0,0,0,0,0,NA
FOSL1,,1,0,0,0,0,0,NA
FOXA1,,1,0,0,0,0,0,NA
FOXA2,,1,0,0,0,0,0,NA
FOXH1,,1,0,0,0,0,0,NA
FOXM1,,1,0,0,0,0,0,NA
FOXO1,,1,0,0,0,0,0,NA
FOXO3,,1,0,0,0,0,0,NA
FOXO4,,1,0,0,0,0,0,NA
FOXP1,,1,0,0,0,0,0,NA
FOXP3,,1,0,0,0,0,0,NA
FPR1,,1,0,0,0,0,0,NA
FRAT1,,1,0,0,0,0,0,NA
FRK,,1,0,0,0,0,0,NA
FRS2,,1,0,0,0,0,0,NA
FRS3,,1,0,0,0,0,0,NA
FST,,1,0,0,0,0,0,NA
FSTL1,,1,0,0,0,0,0,NA
FTH1,,1,0,0,0,0,0,-1.7248500125143567
FUBP1,,1,0,0,0,0,0,1.156485034632163
FURIN,,1,0,0,0,0,0,NA
FXN,,1,0,0,0,0,0,NA
FYN,,1,0,0,0,0,0,NA
FZD1,,1,0,0,0,0,0,NA
FZD5,,1,0,0,0,0,0,NA
GAB2,,1,0,0,0,0,0,NA
GAD1,,0.51,0.49,0,0.49,0,0.49,NA
GAK,,1,0,0,0,0,0,NA
GAL,,1,0,0,0,0,0,NA
GAPDH,,1,0,0,0,0,0,-0.8838616922295659
GATA1,,1,0,0,0,0,0,NA
GATA2,,1,0,0,0,0,0,NA
GATA3,,0.01,0,0.99,-0.99,0,-0.99,NA
GATA4,,1,0,0,0,0,0,NA
GCG,,1,0,0,0,0,0,NA
GCLC,,1,0,0,0,0,0,NA
GDF5,,1,0,0,0,0,0,NA
GFER,,1,0,0,0,0,0,NA
GFPT1,,1,0,0,0,0,0,-1.4418202604252266
GH1,,1,0,0,0,0,0,NA
GHR,,1,0,0,0,0,0,NA
GHRH,,1,0,0,0,0,0,NA
GHRL,,1,0,0,0,0,0,NA
GIT1,,1,0,0,0,0,0,NA
GLB1,,1,0,0,0,0,0,-0.9087480603844592
GLI1,,1,0,0,0,0,0,NA
GLI2,,1,0,0,0,0,0,NA
GLMN,,1,0,0,0,0,0,NA
GLUD1,,1,0,0,0,0,0,0.5691615755875424
GMPS,,1,0,0,0,0,0,NA
GNAI1,,1,0,0,0,0,0,NA
GNAI2,,1,0,0,0,0,0,2.1073502913436806
GNAI3,,1,0,0,0,0,0,NA
GNAO1,,1,0,0,0,0,0,NA
GNAZ,,1,0,0,0,0,0,NA
GNG12,,1,0,0,0,0,0,NA
GNGT1,,1,0,0,0,0,0,NA
GNL3,,1,0,0,0,0,0,NA
GNRHR,,1,0,0,0,0,0,NA
GOT1,,0,1,0,1,0,1,0.16971935030209326
GPR160,,1,0,0,0,0,0,NA
GRB14,,1,0,0,0,0,0,NA
GRB2,,1,0,0,0,0,0,2.015739467540874
GRIP1,,1,0,0,0,0,0,NA
GRK2,,1,0,0,0,0,0,NA
GRK5,,1,0,0,0,0,0,NA
GRP,,1,0,0,0,0,0,NA
GRPR,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,NA
GSK3B,,1,0,0,0,0,0,NA
GSN,,1,0,0,0,0,0,1.3530299237941548
GSTP1,,1,0,0,0,0,0,-0.9333818124703459
GTF2H1,,1,0,0,0,0,0,NA
GTF2H2,,1,0,0,0,0,0,NA
GTF2H3,,1,0,0,0,0,0,NA
GTF2H4,,1,0,0,0,0,0,NA
GZMB,,1,0,0,0,0,0,NA
H2AX,,1,0,0,0,0,0,NA
HABP4,,1,0,0,0,0,0,NA
HACD2,,1,0,0,0,0,0,NA
HADHB,,1,0,0,0,0,0,-0.232267006520577
HAT1,,1,0,0,0,0,0,NA
HBEGF,,1,0,0,0,0,0,NA
HBP1,,1,0,0,0,0,0,NA
HC01496_m,,1,0,0,0,0,0,NA
HC01668_c,,1,0,0,0,0,0,NA
HCK,,1,0,0,0,0,0,NA
HDAC1,,1,0,0,0,0,0,1.297639222189378
HDAC2,,1,0,0,0,0,0,NA
HDAC3,,1,0,0,0,0,0,NA
HDAC4,,1,0,0,0,0,0,NA
HDAC5,,1,0,0,0,0,0,NA
HDAC8,,1,0,0,0,0,0,NA
HDAC9,,1,0,0,0,0,0,NA
HECTD4,,1,0,0,0,0,0,NA
HES1,,1,0,0,0,0,0,NA
HGF,,1,0,0,0,0,0,NA
HGS,,1,0,0,0,0,0,NA
HIC1,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK1,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HLA_A,,1,0,0,0,0,0,NA
HMGA1,,1,0,0,0,0,0,NA
HMGB1,,1,0,0,0,0,0,0.11701176823637743
HNF1A,,0.95,0,0.05,-0.05,0,-0.05,NA
HNF4A,,1,0,0,0,0,0,NA
HNRNPK,,1,0,0,0,0,0,0.40584906120463227
HNRNPU,,1,0,0,0,0,0,-0.41267378377544434
HNRNPUL1,,1,0,0,0,0,0,-0.005883940074127097
HOXA7,,1,0,0,0,0,0,NA
HOXA9,,1,0,0,0,0,0,NA
HOXB13,,1,0,0,0,0,0,NA
HOXB7,,1,0,0,0,0,0,NA
HPSE,,1,0,0,0,0,0,NA
HRAS,,1,0,0,0,0,0,NA
hsa_miR_130a_3p,,1,0,0,0,0,0,NA
hsa_miR_130a_5p,,1,0,0,0,0,0,NA
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_27a_3p,,1,0,0,0,0,0,NA
hsa_miR_27a_5p,,1,0,0,0,0,0,NA
hsa_miR_27b,,1,0,0,0,0,0,NA
hsa_miR_27b_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,2.0917952838932488
HSP90AB1,,1,0,0,0,0,0,0.9102377747031
HSP90B1,,1,0,0,0,0,0,1.1642522507379396
HSPA1A,,1,0,0,0,0,0,-1.0699186145182635
HSPA5,,1,0,0,0,0,0,0.08531552812639541
HSPB1,,1,0,0,0,0,0,0.8714770396980298
HSPB2,,1,0,0,0,0,0,NA
HTR2B,,1,0,0,0,0,0,NA
HTT,,1,0,0,0,0,0,NA
HUWE1,,1,0,0,0,0,0,0.8846289806236245
IAPP,,1,0,0,0,0,0,NA
ICOS,,1,0,0,0,0,0,NA
IDH1,,1,0,0,0,0,0,-0.8855967529351016
IDH2,,1,0,0,0,0,0,0.04102792369480411
IER3,,1,0,0,0,0,0,NA
IFI16,,1,0,0,0,0,0,0.1531882480887369
IFNA1,,1,0,0,0,0,0,NA
IFNB1,,1,0,0,0,0,0,NA
IFNG,,1,0,0,0,0,0,NA
IGF1,,1,0,0,0,0,0,NA
IGF1R,,1,0,0,0,0,0,NA
IGF2,,1,0,0,0,0,0,NA
IGFBP2,,1,0,0,0,0,0,NA
IGFBP3,,1,0,0,0,0,0,NA
IGFBP5,,1,0,0,0,0,0,NA
IGHE,,1,0,0,0,0,0,NA
IKBKB,,1,0,0,0,0,0,NA
IKBKE,,1,0,0,0,0,0,NA
IKBKG,,1,0,0,0,0,0,NA
IL10,,1,0,0,0,0,0,NA
IL10RA,,1,0,0,0,0,0,NA
IL11,,1,0,0,0,0,0,NA
IL12A,,1,0,0,0,0,0,NA
IL12B,,1,0,0,0,0,0,NA
IL12RB1,,1,0,0,0,0,0,NA
IL12RB2,,1,0,0,0,0,0,NA
IL13,,0.45,0,0.55,-0.55,0,-0.55,NA
IL15,,1,0,0,0,0,0,NA
IL16,,1,0,0,0,0,0,NA
IL17A,,1,0,0,0,0,0,NA
IL18,,1,0,0,0,0,0,NA
IL1A,,1,0,0,0,0,0,NA
IL1B,,1,0,0,0,0,0,NA
IL1R1,,1,0,0,0,0,0,NA
IL1R2,,1,0,0,0,0,0,NA
IL1RAP,,1,0,0,0,0,0,NA
IL2,,1,0,0,0,0,0,NA
IL20RB,,1,0,0,0,0,0,NA
IL21,,1,0,0,0,0,0,NA
IL22RA1,,1,0,0,0,0,0,NA
IL23A,,1,0,0,0,0,0,NA
IL23R,,1,0,0,0,0,0,NA
IL24,,1,0,0,0,0,0,NA
IL27,,1,0,0,0,0,0,NA
IL27RA,,1,0,0,0,0,0,NA
IL2RA,,1,0,0,0,0,0,NA
IL2RB,,1,0,0,0,0,0,NA
IL2RG,,1,0,0,0,0,0,NA
IL3,,1,0,0,0,0,0,NA
IL32,,1,0,0,0,0,0,NA
IL3RA,,1,0,0,0,0,0,NA
IL4,,1,0,0,0,0,0,NA
IL4R,,1,0,0,0,0,0,NA
IL5,,1,0,0,0,0,0,NA
IL5RA,,1,0,0,0,0,0,NA
IL6,,1,0,0,0,0,0,NA
IL6R,,1,0,0,0,0,0,NA
IL6ST,,1,0,0,0,0,0,NA
IL7,,1,0,0,0,0,0,NA
IL7R,,1,0,0,0,0,0,NA
ILK,,1,0,0,0,0,0,1.1495113202328653
INHBA,,1,0,0,0,0,0,NA
INHBB,,1,0,0,0,0,0,NA
INHBC,,1,0,0,0,0,0,NA
INHBE,,1,0,0,0,0,0,NA
INPP5J,,1,0,0,0,0,0,NA
INS,,1,0,0,0,0,0,NA
INSR,,1,0,0,0,0,0,NA
IQGAP1,,1,0,0,0,0,0,0.32195226580244835
IRAK1,,1,0,0,0,0,0,NA
IRF1,,1,0,0,0,0,0,NA
IRF2BPL,,1,0,0,0,0,0,NA
IRF3,,1,0,0,0,0,0,NA
IRF5,,1,0,0,0,0,0,NA
IRF6,,1,0,0,0,0,0,NA
IRS1,,1,0,0,0,0,0,NA
ISG15,,1,0,0,0,0,0,NA
ITCH,,1,0,0,0,0,0,NA
ITGA1,,1,0,0,0,0,0,0.27225287074964244
ITGA6,,1,0,0,0,0,0,NA
ITGAL,,1,0,0,0,0,0,NA
ITGAM,,1,0,0,0,0,0,NA
ITGAV,P,0,1,0,1,1,1,2.454764233129477
ITGB1,,1,0,0,0,0,0,1.419642260342316
ITGB3,,1,0,0,0,0,0,NA
JAK1,,1,0,0,0,0,0,NA
JAK2,,1,0,0,0,0,0,NA
JAK3,,1,0,0,0,0,0,NA
JDP2,,1,0,0,0,0,0,NA
JUN,,1,0,0,0,0,0,NA
JUNB,,1,0,0,0,0,0,NA
JUND,,1,0,0,0,0,0,NA
JUP,,1,0,0,0,0,0,-0.47277069191496934
KAT2A,,1,0,0,0,0,0,NA
KAT2B,,1,0,0,0,0,0,NA
KAT5,,1,0,0,0,0,0,NA
KAT6A,,1,0,0,0,0,0,NA
KAT7,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
KDM1A,,1,0,0,0,0,0,NA
KDM4C,,1,0,0,0,0,0,NA
KDR,,1,0,0,0,0,0,NA
KHDRBS1,,1,0,0,0,0,0,NA
KHDRBS2,,1,0,0,0,0,0,NA
KIT,,1,0,0,0,0,0,NA
KITLG,,1,0,0,0,0,0,NA
KLF1,,1,0,0,0,0,0,NA
KLF10,,1,0,0,0,0,0,NA
KLF4,,1,0,0,0,0,0,NA
KLF5,,1,0,0,0,0,0,NA
KLKB1,,1,0,0,0,0,0,NA
KMT5A,,1,0,0,0,0,0,NA
KREMEN2,,1,0,0,0,0,0,NA
KRT1,,1,0,0,0,0,0,NA
KRT5,,1,0,0,0,0,0,NA
KSR1,,1,0,0,0,0,0,NA
KSR2,,1,0,0,0,0,0,NA
LAMA1,,1,0,0,0,0,0,NA
LBP,,1,0,0,0,0,0,NA
LBR,,1,0,0,0,0,0,NA
LCK,,1,0,0,0,0,0,NA
LCP2,,1,0,0,0,0,0,NA
LEF1,,1,0,0,0,0,0,NA
LEFTY1,,1,0,0,0,0,0,NA
LEP,,1,0,0,0,0,0,NA
LEPR,,1,0,0,0,0,0,NA
LGALS9,,1,0,0,0,0,0,NA
LGI3,,1,0,0,0,0,0,NA
LIF,,1,0,0,0,0,0,NA
LITAF,,1,0,0,0,0,0,NA
LMO2,,1,0,0,0,0,0,NA
LMTK2,,1,0,0,0,0,0,NA
LPAR2,,1,0,0,0,0,0,NA
LPAR3,,1,0,0,0,0,0,NA
LPL,,1,0,0,0,0,0,NA
LRP6,,0.95,0,0.05,-0.05,0,-0.05,NA
LRPPRC,P,0,1,0,1,1,1,2.5077749103747746
LRRFIP1,,1,0,0,0,0,0,-0.6593726788380447
LTBP1,,1,0,0,0,0,0,NA
LTC4S,,1,0,0,0,0,0,NA
LTF,,1,0,0,0,0,0,-0.9347091892469807
LTK,,1,0,0,0,0,0,NA
LYN,,1,0,0,0,0,0,0.8833789618326676
M00019_c,,1,0,0,0,0,0,NA
M00020_c,,1,0,0,0,0,0,NA
M00020_m,,1,0,0,0,0,0,NA
M00115_c,,1,0,0,0,0,0,NA
M00127_c,,1,0,0,0,0,0,NA
M00127_m,,1,0,0,0,0,0,NA
M00129_c,,1,0,0,0,0,0,NA
M00129_m,,1,0,0,0,0,0,NA
MACF1,,1,0,0,0,0,0,1.6501156853943664
MAFB,,1,0,0,0,0,0,NA
MAFG,,1,0,0,0,0,0,NA
MAML1,,1,0,0,0,0,0,NA
MAP2K1,,1,0,0,0,0,0,NA
MAP2K2,,1,0,0,0,0,0,NA
MAP2K3,,1,0,0,0,0,0,NA
MAP2K4,,0.78,0,0.22,-0.22,0,-0.22,NA
MAP2K5,,1,0,0,0,0,0,NA
MAP2K6,,1,0,0,0,0,0,NA
MAP2K7,,1,0,0,0,0,0,NA
MAP3K1,,1,0,0,0,0,0,NA
MAP3K11,,1,0,0,0,0,0,NA
MAP3K14,,1,0,0,0,0,0,NA
MAP3K2,,1,0,0,0,0,0,NA
MAP3K3,,1,0,0,0,0,0,NA
MAP3K5,,1,0,0,0,0,0,NA
MAP3K7,,1,0,0,0,0,0,NA
MAP3K8,,1,0,0,0,0,0,NA
MAP4K1,,1,0,0,0,0,0,NA
MAP4K2,,1,0,0,0,0,0,NA
MAP4K4,,1,0,0,0,0,0,NA
MAPK1,,0.44,0.01,0.55,-0.54,0,-0.54,1.7182208455802055
MAPK10,,1,0,0,0,0,0,NA
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
MAPK13,,1,0,0,0,0,0,NA
MAPK14,,1,0,0,0,0,0,NA
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,0.73,0,0.27,-0.27,0,-0.27,NA
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,NA
MAPKAP1,,1,0,0,0,0,0,NA
MAPKAPK5,,1,0,0,0,0,0,NA
MARCKS,,1,0,0,0,0,0,0.42558382069732814
MATK,,1,0,0,0,0,0,1.90205517007168
MAX,,1,0,0,0,0,0,NA
MBP,,1,0,0,0,0,0,NA
MBTPS1,,1,0,0,0,0,0,NA
MCC,,1,0,0,0,0,0,NA
MCM7,,1,0,0,0,0,0,NA
MCPH1,,1,0,0,0,0,0,NA
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
MECOM,,1,0,0,0,0,0,NA
