Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RPSA,,1,0,0,0,0,0,-1.6898550801302217
RUNX1,,1,0,0,0,0,0,NA
RXRA,,1,0,0,0,0,0,NA
S100A4,,1,0,0,0,0,0,1.6464154229892305
S100A9,,1,0,0,0,0,0,NA
SFRP1,,1,0,0,0,0,0,NA
SHMT1,,1,0,0,0,0,0,NA
SIK1,,1,0,0,0,0,0,NA
SIRT1,,1,0,0,0,0,0,NA
SKP2,,1,0,0,0,0,0,NA
SLC1A4,,1,0,0,0,0,0,NA
SLC1A5,,1,0,0,0,0,0,NA
SLC22A2,,1,0,0,0,0,0,NA
SLC38A2,,1,0,0,0,0,0,NA
SLC3A2,P,0,0,1,-1,1,-1,-2.0889404201255353
SLC6A9,,1,0,0,0,0,0,NA
SLC7A5,,1,0,0,0,0,0,NA
SMAD1,,1,0,0,0,0,0,NA
SMAD3,,1,0,0,0,0,0,NA
SMAD4,,1,0,0,0,0,0,NA
SMARCA4,,1,0,0,0,0,0,0.6654903289817282
SMYD2,,1,0,0,0,0,0,NA
SNCA,,1,0,0,0,0,0,NA
SOD2,,1,0,0,0,0,0,-0.12299427313479387
SORT1,,1,0,0,0,0,0,NA
SOX4,,1,0,0,0,0,0,NA
SOX6,,1,0,0,0,0,0,NA
SP1,,1,0,0,0,0,0,NA
SPAG5,,1,0,0,0,0,0,NA
SPI1,,1,0,0,0,0,0,NA
SRA1,,1,0,0,0,0,0,NA
SRC,,1,0,0,0,0,0,0.4503921114171926
SRCAP,,1,0,0,0,0,0,NA
SRGN,,1,0,0,0,0,0,NA
STAT1,,1,0,0,0,0,0,-0.9298975120726276
STAT3,,1,0,0,0,0,0,-1.358213545690104
STAT6,,1,0,0,0,0,0,NA
STK11,,1,0,0,0,0,0,NA
TAF1,,1,0,0,0,0,0,NA
TAL1,,1,0,0,0,0,0,NA
TBL1XR1,,1,0,0,0,0,0,NA
TCF4,,1,0,0,0,0,0,NA
TCF7L2,,1,0,0,0,0,0,NA
TDG,,1,0,0,0,0,0,NA
TGFB1,,1,0,0,0,0,0,NA
TGFB1I1,,1,0,0,0,0,0,NA
TGFB2,,1,0,0,0,0,0,NA
TGM1,,1,0,0,0,0,0,NA
TH,,1,0,0,0,0,0,NA
THPO,,1,0,0,0,0,0,NA
TNF,,1,0,0,0,0,0,NA
TNFRSF11B,,1,0,0,0,0,0,NA
TNFSF10,,1,0,0,0,0,0,NA
TNFSF11,,1,0,0,0,0,0,NA
TNK2,,1,0,0,0,0,0,NA
TOPBP1,,1,0,0,0,0,0,NA
TOPORS,,1,0,0,0,0,0,NA
TP53,,0.5,0,0.5,-0.5,0,-0.5,NA
TP53BP1,,1,0,0,0,0,0,NA
TP53BP2,,1,0,0,0,0,0,NA
TP53RK,,1,0,0,0,0,0,NA
TP63,,1,0,0,0,0,0,NA
TRAF2,,1,0,0,0,0,0,NA
TRAF6,,1,0,0,0,0,0,NA
TREX1,,1,0,0,0,0,0,NA
TRIM24,,1,0,0,0,0,0,NA
TRIM28,,1,0,0,0,0,0,-0.9684907137891683
TRRAP,,1,0,0,0,0,0,NA
TTC5,,1,0,0,0,0,0,NA
TTK,,1,0,0,0,0,0,NA
TWIST1,,1,0,0,0,0,0,NA
TYMS,,1,0,0,0,0,0,NA
UBE2D1,,1,0,0,0,0,0,NA
UBE2I,,1,0,0,0,0,0,NA
UBE3A,,1,0,0,0,0,0,-1.5346566965700539
UBE4A,,1,0,0,0,0,0,NA
UIMC1,,1,0,0,0,0,0,NA
USF1,,1,0,0,0,0,0,NA
USP10,,1,0,0,0,0,0,NA
USP7,,1,0,0,0,0,0,0.4936019700844804
VAV3,,1,0,0,0,0,0,NA
VHL,,1,0,0,0,0,0,NA
VIP,,1,0,0,0,0,0,NA
VRK1,,1,0,0,0,0,0,NA
WIPF1,,1,0,0,0,0,0,NA
WNT11,,1,0,0,0,0,0,NA
WNT4,,1,0,0,0,0,0,NA
WNT5A,,1,0,0,0,0,0,NA
WNT6,,1,0,0,0,0,0,NA
WRN,,1,0,0,0,0,0,NA
WT1,,1,0,0,0,0,0,NA
XIAP,,1,0,0,0,0,0,NA
XPO1,P,0,0,1,-1,1,-1,-2.0738638581234086
YEATS4,,1,0,0,0,0,0,NA
YY1,,1,0,0,0,0,0,NA
ZFPM1,,1,0,0,0,0,0,NA
ZMIZ1,,1,0,0,0,0,0,NA
ZNF274,,1,0,0,0,0,0,NA
ZNF318,,1,0,0,0,0,0,NA
ZNF420,,1,0,0,0,0,0,NA
