idx	name	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
1425	1425	HBB	-1.4557569063602	14.5750261932649	-5.02454298423825	1.44029708944312e-05	0.00011808844644937	2.84384311372127
2453	2453	PRMT1;PRMT8	0.776409489968772	9.62548814572822	5.02191330557175	1.45185661397908e-05	0.000118708276316527	2.83606673842023
610	610	RALA	-0.848577198694702	10.946654566585	-5.01734489012503	1.47215790533084e-05	0.00012003749074236	2.8225586882818
2826	2826	SLC25A13	0.894406179763932	9.53656864869162	5.01546076842572	1.48061251364835e-05	0.000120396107959131	2.81698819970985
1600	1600	CSTF3	0.980173313861613	8.5536578636725	5.16911884421454	1.83651447267781e-05	0.000146526208465262	2.79602934093765
534	534	SOD3	-2.20983944985145	9.97359191323198	-5.19582631432311	1.89857168326641e-05	0.00014956942229003	2.76498350296548
845	845	DDX6	0.664597529575726	9.70523057553463	4.99455673890762	1.57771219808271e-05	0.000127941251472937	2.75520628782991
165	165	PLRG1	0.80278341614256	8.37362648845736	5.22063067288391	1.98844867795667e-05	0.00015294215224954	2.73467443491824
1544	1544	DPT	-1.48841831870265	10.4464095472989	-5.07566233960702	1.9652941846322e-05	0.000152696155497078	2.72746249965565
2657	2657	RTN4	-0.596988750356948	11.5704060233874	-4.97562649597274	1.67108484688175e-05	0.000135006648600732	2.69929307150845
519	519	HNRNPC;HNRNPCL1;HNRNPCL4;HNRNPCL2;HNRNPCL4	0.5492741608498	12.3371106778105	4.97506494308454	1.67393688292013e-05	0.000135006648600732	2.69763496401616
1279	1279	TPD52	1.64316652726079	9.30540180626879	5.05779207332194	1.89659676968855e-05	0.00014956942229003	2.69408694676085
1417	1417	ACTC1;ACTA1	-1.12429926408754	13.2810583517902	-4.95400270198274	1.78446945279709e-05	0.000142757556223767	2.63546616853885
717	717	UBTF	0.847973086054681	9.41954854888542	4.96236855964985	1.85769713581065e-05	0.000147818903460751	2.62336070879534
396	396	AGT	-1.09796566163312	9.43103235052571	-4.95536354350693	1.89714692356678e-05	0.00014956942229003	2.60229844376805
635	635	ACE	-1.51192737106702	9.37824203650318	-5.09219038200997	2.05565109151462e-05	0.000157246712361221	2.59724440090634
2699	2699	GIMAP4	-0.919722609033402	9.650753686933	-4.954868833934	1.89996420065821e-05	0.00014956942229003	2.5842217204672
1611	1611	TARDBP	0.454744247039507	10.260611827733	4.95371664002359	1.90654184328616e-05	0.00014956942229003	2.5810030391812
2930	2930	LUC7L2	0.622020529536853	10.3903122046947	4.93144491786159	1.91089011933913e-05	0.00014956942229003	2.56893169203421
1394	1394	RPL32	0.760604572941872	11.0843580073479	4.98901669109064	1.97612469683182e-05	0.00015294215224954	2.56753191928461
632	632	ANXA3	-1.60993639618766	11.3444160058627	-4.92987503864364	1.92001178883091e-05	0.00014956942229003	2.56430322557359
1539	1539	RPL18	0.616543358843082	12.3197344572898	4.91823220804978	1.98902308854389e-05	0.00015294215224954	2.52998462509449
1386	1386	RPS15	0.650660541380084	10.7485251480872	4.91822402203779	1.98907246523998e-05	0.00015294215224954	2.52996050079339
1679	1679	LAMB3	-1.6262108658295	9.4087984629711	-4.94091525790739	2.1197223042951e-05	0.000161316302542253	2.50466373488368
2989	2989	CLIC4	-0.92535086053419	10.2450655346948	-4.90870824146525	2.04729995492825e-05	0.000157012565018787	2.50192207444266
2878	2878	USP24	0.900504507837306	7.71398096139684	5.13482064347623	2.48689332482871e-05	0.000182700479903258	2.47903602491773
1862	1862	IFI16;PYHIN1	0.855986675399222	10.4618905354884	4.89907790951749	2.10794909185148e-05	0.000160832722483681	2.4735558109898
2895	2895	FARSA	0.511120890263442	9.74676734284716	4.91456256356649	2.14402156610448e-05	0.000162748235503788	2.46683483058344
804	804	MRC1	-1.58293168547144	9.80005651833541	-4.89074947196705	2.16183349633322e-05	0.000163681679008087	2.44903225034857
1830	1830	SLC1A5	1.3315584970389	9.01949996987958	5.1017270639277	2.71116672391658e-05	0.000196262020404498	2.42091172511344
397	397	C3	-0.903443243410067	12.3600255833694	-4.87828937905418	2.24500913160476e-05	0.000169546745613306	2.41235675773646
530	530	HSP90AB1;NA	0.636926614166413	12.7632917745058	4.87675771355305	2.25545004606241e-05	0.000169902937480031	2.40784956404507
154	154	TPD52L2	0.757189566599621	10.3111047377192	4.871976253394	2.28835449016492e-05	0.00017194521840024	2.39378093741625
1658	1658	HDAC1	0.466777070818846	10.0046082505822	4.86915205199116	2.3080127655921e-05	0.000172984391118115	2.38547239233851
1372	1372	SNRPD3	0.471084712302833	11.5543068143757	4.86805867171531	2.31566826393162e-05	0.000173120992628439	2.38225600330482
1188	1188	PLCD1	-1.18964904648467	8.98305727421406	-4.94243242085971	2.63328827109421e-05	0.000191558813446265	2.35795436645675
464	464	CFI	-1.05870184602584	9.45680579665265	-4.91348572226388	2.46454554425755e-05	0.00018195948197404	2.35387002013319
2684	2684	SACM1L	-0.601881987522397	10.1077712750166	-4.85660507339359	2.39739085045241e-05	0.000178780302616652	2.34857103226065
1363	1363	RPS16	0.54248513628211	12.3073674746475	4.85523683440638	2.40734250543114e-05	0.000179072495140843	2.34454803093378
2550	2550	SLIRP	0.865641656184108	9.86676943752702	4.8534731532137	2.42023075314864e-05	0.000179581121883629	2.33936263122982
1525	1525	CSTF1	1.49351974447867	8.45408567975475	5.08032792905267	3.59726006927741e-05	0.000246006172479616	2.33645538221442
1673	1673	GFUS	0.848085463084496	10.4962285696298	4.85161592969877	2.43387647887073e-05	0.000180143276540856	2.33390258732701
844	844	MSN	-0.537162381318863	13.1565255082927	-4.84583344417952	2.4768526450629e-05	0.000182414358574359	2.31690518516656
1562	1562	SSRP1	0.837343838238981	9.58247136719034	4.85372378911223	2.57251703369138e-05	0.000187597802358625	2.30717060159225
2377	2377	CLPTM1L	1.20197438003541	9.0055183631913	4.93979653105745	2.87577044716168e-05	0.000206665537219755	2.3024252164827
2702	2702	PARVA	-0.804451105483231	10.6340959145154	-4.84022498310056	2.51925344932791e-05	0.000184620845372969	2.30042296219144
1578	1578	NUP160	0.818779885450883	8.7260317503415	5.22408367243758	3.29013457148758e-05	0.000231400933843013	2.29910285534177
687	687	NME1	0.843460430379901	10.7627350277842	4.83661447348231	2.54692910163148e-05	0.000186189299843404	2.28981425540026
2557	2557	FAM107B	1.2104888385209	8.6864526004836	5.1306049095251	3.17213078357256e-05	0.000225236463292904	2.27981556418085
1887	1887	DPY19L1;DPY19L2	0.806736183241267	8.91291524440322	4.92396409508637	2.77525856846046e-05	0.000200412832875685	2.26133302214743
500	500	P4HB	0.823644550612418	12.0813511300962	4.81785910629943	2.69561349749672e-05	0.000195613223974823	2.234729975338
1654	1654	TUBB3	1.1527057628842	10.0031422378925	4.84923335064651	2.97332699334051e-05	0.000212135445101794	2.23424750797641
2504	2504	RBM4	0.900196970706419	8.86199557049689	4.94792467966073	3.34459772492095e-05	0.000233731653995545	2.21386782247902
1722	1722	GALNT3	1.67197462178352	8.88973028518132	5.0415599549377	3.53567164419441e-05	0.000242717052495395	2.20789165184082
915	915	NMT1	0.534921225924027	9.93585148540144	4.7993393597224	2.8508583662344e-05	0.000205372515315139	2.18037843914679
2918	2918	THRAP3	0.637294125614273	11.4500482177439	4.794477911573	2.89305657040962e-05	0.000207405601472844	2.16611793984814
45	45	EML1	-1.1430031863231	8.85566201852465	-4.92013319996391	3.3035170723635e-05	0.000231792876377657	2.16147048148291
1777	1777	PDIA6	0.805618306747755	11.4118923147507	4.78921827774666	2.93940771301265e-05	0.000210220773306543	2.1506926405892
791	791	TNXB;NA	-1.94787060787071	9.27294310529621	-4.86676609858793	3.26516577084355e-05	0.000230190308975383	2.14796239580494
1821	1821	TRAM1	1.06391399546051	9.87289441647617	4.81451433520687	3.52461524708649e-05	0.000242715964114912	2.11251004509705
2734	2734	CLIC5	-1.79027273663121	10.8151295028125	-5.11526125476586	4.90298670679461e-05	0.000312947624640138	2.09239037908918
456	456	GNAI2	-0.473496926221818	12.064521927643	-4.7671278202808	3.14224402365395e-05	0.000223649406767504	2.0859435533918
2364	2364	GMPPA	0.714962013339475	9.09706792973331	4.77773689417397	3.22864799829804e-05	0.000228157791879728	2.06906331738039
316	316	GOSR1	1.06551781156425	9.33415354861957	4.93256975850855	4.21771289000164e-05	0.000276950704812497	2.06636328159246
551	551	RPSA	0.619654518045699	11.3672282656793	4.75836819827028	3.22645784908954e-05	0.000228157791879728	2.06028518372552
2641	2641	TM9SF3	1.34473576767823	9.07635214420717	5.01740730547142	4.21124866573497e-05	0.000276950704812497	2.05582373078126
1745	1745	GOLGB1	1.32840618716418	8.66442144835564	4.78395716797264	3.37173856132674e-05	0.0002349136161976	2.03695329257101
2781	2781	SEL1L	0.954383869339406	9.43719470961877	4.7656910522148	3.34689868423539e-05	0.000233731653995545	2.03414121737916
1365	1365	RPS14	0.577547626731196	12.1914598276959	4.73812046260966	3.42975952294498e-05	0.000238235285373005	2.0010136240613
926	926	POLR2B	0.666947663100341	8.64666952651407	4.77093897720451	3.50380793048109e-05	0.000241844231108556	1.99962502719372
2966	2966	SUPT16H	0.734571273196392	9.75166177954014	4.73756918622583	3.43546840093148e-05	0.000238235285373005	1.99940060093198
977	977	ADD1	-0.984420437336798	10.494739241315	-4.73355107695197	3.47736382735024e-05	0.000240578457798963	1.98764489077253
1733	1733	CLINT1	0.55528602601453	10.3093543535569	4.72753979749962	3.54098664860196e-05	0.000242717052495395	1.97006173255308
567	567	HMOX1	-1.01423543888172	9.08303277520395	-4.8184986431466	3.74495361331159e-05	0.000253767632975087	1.96944474589768
1695	1695	NID2	-0.721149275151076	9.86800112700558	-4.71950514564995	3.62782572439464e-05	0.000247526132183983	1.94656756936218
120	120	PMM2	0.987130459012446	9.2742801395863	4.91330515379752	4.43562717510603e-05	0.000288704856484972	1.93916761942478
1477	1477	REEP5	-0.517565264543475	11.5896156018328	-4.71517732098633	3.67547049309538e-05	0.000249810202814452	1.93391609694125
504	504	ANXA2;NA	-0.793880793287654	14.0370016488186	-4.71493689474385	3.67813539858206e-05	0.000249810202814452	1.933213335114
1823	1823	SF1	0.660580445927556	9.95392856327506	4.70703338827609	3.76681034013985e-05	0.00025466726855433	1.91011581904765
754	754	TPSAB1;TPSAB1;TPSD1;HPN;NA	-1.86515926451411	11.6242769157473	-4.72256424129292	4.04107344227855e-05	0.000269525977004107	1.9080237126789
126	126	EIF3H	0.960448737634986	9.4042554255868	4.71528260886759	3.890061244374e-05	0.000260625322196434	1.90604232339442
854	854	TARS1	0.700990878135052	9.96113550675978	4.70293593319401	3.81361121494122e-05	0.000257245411044217	1.89814455586732
2155	2155	GOLM1	2.12374548505359	9.06925251175307	5.10022650670577	5.88457719988289e-05	0.000355711306094754	1.89765094397162
937	937	HNRNPH3	0.601553728288629	10.5585228535527	4.70026449668768	3.84443331881144e-05	0.000258736464631119	1.89034081679256
2671	2671	OLFML3	-1.34349070119714	10.2237283888581	-4.73172139575753	4.18834224754627e-05	0.000276859683534907	1.88358055809576
1542	1542	ENPEP	-1.55464035431124	8.85814600947596	-5.17910013574297	5.79467457449851e-05	0.00035099171708391	1.88345200326426
2022	2022	CD109	-2.04253047757374	8.75618128292805	-4.82725430720608	4.63914798675658e-05	0.000300318303862476	1.88139267012252
115	115	RER1	0.629994745915313	10.6232479459605	4.6963691825726	3.8898179570755e-05	0.000260625322196434	1.87896364728052
2624	2624	CACYBP	0.631609026426736	10.2217278290028	4.6947291104626	3.90908465963044e-05	0.000261309983553675	1.87417405265731
1481	1481	TIAL1	0.846257508042198	8.57857299895951	4.77488534076731	4.92972739961668e-05	0.000313306871992769	1.87215434990271
1283	1283	HNRNPH2	0.868435528613281	9.48743892267042	4.76855040817724	4.6444104269837e-05	0.000300318303862476	1.87045694049534
134	134	CLDN3;CLDN6;CLDN4;CLDN9	1.33201514635124	9.17557901116252	4.88131998038755	4.82265759162042e-05	0.000309150059004955	1.85863414458149
2726	2726	BCLAF1	0.878023382808832	9.33826651707238	4.71431621901419	4.40603573568719e-05	0.000287409100297134	1.85351600217
781	781	BGN	-1.36442733912361	12.0624064258492	-4.91113406468184	5.49782006079112e-05	0.000336989466271908	1.84836318457304
1985	1985	ESRP1	1.29825131263502	8.60806953782456	4.97382258533021	5.97582959903512e-05	0.000360493135161305	1.84150113294946
898	898	MARCKS	-0.977241344498228	10.4057176369747	-4.67446901886779	4.15501338865357e-05	0.000276504029989323	1.81503780861162
1594	1594	TRAP1	1.23662547425601	9.16862211895978	4.68899652199769	4.20702964190515e-05	0.000276950704812497	1.81220071660049
2411	2411	MYADM	-0.721068249191894	10.855512093199	-4.67341022031548	4.16827793845706e-05	0.00027676619510829	1.81194889216638
1380	1380	RPL23A	0.548778798501218	11.9886842291178	4.67235428922719	4.18154824148197e-05	0.000276859683534907	1.80886849696199
1216	1216	KPNA1	0.752436368308842	9.00718689021212	4.759532478936	4.76302720169149e-05	0.000305988414169272	1.80761096446438
2933	2933	TMED7	0.560345960659209	10.1211300224289	4.6838404897386	4.27213670264404e-05	0.000279905115528643	1.79730613176184
139	139	PRPF4	0.804624974817321	8.95450950441426	4.69842629667033	4.33891740068353e-05	0.000283654335797989	1.79203691865421
2313	2313	FKBP10	1.54838429321514	8.97566975219673	4.85441914913783	5.71164500497104e-05	0.000346669987213784	1.74196842575932
1827	1827	ELAVL1	0.466798145696595	10.7076618435983	4.63919486321862	4.62019726684591e-05	0.000300060076323822	1.71221494711542
629	629	IMPDH2	0.675341530149124	9.93912085064062	4.63381518557181	4.69552570103622e-05	0.000302923336147069	1.69654904909836
666	666	PKM	0.606595293660964	13.1352318767551	4.63313684763991	4.70510976966977e-05	0.000302923336147069	1.69457399284626
2576	2576	RAB3GAP2	0.962808949792882	8.06810438904041	4.71119438181672	5.07764656058552e-05	0.000322018269055937	1.69025515818676
558	558	QDPR	-0.852616123298519	10.1839188145391	-4.63902593769573	4.88166086049452e-05	0.000312257961938529	1.68539088045613
2184	2184	GADD45GIP1	0.764722338908777	8.72235320889711	4.6969923054594	5.28620040596696e-05	0.000331700693549893	1.67283250900386
899	899	GNA11	-0.765586585309666	10.0795750872771	-4.63644832187342	4.91922304708328e-05	0.000313306871992769	1.66056299570325
2337	2337	MRRF	0.935687401767122	9.00232026573536	4.71254965313397	6.33083129445223e-05	0.000378066544908133	1.65825413560663
1264	1264	PLTP	-1.44438842075636	10.7880854562995	-4.643784729635	5.40907848019187e-05	0.000334461352691864	1.6550880854765
2500	2500	TPPP3	-1.44799061267335	10.7148220050429	-4.64399233448021	5.09273381292608e-05	0.000322286438310546	1.65385859564528
2148	2148	ARFGAP2	0.847815086527399	9.44674433494652	4.64320555272999	6.15609401980616e-05	0.000369116910116862	1.62650890883263
2046	2046	ERMP1	-0.641610585118315	8.89164564549576	-4.6681710239534	5.36820767804699e-05	0.000333323020678734	1.62386203245808
1050	1050	MTREX	0.802757007317288	8.84657736205594	4.62043494574593	5.15906117491158e-05	0.000325789224832714	1.61442651783078
2459	2459	CYBC1	0.836606236981545	8.97810372092701	4.93649528176384	6.53458157022276e-05	0.000387888168889201	1.61350261418999
1805	1805	SF3B3	0.543757572890039	10.1075010728397	4.5969341593178	5.24563106194217e-05	0.000330552717448925	1.58926436030753
1617	1617	CBX3	0.619028404271495	11.2705841742077	4.59505639963642	5.27528068363122e-05	0.000331700693549893	1.58380751258541
3010	3010	SEC23IP	1.52274382435361	8.7832283187554	4.6891303401588	6.24264166010241e-05	0.000373551621919031	1.5754123089377
260	260	SNRNP200	0.52958082773173	9.70225098658877	4.59213874588134	5.32167860664161e-05	0.000332612654810047	1.5753297509634
1002	1002	SRP14	0.582020462855589	11.2249175753062	4.59187031266639	5.32596753796806e-05	0.000332612654810047	1.57454983554294
1428	1428	HBA1	-1.17554151138265	14.4701989979664	-4.59134604777839	5.33435389789698e-05	0.000332612654810047	1.57302664929675
1478	1478	SORD	0.889260408911921	9.90059531683155	4.60584402775351	5.38763679703643e-05	0.00033383102324852	1.5724190093455
476	476	ITGB1	-0.635219175717797	11.7798446005069	-4.59052477500446	5.34751752653067e-05	0.000332734423873019	1.57064062782292
2051	2051	POGZ	1.49650367166511	8.12506741733803	4.8748121655979	8.58679480109932e-05	0.000486366545222572	1.56417388361751
98	98	SEC16A	1.16052018220526	8.26152508388446	4.73090190048647	6.54757320126312e-05	0.000387888168889201	1.56402461236596
2446	2446	ABCA3	-1.99024992395886	9.57052668800167	-4.60191923885122	5.4508102756101e-05	0.000335643255145452	1.5610036467177
667	667	HSP90B1;NA	0.766460973821694	12.6935504291987	4.58582779191416	5.42342059908607e-05	0.000334650984159822	1.55699658817336
88	88	TIMM23;NA	0.951846404178627	8.57861954095012	4.83207362253091	7.47863247958769e-05	0.000433526976551099	1.55613941207614
2715	2715	NHP2	0.878983821653321	9.55506897941268	4.62252786982597	6.11923075276904e-05	0.000367649329437622	1.54673049335881
169	169	BUB3	0.460947446141873	10.2187338763528	4.5817581420972	5.49004499918801e-05	0.000336989466271908	1.54517758996123
2890	2890	RUVBL1	0.44615562672794	10.2675067445293	4.58074630025788	5.50673487674783e-05	0.000336989466271908	1.54223941342801
2131	2131	NUP93	0.782747003990108	9.10337977280528	4.60887455746369	5.64640509063444e-05	0.000343412506332029	1.53651400734918
243	243	SH3BGRL	-0.727194636313733	10.3439044143992	-4.57401930725716	5.61897352502816e-05	0.000342915605374806	1.52270965137734
1136	1136	CARS1	0.828822178142067	9.38261862395461	4.57356222344437	5.62668126069847e-05	0.000342915605374806	1.52138290261421
1395	1395	RPL11	0.517715712457365	12.1834735880258	4.55210301041448	6.00052826647693e-05	0.000361248841681613	1.45913131122902
2530	2530	MRPL37	0.84664499800491	8.5172811448611	4.72284580777719	7.3010055176577e-05	0.000424889889733491	1.45420028316362
2016	2016	PLXDC2	-1.27810016372757	8.99345962582739	-4.79306185205536	8.23186873489366e-05	0.000468947915646149	1.44917844963367
1497	1497	NAAA	-1.46434048759515	10.3840058766621	-4.91037858479675	0.000104510485806605	0.000568954137379334	1.43478137908064
1075	1075	RANGAP1	0.680757810212798	9.00017713708494	4.56617514158966	6.40030351661893e-05	0.000381447807978413	1.41503490668908
2099	2099	NOSTRIN	-1.24282755828288	9.34069209036212	-4.6847031388527	8.83064519738966e-05	0.000495450944156002	1.40387626407853
2972	2972	GMPPB	0.85754331133861	9.93248190460525	4.54168170727969	6.51737604195375e-05	0.000387646735321016	1.38805433468054
1798	1798	PCBP1	0.817373591194704	9.93183775684181	4.53712368016369	6.60599581289294e-05	0.000390569632921639	1.37498023827767
2314	2314	SH3KBP1	1.12002173658926	9.0040705739657	4.53687056675887	6.97443186021112e-05	0.000409093157334122	1.37269016561898
2284	2284	RAB8B	-0.692817053372453	9.41832191264237	-4.60538891315049	7.85963929745611e-05	0.000451207145741774	1.35614932145879
1567	1567	NCBP1	0.657321012998223	8.88586658746203	4.54026838291766	6.90533865436977e-05	0.00040584247774593	1.34145035357694
1923	1923	PITRM1	1.04193555068155	8.95272385378613	4.52528940579922	6.8416746050455e-05	0.000402898615630458	1.34104984059503
730	730	RPL7	0.910577048210705	11.0756331559381	4.50876633478488	6.83176260886688e-05	0.000402898615630458	1.33363902652513
144	144	PAPSS1	0.777447840191739	8.76555540745566	4.54599872923535	7.18333515479222e-05	0.00041886323653091	1.33146753090004
1643	1643	SF3B2	0.608155051457931	10.1003584552514	4.49854184437451	7.04386096575437e-05	0.000412350677442977	1.30407626484659
694	694	CD44	-0.728649355034941	10.6212670101696	-4.49697081226798	7.07702074841167e-05	0.000413476330340273	1.29953537801247
605	605	UMPS	0.872535006379557	8.91287204586467	4.65370725057947	8.74926120099281e-05	0.00049274776555117	1.27896340216388
2533	2533	UACA	-0.992771488153656	8.66603819703676	-4.58911328555119	8.2192167766417e-05	0.000468947915646149	1.27620315547776
2243	2243	RTF1	0.879600330931177	8.35347448285414	4.52413471292356	8.61966208123952e-05	0.000487298229659408	1.26069393024072
366	366	ALDH1A1	-1.36476316325205	11.5088838640103	-4.48350765865771	7.36756729327433e-05	0.000427924456486071	1.26063869920349
772	772	GSTM3	-1.07057822769926	9.55608216760763	-4.57825119362851	7.90193636067775e-05	0.000452759596882076	1.25351123784104
1010	1010	LIPA	-1.44963684522998	10.0124851553794	-4.48807712320865	7.63813279957495e-05	0.000441909905441295	1.25230888577192
263	263	NUP155	0.818210756930142	8.83943852187686	4.53956865682197	7.76039773885138e-05	0.000448110126243403	1.2485467419375
514	514	APRT	0.478672578500452	10.8022093377213	4.4750758274553	7.93741721632774e-05	0.000453916267785371	1.21586499240581
1720	1720	GNA13	-0.550817064256947	9.9955709656417	-4.46534024801672	7.77833747803163e-05	0.000448273895821318	1.20819967196565
97	97	XPO1	0.546069817868961	9.71374648500043	4.46361484435194	7.81850261374616e-05	0.000449715421658888	1.20322235595459
420	420	RBP4	-1.40545626845767	10.0274453632166	-4.50908166492938	9.58120473951287e-05	0.000527588416825124	1.1497631240748
843	843	ITGA3	-0.950421141998136	9.92227546111495	-4.44503484154949	8.26417387739408e-05	0.000469655315314534	1.1496569448168
380	380	AK1	-0.871252068465237	11.7436998574277	-4.4445580231594	8.27593429614223e-05	0.000469655315314534	1.1482830914631
1663	1663	SNW1	0.920837148146677	8.97493486537063	4.45865162912968	0.000125837257794507	0.000648411425580031	1.10149719806868
1025	1025	NNMT	1.31544246620478	10.0367497905749	4.46914315579481	8.97198733772404e-05	0.000499603347436491	1.09774950143013
394	394	SERPINA1	-0.864292032453962	12.3028403114757	-4.4264081917363	8.73604747522585e-05	0.00049274776555117	1.09601804774292
2586	2586	PTPN23	0.798236728323268	8.04939202412633	4.51147930281012	9.51746900012513e-05	0.000525052936661178	1.09386739313238
1436	1436	GSTO1	-0.670687550454163	11.6219535673283	-4.42294567562503	8.82664194371624e-05	0.000495450944156002	1.08605390774566
1591	1591	ILF3	0.446505357634932	11.4170683566124	4.42135580539104	8.86854897348624e-05	0.00049609011557812	1.08147943320472
383	383	HP	-1.08150735244067	12.1991657565986	-4.42100798847645	8.87774307053554e-05	0.00049609011557812	1.08047873314977
1432	1432	GTF2I;GTF2IRD2B	0.719222942900599	9.41397445504149	4.4204624977443	8.8921813169663e-05	0.00049609011557812	1.07890935189126
401	401	TGFB1	-1.3697860877751	9.09062787669389	-4.67596680263449	0.000122209769120925	0.000634123417396688	1.06695612721938
688	688	NQO1	2.11097834380729	10.7110358654178	4.485874894703	0.000109127099681857	0.000583440922713062	1.05421665238663
1475	1475	FKBP3	0.63515409079568	10.9893686007269	4.41153390405563	9.13181738308683e-05	0.000507551198370819	1.05322935417368
407	407	HBD	-1.61556697424524	12.2561865955309	-4.41999526468919	9.33884865012733e-05	0.000518087902683699	1.03997396577502
37	37	SUPT5H	1.0616914700471	8.98255956720401	4.43418273286515	0.00010485778744828	0.000568954137379334	1.02652865083868
454	454	RPN1	0.523622653528815	11.3666021716071	4.39901216311321	9.47862694419441e-05	0.000524861283029272	1.0172393376119
2183	2183	THOC2	1.33285279483562	8.03963735105353	4.54778863755347	0.000137165033711951	0.000698294717079026	1.01509166992857
579	579	C4B	-0.825283532966711	11.234718632783	-4.3981088250324	9.5041415216414e-05	0.000525052936661178	1.01464407149063
157	157	EPB41L2	-1.75042420481903	10.0795978140718	-4.39397429565561	9.62178519755248e-05	0.000528841823450662	1.00276759652688
1992	1992	PRPF8	0.591272600662332	9.61864515672948	4.38837224111767	9.78347359545781e-05	0.000536734743647297	0.986680678625412
2338	2338	SEH1L	0.641931981627884	8.88353423962265	4.46674684186328	0.000123115832523562	0.000637709931814892	0.983182082066499
1766	1766	RAB3GAP1	0.769513040207899	8.28041108843327	4.46965415159535	0.000106920790189941	0.000575936307230026	0.980991436647065
2790	2790	NIPSNAP3A;NIPSNAP3B	-0.623800224682462	10.172371023864	-4.3840685546721	9.90950026603423e-05	0.0005426456972249	0.974326121812476
2519	2519	SEC11C	2.00221431971033	9.4948360696513	4.54435987365727	0.000138355100975761	0.00070194519606164	0.964650461113624
484	484	C2	-0.769866852597419	9.72219747948276	-4.37841280373354	0.000100775502185753	0.000550831842518073	0.958095453721985
2254	2254	GCN1	1.25481850688309	9.25488548750671	4.38969449478888	0.000102109514517464	0.00055709749832322	0.95387331258357
415	415	SLC4A1	-2.32235872310861	10.3656309564156	-4.38437296197082	0.000108890785472687	0.000583371572712879	0.950362924206672
30	30	GTPBP1	0.731502578464953	8.68321549623881	4.4143270440352	0.000110962993918175	0.000589155931930488	0.94370880601925
1314	1314	S100A10	-1.09331453407552	11.7198714408119	-4.37689493553901	0.000106029903259124	0.000572175914314691	0.935591765180958
980	980	FUS	0.625781936001005	10.7667145643583	4.36533646420895	0.000104768916210658	0.000568954137379334	0.920592436901423
96	96	HNRNPDL	0.581299991157533	11.1791836049605	4.36366955554968	0.0001052890278791	0.000570251523257605	0.915814053801538
421	421	AMBP	-1.16546132175886	10.9681062689683	-4.38155666903671	0.000109787528101178	0.000585007869666602	0.913444540868507
2129	2129	CCAR2	0.628407230747612	9.39424046039702	4.36145072936481	0.000105985289456077	0.000572175914314691	0.909454354664306
2239	2239	FAM3C	1.08001190077555	9.55244191323283	4.4010158986646	0.000115251120580026	0.000605425355542508	0.907468854858215
65	65	COPE	0.869046832142562	9.17752894630532	4.44319772069387	0.000115081069443543	0.000605425355542508	0.907413922494405
2053	2053	MAVS	0.968877497770341	8.68835790263793	4.46932871330792	0.000141728107614135	0.00071538949557611	0.900869517564003
1981	1981	SLC25A24	-0.564600921497012	10.6026900339555	-4.35703509386784	0.000107384396194164	0.00057738566649326	0.896800849445007
441	441	OAT	2.22136423442089	8.50724400686895	4.46333904057499	0.000133483924841155	0.000680722145925341	0.88858525594036
1505	1505	FKBP4	0.926302929464008	11.2615602025464	4.35324730420722	0.000108599021692802	0.000582860572123396	0.885949473508806
160	160	DENR	0.687720248195847	9.83270967772036	4.36914736671985	0.000133371321491595	0.000680722145925341	0.88427534844937
525	525	ANXA6	-0.606009198128278	11.7923328648775	-4.35108982064755	0.000109296884443552	0.000583440922713062	0.879769876518259
2249	2249	NDRG1	0.945092623737516	10.7683392071022	4.34747303547725	0.000110476674772501	0.000587625037141187	0.869412463390634
861	861	MAPK3	-0.678014630976168	9.62202411814448	-4.35606716868667	0.000112728124817422	0.000597459061532338	0.858335531431411
1155	1155	GMPS	0.669605201776996	9.0682500146204	4.3683510592664	0.000114090326565951	0.000602526849195271	0.855650832660462
2310	2310	ESAM	-1.12974893799212	8.9722520486447	-4.62502247378831	0.000173601360137819	0.00085731919615482	0.851112609984731
34	34	PSMD11	0.395599096422815	10.2209611390005	4.3392554047715	0.0001132039714127	0.000598911563552397	0.84588895325185
1310	1310	EIF4A1	0.419543179599479	11.772632655389	4.33432390578086	0.000114872304264791	0.000605425355542508	0.831778495501662
1343	1343	HSPE1	0.759676011588793	11.5197651464843	4.3309961293855	0.000116011721347114	0.000607386703202153	0.822259432490411
739	739	NCL	0.542988121574743	11.8606617855483	4.33093202066846	0.000116033780564562	0.000607386703202153	0.822076071528953
1269	1269	AQP4	-1.86308519731511	10.050624900208	-4.40125486635896	0.000157425496393586	0.000788856753791614	0.819697119507765
1493	1493	EWSR1	0.552592204197659	10.8665706002807	4.33425804564662	0.000120188052744226	0.000625821299201516	0.815413170787635
776	776	FLNA	-0.703625593017842	12.4699798055344	-4.3271699381996	0.000117335519852585	0.000613119406553648	0.811317335154325
1632	1632	PABPC4;NA	0.777512759024498	9.62484423220041	4.31916416779371	0.000120153571401321	0.000625821299201516	0.788431824004126
2485	2485	HNRNPUL1	0.619447318253307	9.96858503301847	4.32326638777264	0.000124129704369866	0.000641841398205159	0.784302667693202
2725	2725	DPP3	0.717704312705722	9.73018154683295	4.31685039495562	0.000120980335831474	0.000628843496931377	0.781819964259896
