ID	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
PC.ae.C36.2	PC.ae.C36.2	-0.240585873758021	3.77343229022869	-1.33863617016248	0.193317095182926	0.404761704226101	-5.91449122092974
Cystine	Cystine	-0.818781915462198	3.14643752728296	-1.33559230008378	0.194296012543781	0.404761704226101	-5.91838491955443
TG.20.3_34.1.	TG.20.3_34.1.	-0.40362221835689	0.448090880408015	-1.31921176079547	0.199630606281163	0.411458608469553	-5.93920785065088
SM..OH..C14.1	SM..OH..C14.1	0.221246293981915	2.90615473340721	1.30694037978414	0.20370103595192	0.411458608469553	-5.95466201408265
PC.ae.C36.0	PC.ae.C36.0	-0.264529866366847	2.36770175761813	-1.30643059466022	0.203871512810012	0.411458608469553	-5.95530132070667
TG.18.1_36.1.	TG.18.1_36.1.	0.489878486012924	1.6811706079019	1.30369729522475	0.204787437623909	0.411458608469553	-5.95872539273033
C18.2	C18.2	0.374523859813197	-0.115403631073747	1.30260818761049	0.205153281730804	0.411458608469553	-5.96008801629421
AABA	AABA	-0.231233878385418	3.59202048480679	-1.30091014825868	0.205724681181765	0.411458608469553	-5.96221053100408
DG.17.0_18.1.	DG.17.0_18.1.	0.228245250932944	0.343502902565082	1.29954739254747	0.206184144985679	0.411458608469553	-5.96391221421443
PC.ae.C38.3	PC.ae.C38.3	-0.237243533235597	2.23468171555796	-1.29938995356869	0.20623727782548	0.411458608469553	-5.96410870992283
Cer.d18.1.20.0.OH..	Cer.d18.1.20.0.OH..	-0.213013864254403	2.40199956933591	-1.29152955457209	0.208903489640193	0.413559397010005	-5.97389284813231
TG.18.2_32.1.	TG.18.2_32.1.	0.404219208924532	0.71758785956893	1.29027190316528	0.209332534289015	0.413559397010005	-5.9754535169699
Thr	Thr	-0.224376462545923	5.8131974746919	-1.27132302583981	0.215879313498718	0.424422922169811	-5.99880790785314
beta.Ala	beta.Ala	-0.269240172202881	3.95309579388837	-1.26805287954561	0.217024848541638	0.424613834103206	-6.00280790463358
TG.16.1_34.1.	TG.16.1_34.1.	0.434333799357582	1.46635433542394	1.26344799880476	0.21864582174914	0.425728643309623	-6.00842529344523
TG.18.0_34.2.	TG.18.0_34.2.	-0.393465215085345	0.675869044871832	-1.25113766256519	0.223024618732528	0.432176892759205	-6.0233547149393
TG.17.0_36.3.	TG.17.0_36.3.	-0.478965480539217	-1.6087466082656	-1.24206737461882	0.226293414355486	0.436423013399866	-6.03427287464909
Ind.SO4	Ind.SO4	0.704173528035632	-2.15672398120802	1.2343019050605	0.229120759730708	0.43841113720188	-6.04356502203679
Sarcosine	Sarcosine	-0.297314333303496	1.32985922513271	-1.23329508172146	0.229489286634071	0.43841113720188	-6.04476603785282
CE.16.0.	CE.16.0.	-0.283173309948253	1.81410048754252	-1.21303480179342	0.237000755756343	0.450635239818399	-6.06875069082197
Creatinine	Creatinine	0.341498244116083	4.33721122808681	1.18811830239975	0.246490102646473	0.466488278372997	-6.09776622717969
Spermidine	Spermidine	-0.215282610075251	2.00131063599989	-1.18408381870896	0.248052918030965	0.467262473500189	-6.10241424036214
TG.16.1_36.1.	TG.16.1_36.1.	0.430924093893623	-0.124719237639015	1.17970147224473	0.24975882747106	0.468297801508238	-6.10744711470636
lysoPC.a.C18.1	lysoPC.a.C18.1	-0.284055201996916	2.5685412471265	-1.16382422764629	0.256012347238198	0.477811062817835	-6.12554221656327
HexCer.d18.1.24.0.	HexCer.d18.1.24.0.	0.213452605654553	1.81654135315869	1.14875871551939	0.262052445131504	0.48656391429035	-6.14251004747041
TG.18.1_30.1.	TG.18.1_30.1.	0.431757916803757	0.0131034910684306	1.14573901348778	0.263275615598883	0.48656391429035	-6.14588728642913
CE.20.5.	CE.20.5.	-0.256282075842729	1.55107189458008	-1.14320243939671	0.264306323812042	0.48656391429035	-6.14871805036004
TG.17.0_34.1.	TG.17.0_34.1.	-0.348356800502638	-0.453573830606351	-1.11735759407837	0.275458875408891	0.495825975736004	-6.15067279420513
DG.16.0_20.3.	DG.16.0_20.3.	-0.254690299672333	-1.89166067232797	-1.13606304927659	0.267223214396466	0.489707700590808	-6.15665530980308
lysoPC.a.C14.0	lysoPC.a.C14.0	0.361169702921252	0.588015778888932	1.12866211234138	0.270271748527892	0.4930633250171	-6.16483629962862
TG.16.0_35.3.	TG.16.0_35.3.	-0.326179022002443	-1.54312939413733	-1.1004340282226	0.282607430790973	0.50421149546407	-6.16901083345664
PC.ae.C38.1	PC.ae.C38.1	-0.324622767385481	1.14385730183281	-1.12483681683777	0.271857344002811	0.493731947628424	-6.16904597136487
PC.aa.C32.2	PC.aa.C32.2	0.351432753957964	4.08839709137239	1.11863506184967	0.274442366248596	0.495825975736004	-6.17584361727712
C0	C0	0.334209991505324	5.69055713876836	1.11030304515136	0.277943377388295	0.498084370983449	-6.18492299739504
Cer.d18.2.24.1.	Cer.d18.2.24.1.	-0.241011208456192	0.414897102100183	-1.09214314868065	0.285685736773381	0.50695942798014	-6.20449974938602
TG.16.1_36.3.	TG.16.1_36.3.	0.373495917540252	0.318884189654585	1.08990375125151	0.286651133351733	0.50695942798014	-6.20689367856408
Cer.d18.1.14.0.	Cer.d18.1.14.0.	-0.230163117823868	-1.39516667431427	-1.07195480301402	0.294473562664105	0.518007887932592	-6.22592050854067
PC.ae.C34.3	PC.ae.C34.3	-0.27818855065334	2.89263989493726	-1.06972393459482	0.295456350894886	0.518007887932592	-6.2282653406537
TG.18.3_36.1.	TG.18.3_36.1.	0.298242723996502	-1.54915861051959	1.06502404348012	0.297534485368199	0.519402873164312	-6.23319081723556
TG.20.3_34.3.	TG.20.3_34.3.	-0.415524827371064	-2.25860362324553	-1.04743352285137	0.305404558526592	0.530853417181415	-6.25145062843398
ProBetaine	ProBetaine	0.481527664091368	1.97865331359054	1.03778901982654	0.309781393444869	0.536160104039196	-6.2613445111727
TG.16.1_34.2.	TG.16.1_34.2.	0.382702843157697	0.590067557334007	1.02449645809768	0.315885723327304	0.542744921880858	-6.27484381718089
Cit	Cit	0.21095654777953	2.74230561518886	1.02367396928896	0.316266176700945	0.542744921880858	-6.27567387249711
SM.C16.1	SM.C16.1	0.180039715380097	3.19787507544814	1.01778311339999	0.31900042311282	0.542863766907324	-6.28160108862882
Trp	Trp	-0.171751251771097	3.79788353775443	-1.01774914252513	0.319016238330724	0.542863766907324	-6.28163517837211
TG.16.0_35.1.	TG.16.0_35.1.	-0.302922750863336	-0.374682256750114	-1.00953429135214	0.322856716521565	0.54710029368717	-6.28984816384076
Trigonelline	Trigonelline	-0.240584005545601	0.866627158429727	-1.00179016487239	0.326506391346825	0.550979535397768	-6.29753462701659
TG.18.0_36.5.	TG.18.0_36.5.	-0.258214422371473	-1.84561837242117	-0.988192773988213	0.332983379322727	0.559577878114956	-6.31089917765099
TG.18.1_32.3.	TG.18.1_32.3.	0.27700900039126	-1.4602191451723	0.941445174357798	0.35592044457345	0.594929848014736	-6.35555979670011
Hex2Cer.d18.1.18.0.	Hex2Cer.d18.1.18.0.	-0.292817191569052	-0.765239808319247	-0.939379509606417	0.356957908808841	0.594929848014736	-6.35748702549954
ADMA	ADMA	-0.22821678881855	0.371667429949329	-0.935773341700784	0.358773931424274	0.5955059107657	-6.36084210213408
TG.18.2_34.1.	TG.18.2_34.1.	0.280803643043369	2.26846151841298	0.926947462654089	0.363244562435584	0.600465501169026	-6.36900288866445
TG.18.1_36.3.	TG.18.1_36.3.	0.312414471626142	2.07512633095072	0.91333687565395	0.370211211109299	0.609494067070187	-6.38144681586648
TG.16.0_34.4.	TG.16.0_34.4.	-0.251740741430061	-1.15544951224043	-0.907413498221325	0.373270528199993	0.612042768910919	-6.38680891365506
TG.18.0_36.3.	TG.18.0_36.3.	-0.296385713890418	0.64774918946515	-0.896176540228689	0.379119836517608	0.619127152377545	-6.39689164928515
TG.16.1_32.0.	TG.16.1_32.0.	-0.411318832184867	0.250392745790349	-0.797569972582163	0.434115236749723	0.663792273474678	-6.39825563855736
lysoPC.a.C26.0	lysoPC.a.C26.0	-0.217298821500417	-0.176384249979814	-0.88978536631741	0.382473340345269	0.622095192127847	-6.40257398980128
C16	C16	0.233571403672056	1.79299355781399	0.881706562645436	0.386739954303426	0.62651872597155	-6.40970236115851
SM..OH..C16.1	SM..OH..C16.1	0.159426548065976	2.48089685798744	0.868751317941762	0.393646166459748	0.635166125164135	-6.42100635188718
PC.aa.C36.0	PC.aa.C36.0	-0.192985174755007	1.97843294075142	-0.864415355441049	0.395975235630882	0.636388771549631	-6.42475461614582
Hex2Cer.d18.1.14.0.	Hex2Cer.d18.1.14.0.	0.215581172423032	-1.54147046750251	0.846247686559484	0.405830002743231	0.649648818620587	-6.44026824138624
CE.14.0.	CE.14.0.	-0.203669996542464	0.759028483953356	-0.841830073957737	0.408249639814334	0.650544841262796	-6.44399365585978
TG.20.1_34.1.	TG.20.1_34.1.	0.348450332677528	-0.476930971517834	0.839367693504718	0.40960230746176	0.650544841262796	-6.44606223595996
C3.DC..C4.OH.	C3.DC..C4.OH.	-0.251373747317112	-0.0245111553180152	-0.824436440962209	0.417865130014446	0.660184287833982	-6.45848323520595
HexCer.d18.1.23.0.	HexCer.d18.1.23.0.	-0.196754257196415	1.70895052237805	-0.811686474826845	0.425002938418059	0.660184287833982	-6.4689230511236
Choline	Choline	0.195222665364903	5.77725173742955	0.811344440827425	0.425195457623382	0.660184287833982	-6.46920099434078
PC.aa.C38.3	PC.aa.C38.3	-0.129057157380396	4.28859139534491	-0.810207127933106	0.425836001592188	0.660184287833982	-6.47012439944421
TG.22.5_32.1.	TG.22.5_32.1.	-0.384439819211907	-1.49142115010933	-0.809808749283159	0.426060513341729	0.660184287833982	-6.47044756064523
TG.18.0_36.4.	TG.18.0_36.4.	-0.270816897886375	-0.23502897742469	-0.809073859401624	0.426474863346185	0.660184287833982	-6.47104330232184
PC.ae.C42.4	PC.ae.C42.4	0.215856818536955	0.432083006837521	0.807997522197612	0.42708218126544	0.660184287833982	-6.47191491633313
TG.20.2_32.1.	TG.20.2_32.1.	0.264706117558566	-1.70731751988992	0.797210760840589	0.433198119946493	0.663792273474678	-6.48058933182991
TG.17.0_34.2.	TG.17.0_34.2.	-0.227560870341968	-1.11789038792153	-0.79521912908523	0.434333215977258	0.663792273474678	-6.4821788705235
TG.16.0_33.1.	TG.16.0_33.1.	-0.293706686912461	-0.329661210578465	-0.75245039960587	0.459466327592812	0.679843151027475	-6.48864791201531
lysoPC.a.C26.1	lysoPC.a.C26.1	-0.214836474749339	-0.620329155396406	-0.782886056702172	0.441402850820299	0.672060731512109	-6.49193802904131
PC.aa.C30.2	PC.aa.C30.2	0.275347350919805	-1.27023907175651	0.777711963251333	0.444389544056218	0.673344643914879	-6.49598917610554
TG.20.5_34.1.	TG.20.5_34.1.	0.218373974663655	-0.527060570714723	0.775282301235189	0.445796266129325	0.673344643914879	-6.49788271817217
PC.ae.C42.2	PC.ae.C42.2	-0.171017156454884	0.523100279850241	-0.772804131678093	0.447233849908895	0.673344643914879	-6.49980826425085
TG.16.0_28.1.	TG.16.0_28.1.	-0.344087558462771	-1.06366911981486	-0.734156773531961	0.470324290580084	0.683528719821516	-6.5023250207965
TG.14.0_34.2.	TG.14.0_34.2.	-0.293085983522884	0.284515106763075	-0.766614984450785	0.450836395797245	0.676254593695867	-6.50459165245252
HexCer.d18.2.22.0.	HexCer.d18.2.22.0.	-0.176774390072229	-0.407814862997259	-0.762263386711408	0.453379785498606	0.67717531206072	-6.50793295069063
X1.Met.His	X1.Met.His	-0.226706014225697	1.87254927468381	-0.759849602718324	0.454794283655595	0.67717531206072	-6.50977852622464
PC.aa.C38.1	PC.aa.C38.1	-0.16645063014754	1.25383381705386	-0.750740362285824	0.460156147221151	0.679843151027475	-6.51669320955244
PC.aa.C42.0	PC.aa.C42.0	-0.181634102740482	-0.470194636894738	-0.748261242832058	0.461621892672977	0.679843151027475	-6.51856131120931
C18	C18	-0.195672171245305	0.717567444394186	-0.742191207591872	0.465222407662315	0.682663315591441	-6.52311040933334
PC.aa.C36.4	PC.aa.C36.4	-0.161345495219649	6.23660293199889	-0.735661386164508	0.469114135044521	0.683528719821516	-6.52796460101666
TG.18.2_33.2.	TG.18.2_33.2.	-0.179708181236594	-1.762509244694	-0.660831313504097	0.515632096217501	0.717971357290308	-6.52862621267962
X3.Met.His	X3.Met.His	-0.273412774968349	1.4468168237023	-0.732716796128761	0.470875340321489	0.683528719821516	-6.53014017198071
HexCer.d18.1.26.1.	HexCer.d18.1.26.1.	-0.130474749487009	-0.50598175118142	-0.728802277456072	0.473222675873876	0.684482799031857	-6.53301945227073
PC.aa.C38.4	PC.aa.C38.4	-0.121615119821066	5.61501039653568	-0.710276333779329	0.48442419378695	0.6981914536787	-6.54644580825798
TG.18.2_34.2.	TG.18.2_34.2.	0.204291956645355	1.47826294725188	0.700445788818487	0.490429728828522	0.704340567998409	-6.55343582617035
TG.18.3_36.4.	TG.18.3_36.4.	0.147117190973763	-1.33974196154795	0.692113256275086	0.495553305360546	0.708500957840422	-6.55928749852341
TG.20.3_36.5.	TG.20.3_36.5.	-0.23927506459399	-3.16186236071582	-0.690052099525663	0.496825363028839	0.708500957840422	-6.56072461185383
PC.aa.C42.4	PC.aa.C42.4	-0.149397688420401	-0.188258970199294	-0.686651240971577	0.498928269567621	0.709003330438198	-6.56308681377353
TG.16.0_32.3.	TG.16.0_32.3.	-0.208115398667906	-1.40832213251138	-0.677196714731286	0.504800793413988	0.714840284379948	-6.56959489212804
TG.18.2_33.1.	TG.18.2_33.1.	-0.205826561964915	-1.13945788711066	-0.628197221227781	0.536107050354283	0.733524849302312	-6.57519456139865
lysoPC.a.C17.0	lysoPC.a.C17.0	0.157819829096682	0.458766900653952	0.66687784466438	0.511254193080629	0.717971357290308	-6.57659886892664
PC.ae.C40.5	PC.ae.C40.5	0.142754022230394	2.07507085442436	0.662034651014605	0.514298856531651	0.717971357290308	-6.57985049956721
Ser	Ser	-0.12307352982133	5.77934429493488	-0.659704630609529	0.515767185592137	0.717971357290308	-6.58140669691367
Hex2Cer.d18.1.22.0.	Hex2Cer.d18.1.22.0.	0.167693567822214	0.0874676005813217	0.659532554504522	0.515875715978962	0.717971357290308	-6.58152141517187
Val	Val	-0.105546185376386	6.00374034183345	-0.649388924665835	0.522295633133532	0.724416888421509	-6.58823289677165
TG.18.1_35.2.	TG.18.1_35.2.	0.185614822000847	-0.432837105244063	0.60720544329554	0.54970473227591	0.742101388572479	-6.58833417463257
TG.18.1_33.1.	TG.18.1_33.1.	0.20508807827229	0.0372906663047783	0.641005924437421	0.527634048107148	0.729323513595204	-6.59370370925642
PC.ae.C32.2	PC.ae.C32.2	-0.177338756938576	2.61353251955492	-0.632551295223084	0.533047919527681	0.732132449109861	-6.59915172590962
lysoPC.a.C28.0	lysoPC.a.C28.0	0.159813694171515	0.335337162414453	0.632187316862095	0.533281660462738	0.732132449109861	-6.59938469781328
His	His	-0.0980410676705361	4.82369888616361	-0.622636575746468	0.539434636360729	0.734069918053628	-6.60545150154607
PC.ae.C34.2	PC.ae.C34.2	-0.124734094776988	4.19474190590956	-0.619181138849556	0.541670056385902	0.734069918053628	-6.60762444572019
Cer.d18.1.18.0.OH..	Cer.d18.1.18.0.OH..	-0.121351146065886	-1.11019884980629	-0.618759787724444	0.541942976538358	0.734069918053628	-6.60788861085859
PC.aa.C36.3	PC.aa.C36.3	-0.108898408685596	5.66060316168607	-0.593718863286616	0.55829266284916	0.751191124431594	-6.62327498554138
TG.18.2_34.0.	TG.18.2_34.0.	-0.176640425388549	0.723874164429183	-0.589714764108406	0.560930503145191	0.752062862637306	-6.62567812725536
TG.16.0_36.3.	TG.16.0_36.3.	0.173410235459491	2.40723365888513	0.587103164775868	0.562654437973096	0.752062862637306	-6.62723702443775
lysoPC.a.C16.0	lysoPC.a.C16.0	0.156053533481938	4.06387132213602	0.58371074746057	0.564897852040935	0.752577730515061	-6.6292519677481
PC.aa.C34.2	PC.aa.C34.2	-0.10277952665382	6.69838510935378	-0.573053023184268	0.571975473827908	0.759508416066566	-6.63550834680926
PC.ae.C30.0	PC.ae.C30.0	0.12705885205818	2.24885464959971	0.565029567091117	0.577333154354519	0.761955138150799	-6.6401443565038
TG.18.1_30.0.	TG.18.1_30.0.	0.210506541959276	0.908646664645178	0.564659596644355	0.577580808425421	0.761955138150799	-6.64035659391946
Cer.d18.1.18.1.	Cer.d18.1.18.1.	0.10959541363597	-2.45224691610601	0.554381372470881	0.584482124907014	0.764243976073512	-6.64619868743483
C4.1	C4.1	0.191403421237079	-3.20244502881251	0.553168712273681	0.585299051242571	0.764243976073512	-6.64688106358948
Asn	Asn	0.146471145374148	4.56308311765448	0.55193596537191	0.586130087311515	0.764243976073512	-6.64757325038654
PC.aa.C38.5	PC.aa.C38.5	-0.105500532187925	4.9648229763504	-0.549048918650826	0.588078618203426	0.764243976073512	-6.64918843618246
Cer.d18.2.18.0.	Cer.d18.2.18.0.	-0.132162198505665	-1.42698852289719	-0.548053901026577	0.588750914901076	0.764243976073512	-6.64974319511608
PC.ae.C42.3	PC.ae.C42.3	0.121491511083223	0.773119610374436	0.544775032247743	0.590968993639444	0.7646723400127	-6.65156434207482
Hex2Cer.d18.1.20.0.	Hex2Cer.d18.1.20.0.	0.129519965824828	-1.72833721788917	0.538817778489146	0.595009369784842	0.767448390964525	-6.65484584212912
TG.16.0_36.4.	TG.16.0_36.4.	-0.154446335712134	1.23504566176681	-0.534474939791687	0.597963237871292	0.76880987726309	-6.65721586942481
Hex2Cer.d18.1.16.0.	Hex2Cer.d18.1.16.0.	0.182933795214753	1.7426610002565	0.522129195234931	0.606398914084135	0.773549512094335	-6.66385104483335
Arg	Arg	-0.0846388222619616	5.27699012369358	-0.518007516085599	0.609227760173887	0.773549512094335	-6.66603249552605
TG.20.2_34.2.	TG.20.2_34.2.	-0.142409466229198	-1.04489293806981	-0.515971266056746	0.610627607920796	0.773549512094335	-6.66710396995392
Hex3Cer.d18.1.16.0.	Hex3Cer.d18.1.16.0.	-0.0935697064586325	1.50664227779086	-0.515432244506157	0.610998419605853	0.773549512094335	-6.66738691238618
PC.ae.C42.5	PC.ae.C42.5	0.130783584458132	0.848146642204064	0.515139846938646	0.611199614494289	0.773549512094335	-6.66754027634073
TG.20.5_34.2.	TG.20.5_34.2.	0.161157282131072	-1.46678568797408	0.461109166335994	0.649081703996374	0.799021550512254	-6.66772902033613
TG.18.0_36.2.	TG.18.0_36.2.	0.192152978732323	0.845754793601979	0.504070503381273	0.618839140351071	0.779168563875904	-6.67328358964032
TG.18.2_36.2.	TG.18.2_36.2.	0.161733889289841	1.48681168221721	0.503134572415386	0.619487105106274	0.779168563875904	-6.6737635993783
Hex2Cer.d18.1.26.1.	Hex2Cer.d18.1.26.1.	0.139625289565295	-0.803782934990141	0.48309320282025	0.6334369845218	0.794247612171298	-6.68383249752437
PC.ae.C32.1	PC.ae.C32.1	0.0963718446739179	4.60856767252374	0.478289562776339	0.636801548187056	0.79600193523382	-6.68618628203424
C6..C4.1.DC.	C6..C4.1.DC.	0.116733611471542	0.444632716079625	0.473342335512508	0.640275031589707	0.797881193211788	-6.68858630798436
PC.ae.C38.0	PC.ae.C38.0	0.0960180160820341	1.84760061459745	0.464522411451874	0.646488372946327	0.799021550512254	-6.69280432877254
TG.20.5_36.3.	TG.20.5_36.3.	0.153931003310308	-1.77258219573397	0.463138137568541	0.647465948860382	0.799021550512254	-6.69345926962528
PC.aa.C36.2	PC.aa.C36.2	-0.0775744824586075	6.23995899486743	-0.462234378141999	0.648104534288578	0.799021550512254	-6.69388582928537
PC.aa.C28.1	PC.aa.C28.1	0.0720346646400869	1.98702891882049	0.434680035933328	0.667704406576016	0.819455408070565	-6.7064978589344
Cer.d16.1.20.0.	Cer.d16.1.20.0.	-0.117591855400072	-1.59682336376515	-0.431034836865182	0.670315850832763	0.820174983647338	-6.70810922759123
TG.18.2_34.3.	TG.18.2_34.3.	0.13646993636542	-0.635922541310748	0.425379964754557	0.674375429438464	0.822656773863186	-6.71058253965672
TG.18.1_26.0.	TG.18.1_26.0.	-0.232599560425681	-1.02380474103594	-0.420749278297256	0.677707289531853	0.824238595376578	-6.71258394112727
TG.16.0_38.2.	TG.16.0_38.2.	-0.139201415569687	-0.391834617219965	-0.416522595545339	0.680754330296622	0.825465580150095	-6.71439189162873
PC.aa.C42.1	PC.aa.C42.1	-0.0940122012983388	-0.307753140547799	-0.413130291878622	0.683203882020377	0.825962902144038	-6.71582992739571
PC.ae.C36.3	PC.ae.C36.3	-0.0853540240291655	3.03804679676336	-0.406554953012313	0.687961974494737	0.829239879971335	-6.71858427598658
TG.17.2_36.2.	TG.17.2_36.2.	0.121150193116484	-2.02468037727384	0.398531189784499	0.693786023274249	0.832032400052214	-6.72188631809943
lysoPC.a.C24.0	lysoPC.a.C24.0	-0.1058021911197	-0.366578595313378	-0.396871601235484	0.694993056046562	0.832032400052214	-6.72256118937265
PC.ae.C44.4	PC.ae.C44.4	0.0960571232040645	-0.37891985866743	0.394880983373325	0.69644193485852	0.832032400052214	-6.72336700802555
Hex2Cer.d18.1.24.1.	Hex2Cer.d18.1.24.1.	0.129225217281252	1.04543832541865	0.391502247675698	0.698903857827886	0.832517830647923	-6.7247255941365
DG.16.0_18.2.	DG.16.0_18.2.	0.0624786575471636	1.34230867063446	0.386748799827698	0.702373174353424	0.8341968786309	-6.72661743841828
Cer.d18.2.20.0.	Cer.d18.2.20.0.	-0.0940889288635467	-2.15207426658036	-0.378961227346141	0.7080712096444	0.836395311504972	-6.72966752320371
TG.18.1_33.0.	TG.18.1_33.0.	-0.144758721121779	-0.632202478641485	-0.377521935668847	0.709126233827948	0.836395311504972	-6.73022452703186
TG.20.2_32.0.	TG.20.2_32.0.	0.12033609726824	-1.12029491770782	0.375549948676308	0.710572696284516	0.836395311504972	-6.73098428308585
PC.ae.C38.4	PC.ae.C38.4	0.0675281649409802	3.73709272094542	0.367128476223287	0.716762320867336	0.836395311504972	-6.73418460359538
PC.aa.C36.1	PC.aa.C36.1	-0.0595714317734117	5.72811395672982	-0.365599971830122	0.717887883635752	0.836395311504972	-6.73475777165859
PC.aa.C40.3	PC.aa.C40.3	0.0664732857066409	1.01199807761717	0.364841748486749	0.718446467526454	0.836395311504972	-6.73504121764192
TG.16.1_34.0.	TG.16.1_34.0.	-0.123800576056168	-0.0761353149330614	-0.364524251015114	0.718680415811679	0.836395311504972	-6.73515973462074
PC.ae.C40.3	PC.ae.C40.3	-0.0658781256669596	1.18225770654153	-0.356323934941617	0.724732486571224	0.841021940003856	-6.73818543219395
TG.18.2_36.3.	TG.18.2_36.3.	-0.111019198298438	0.855189912048219	-0.334036897666543	0.741272647026589	0.855892238443532	-6.74606450205502
TG.18.1_33.2.	TG.18.1_33.2.	0.0812594507647856	-0.83264782210129	0.331801010381609	0.742939193601173	0.855892238443532	-6.74682714229118
Gln	Gln	-0.0683231257741879	7.01700139259418	-0.330530726527556	0.743886587486724	0.855892238443532	-6.74725816387564
TG.18.3_38.6.	TG.18.3_38.6.	0.0549298912579057	-2.65050115436964	0.230443114353592	0.819799241288186	0.899779655072399	-6.74943883374192
Hex2Cer.d18.1.24.0.	Hex2Cer.d18.1.24.0.	0.0731388162023292	0.603252305250893	0.319400757224853	0.752204953765588	0.859082545659719	-6.75096461551163
Hex3Cer.d18.1.18.0.	Hex3Cer.d18.1.18.0.	0.058582877871094	-0.510506181244423	0.31782345674265	0.753386312217506	0.859082545659719	-6.75147970078256
TG.20.2_34.1.	TG.20.2_34.1.	0.0885326710685833	-0.30108071994547	0.316536191665658	0.754350897041553	0.859082545659719	-6.7518981981078
TG.16.0_34.3.	TG.16.0_34.3.	0.0983259640580557	0.687181733250418	0.313381276863466	0.756716687531806	0.859082545659719	-6.75291675708723
Cer.d18.1.24.0.	Cer.d18.1.24.0.	-0.057075993586849	2.27404442505637	-0.308792250293907	0.760162211215122	0.859082545659719	-6.75438025281637
TG.14.0_36.3.	TG.14.0_36.3.	0.0994056585647243	-0.0527904225811851	0.307766989695837	0.76093269069087	0.859082545659719	-6.75470429418659
TG.16.0_32.1.	TG.16.0_32.1.	-0.103425154382023	1.63691428952013	-0.307002005313344	0.761507738004541	0.859082545659719	-6.75494537687802
PC.ae.C34.1	PC.ae.C34.1	0.0544479638338782	5.08113315924352	0.303118662879792	0.76442904535409	0.859982676023352	-6.75616002088031
TG.17.1_34.2.	TG.17.1_34.2.	-0.0901779304646051	-1.31991901503005	-0.294223050432186	0.77113430809346	0.863774504007702	-6.75888458384987
PC.ae.C40.6	PC.ae.C40.6	0.0576539129134011	2.0098034041698	0.292990113434931	0.772065112224168	0.863774504007702	-6.75925585421159
TG.14.0_34.1.	TG.14.0_34.1.	0.0943555949264381	0.989363742239691	0.287479659351248	0.776229470840083	0.866041145152159	-6.76089628022935
PC.ae.C44.6	PC.ae.C44.6	-0.0691895409575995	0.236603287899372	-0.276875617836048	0.784262339809746	0.872599581381722	-6.76396599510872
Cer.d18.1.22.0.	Cer.d18.1.22.0.	0.0512357054400461	1.38704105483295	0.270543857919399	0.789070584170284	0.875544072846479	-6.76574429729517
TG.18.1_32.0.	TG.18.1_32.0.	0.0805691176544734	2.27054771710594	0.258414555448039	0.798305153488438	0.883370456729009	-6.76903667058845
C5	C5	-0.0570138085914106	-0.657677381594354	-0.116633754622472	0.908169897638398	0.94796084676173	-6.76976133130348
lysoPC.a.C28.1	lysoPC.a.C28.1	0.0441502881067675	0.146155834983498	0.246924602669964	0.80708076249978	0.890647707935725	-6.77201700694571
TG.16.0_32.2.	TG.16.0_32.2.	-0.0851127264497902	0.474098873441012	-0.234822930744893	0.8163515788172	0.898430406035234	-6.77501020854687
TG.16.0_30.2.	TG.16.0_30.2.	0.0251131938683768	-1.14817539151364	0.0583288857723758	0.953994036908165	0.97479186083127	-6.77501547129672
Carnosine	Carnosine	0.0794369331056006	0.438161655234253	0.225733157524865	0.823333157794513	0.901216024072373	-6.77716001222485
PC.aa.C34.1	PC.aa.C34.1	-0.0364104736888082	7.4499717393335	-0.211418987182108	0.834357444575589	0.910821469145859	-6.7803741027673
PC.aa.C38.0	PC.aa.C38.0	-0.0392215048242064	2.15812324330267	-0.208433937903453	0.836660881350053	0.910880798244009	-6.78101794151731
PC.ae.C44.5	PC.ae.C44.5	0.0579431333406084	0.557624819720886	0.201890091759297	0.84171568063805	0.913927213561422	-6.78239745102982
Lys	Lys	0.033401992953185	5.62064226645338	0.194318378560161	0.847573117208934	0.915267667734963	-6.78393892041926
TG.18.2_35.2.	TG.18.2_35.2.	-0.0587843101244068	-1.62338103796316	-0.193740803414221	0.848020298775623	0.915267667734963	-6.78405409406932
TG.18.1_36.4.	TG.18.1_36.4.	-0.0575260459293854	1.00518752254756	-0.191533210864722	0.849729982884805	0.915267667734963	-6.78449115823471
t4.OH.Pro	t4.OH.Pro	-0.0391018536338694	3.5421817165557	-0.187482509714642	0.852869024630231	0.91621208216245	-6.78528013815865
PC.aa.C24.0	PC.aa.C24.0	0.0369505834352655	-1.39500529153992	0.180967035973565	0.85792329530403	0.917558411544007	-6.78651392116519
TG.16.1_36.4.	TG.16.1_36.4.	-0.0513125725182645	-0.70622705331022	-0.180026488325663	0.858653427099207	0.917558411544007	-6.78668843111783
PC.aa.C38.6	PC.aa.C38.6	-0.033169796360224	4.15374761205101	-0.172810644459416	0.864259200648081	0.921118358585455	-6.78799709455226
PC.ae.C40.1	PC.ae.C40.1	-0.0324160436918166	1.59365400669703	-0.158907436948229	0.875080454827451	0.929844776997772	-6.79036801301714
Cer.d18.0.24.0.	Cer.d18.0.24.0.	0.0325167649687849	-0.526202570447939	0.15639486748389	0.877038777316417	0.929844776997772	-6.79077532525571
