idx	name	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
328	328	AHSA1	0.507689813644552	9.92497080119239	3.87785589333773	0.000436726241026096	0.00197881254443745	-0.493114945640734
1622	1622	SELENBP1	-1.27912868695067	11.7458973745934	-3.87156767558089	0.000444704318780407	0.00200888300866866	-0.510449132781566
2863	2863	NDRG2	-0.688111028830228	8.86292611632867	-3.96145004258038	0.000563320884337736	0.00243807232455422	-0.537041277266954
2639	2639	ATP13A1	0.737015908031159	9.83506097381193	3.85838787942054	0.0004618884527735	0.00207399687564712	-0.546744417768599
2972	2972	GMPPB	0.725494066552171	9.93248190460525	3.85405811973245	0.000482891725084364	0.00215217368545784	-0.552794575117128
1814	1814	SF3A1	0.402820810283501	9.88301598417096	3.85410483435317	0.000467610502620862	0.00209341323669579	-0.558528667742165
1273	1273	NAP1L1	0.49981430509095	10.3997839367517	3.85322990088262	0.00046878784024164	0.0020955516142145	-0.560935289924526
2561	2561	NT5C3A	1.21263449994512	9.00776240729903	3.97805413840557	0.000842056353426126	0.00339429176111877	-0.565185172148689
2815	2815	EIF2B4	0.540199325074218	8.69621921199512	3.86253832290704	0.000487543370971983	0.00216967666576685	-0.583644827127979
82	82	OPLAH	1.80209115381063	8.91113204689016	3.83663871235544	0.000563211068252229	0.00243807232455422	-0.594702344551705
2281	2281	UPF1	0.410117778817609	9.21826558281949	3.83716445660452	0.000506690751274222	0.00223825781720692	-0.598808500615655
2875	2875	MACF1	-0.905447869619856	10.3183281224369	-3.83748505038435	0.000490473644999501	0.00217947858571737	-0.604206022657135
1876	1876	CYP51A1	-0.946371594841771	8.74675221384143	-3.84795140305159	0.000508048293138058	0.00224094939314946	-0.605222049294358
2242	2242	GBF1	0.937568518173578	8.63143758279541	3.83921245423576	0.000539162008441655	0.00237120442772798	-0.606706900059346
1055	1055	ACAA2	-0.806312393595478	10.6006683689563	-3.83420572760163	0.000495111460147238	0.00219357814074109	-0.61320940532522
943	943	ARRB2	-0.731603822703856	8.25781859590199	-3.91856837647107	0.000711135156030117	0.00295812471154195	-0.617717617777312
2015	2015	CWC27	0.6995139219899	8.18651222487318	3.99530965761577	0.000741535287603767	0.00306330784327349	-0.634550920158734
316	316	GOSR1	0.788107995367906	9.33415354861957	3.86361813676187	0.000684051365001825	0.00285736936984723	-0.661290047199094
1192	1192	SMARCA4	0.640973876778418	9.00681318449972	3.81974497678181	0.000532423857916913	0.00234501390361934	-0.67581704099489
2009	2009	AGTRAP	0.770798340126978	9.74642907038225	3.821602019213	0.000634602018330791	0.00269976284787034	-0.678011048480587
1654	1654	TUBB3	0.796471981794351	10.0031422378925	3.83506710638765	0.00054544290201229	0.00239531010487802	-0.683500330684472
2945	2945	NOC2L	1.03892374083953	8.76850134340762	3.86626809951465	0.000926534365255618	0.00364955127542634	-0.688266866544515
1573	1573	CPSF1	0.979831565230381	8.79721496573046	3.932772867973	0.000856857683535446	0.00343546019034627	-0.69400855715906
1502	1502	CYP27A1	-1.01791597052994	9.86764787475943	-3.8058425273008	0.000553868709413291	0.00241460958470569	-0.695910380733693
2606	2606	PTGES2	0.513035407855986	8.92270198649696	3.81473923383067	0.000598357760408783	0.00256745199487723	-0.697875709353189
2003	2003	DARS2	0.872628094542328	8.86422432374708	3.79889295735744	0.000564900900223524	0.0024413826784552	-0.702755177200826
1679	1679	LAMB3	-1.20248824749856	9.4087984629711	-3.80902586341526	0.000566961704755474	0.00244675836562341	-0.710844371227889
423	423	AHSG	-1.15411756059391	10.864492983855	-3.88502389954446	0.00077218843704388	0.00316375426668457	-0.716010060623003
927	927	SDHA	0.477050444325922	10.2984483206571	3.79594645944739	0.000552468048800717	0.00241201429469118	-0.718017765992313
1902	1902	ANO6	-0.653263243355745	8.94032602617089	-3.81192423656671	0.000562355176152641	0.00243807232455422	-0.720308858019709
2948	2948	SAMHD1	-0.597776832698795	10.854514386891	-3.79008026791017	0.0005618142346698	0.00243807232455422	-0.734049468988026
869	869	CALR	0.559260478564344	12.2981618066152	3.79003996431883	0.000561878975184996	0.00243807232455422	-0.734159579024678
1815	1815	SKIV2L	0.703138814627771	8.56881970595772	3.79992800269562	0.000732631755406765	0.00303070733072274	-0.749731189643375
165	165	PLRG1	0.692711503351192	8.37362648845736	3.79462888419494	0.000816806909273666	0.00330586039631707	-0.750433862667914
2345	2345	OTUB1	0.431652653646189	9.89927160875752	3.78017170006689	0.000595692866865487	0.00255968455704754	-0.753451031507923
2724	2724	CDKN2AIP	0.766312645681719	8.16468372470766	3.86098283359823	0.000654358405350665	0.0027641797235899	-0.770478265462792
2443	2443	NAP1L4	0.460240044192673	10.3259405230273	3.77159087792081	0.000592286805403715	0.0025487054341726	-0.78451151997884
1150	1150	RANBP2	0.92242254386886	8.71913820215619	3.76112991641451	0.000648614453885953	0.0027476666045098	-0.791062971199233
2149	2149	ARFGAP1	0.877193757963315	8.89919138204729	3.84179960071994	0.000808061408081841	0.00327489028038581	-0.795031488179312
2992	2992	SPCS1	0.645764774056646	10.0044476522773	3.84447220559036	0.000651327679599409	0.00275526327740145	-0.807215048121575
2589	2589	C1orf198	-1.04294084289245	8.07042023504039	-3.88436185202011	0.000726629186831079	0.00301420279024803	-0.821192056970586
1370	1370	SNRPD1	0.477392131427044	9.86762906140344	3.81241256244912	0.000678312534769358	0.00283735480675171	-0.826337533011179
2295	2295	CAVIN3	-1.14473910819437	9.77983583050746	-3.78448592585428	0.000932092186379849	0.00365873669489862	-0.831443652552549
2396	2396	RBM14	0.654808058178411	9.43762956903814	3.75216668355245	0.000626025335341538	0.00268232600765079	-0.837413276880973
1450	1450	LACTB	-0.811450480014754	9.65519939197124	-3.75152540933015	0.000627170372468398	0.00268339323648979	-0.839157818933102
2285	2285	KHSRP	0.484191564169377	9.85530323498334	3.75010601862692	0.000629712011743561	0.00269042435830523	-0.843018723603651
379	379	PGK1	0.496518086541094	12.7492539525739	3.74765497190975	0.000634124515740674	0.00269976284787034	-0.849684391571451
1747	1747	CHD4;CHD5;CHD3	0.810315778736213	9.13658304961919	3.747589834403	0.000634242187567816	0.00269976284787034	-0.849861509029442
578	578	ALDOC	0.829867240115144	9.67330916637273	3.74330498287426	0.000661164463859866	0.00278116231637683	-0.852985545270702
747	747	ITIH1	-0.680075980029374	10.530825416539	-3.74573418294456	0.000637603351802121	0.0027086837427622	-0.854906720575084
421	421	AMBP	-0.954836100009587	10.9681062689683	-3.75319394088838	0.000663203825400225	0.00278582813053811	-0.860074451389283
289	289	STK10	-0.81706944069219	8.63483797874702	-3.74629652451878	0.000676142376590613	0.00283223275229215	-0.879221452271088
1613	1613	PAK1	1.30936051162789	8.67564310440675	3.78285964837512	0.00112798767603525	0.0042741114729751	-0.883948254563897
710	710	YBX3;YBX2	0.711086387405263	10.3732835576188	3.78850949363343	0.000790422157514737	0.00321209547049747	-0.883973136599922
193	193	PPL	-1.30795019120602	9.6865343586005	-3.73438437811359	0.00065854020523127	0.0027750242507431	-0.885741816469821
1940	1940	UBR4	0.738840449851722	9.60594866354408	3.73012981363446	0.000666558949474356	0.00279600007517605	-0.897290298246015
117	117	MAPK13	1.1326106829335	8.96571178092059	3.72811784189404	0.000759531641515697	0.00312043520759878	-0.92607370886212
828	828	MYL9	-0.990506039002954	10.9596802884085	-3.73155814100104	0.000752392477242855	0.00309960862357958	-0.937268239631851
2542	2542	TRIM2	1.31907561947815	8.44976479275848	3.78317923194609	0.00105463639020644	0.00405588720949329	-0.937454129304654
2925	2925	LSM2	0.521211079559716	9.99979391138006	3.71343184424185	0.000698954150109441	0.00291149885893988	-0.942560175718174
534	534	SOD3	-1.72052129307923	9.97359191323198	-3.72702147515993	0.000927315031919681	0.00364955127542634	-0.943206977357006
2077	2077	CD163	-0.614716113628239	9.79650399239471	-3.71549186460043	0.000786301331764129	0.00319969088129561	-0.959669333710887
1085	1085	RPL28	0.761512903700375	10.8874536905693	3.70361190032077	0.000718712015308625	0.0029854958194859	-0.969142065079575
1586	1586	SF3A3	0.546067311870157	9.29832710471924	3.68166697024456	0.00092498620221666	0.00364955127542634	-0.970475619741715
1798	1798	PCBP1	0.664148963821333	9.93183775684181	3.6978499094424	0.000751538868779614	0.00309960862357958	-0.975150152692614
490	490	POLB	0.708577927818595	8.16858789321485	3.79808871100665	0.00101750845155809	0.00393217782247289	-0.976830386944633
910	910	CMPK1	0.694069885769883	10.0076428040702	3.69731511572946	0.00073166458772146	0.00303070733072274	-0.986170930474803
2953	2953	TRRAP	1.08347589506049	10.4599738366813	3.65464536810926	0.00116851498566892	0.00438559195749175	-0.987099975836893
1644	1644	OS9	0.78132688166529	8.33764739696971	3.78718760313283	0.000876531138358614	0.00350495428489192	-0.990569381772549
1769	1769	ARHGEF6	-0.704726410882383	8.28878604544971	-3.81893381133584	0.00103601501920853	0.00399339122590677	-1.01088350768021
447	447	GAPDH	0.429523054393211	13.2369345560903	3.68643580742251	0.000754577696903075	0.00310434093712185	-1.01556286753286
2296	2296	MYDGF	0.540866466705467	10.8056455222883	3.6826645808754	0.000762681217871643	0.00312908253085695	-1.02574250231967
2933	2933	TMED7	0.43874796991839	10.1211300224289	3.67861836808919	0.000793279922956163	0.00321934060874486	-1.02664701760223
2522	2522	MRPL9	0.679825977476227	9.33559693480103	3.75767219412294	0.00105493694029892	0.00405588720949329	-1.03543306445823
2735	2735	FAM120A;NA	0.39913285713178	9.64820070634668	3.6775682181575	0.000773766031704497	0.00316588697398219	-1.03949179486608
1959	1959	RNF213	1.36192604306339	8.66694895257656	3.67545023808913	0.000778418430534631	0.00317655201026415	-1.04520335293475
1337	1337	RPL26	0.533992542514193	11.480890297	3.67541599036067	0.000778493881647374	0.00317655201026415	-1.04529569690016
1723	1723	CAPRIN1	0.519426831092014	10.0142639960964	3.67427055282996	0.000781021471758617	0.00318252967063545	-1.04838398244457
513	513	BPGM	-1.49835194915064	9.0005917102	-3.68318999880788	0.00113948401316527	0.00429277310620124	-1.05698122909719
1989	1989	LLGL2	-0.681035600979317	9.01873060007796	-3.66726891998095	0.000818957379820089	0.00331009089414462	-1.06862055497899
1552	1552	PCDH1	-1.21686061772112	8.5733188064025	-3.73113162238124	0.0010098347002413	0.0039227690366053	-1.07063503687562
100	100	U2SURP	1.06791207059257	8.65761255715851	3.66978787361676	0.000891086531113224	0.00354140878770966	-1.0782794395029
420	420	RBP4	-1.03577186843348	10.0274453632166	-3.69459661306902	0.000893472368780244	0.0035443042973468	-1.08834039230829
939	939	SFN	1.18476771697849	10.1013299492697	3.63640483739355	0.000946126569772554	0.0037041164398285	-1.09689498433907
1969	1969	TNS3	-0.797915588832497	9.09862896725854	-3.67096071266179	0.000918684853183722	0.00362989595684069	-1.09915723482439
2283	2283	SMARCD2	0.5266339335168	8.37427289045018	3.72744100504487	0.000970288882003367	0.00378883048016917	-1.10074584513652
37	37	SUPT5H	0.796727967780653	8.98255956720401	3.67482342692454	0.000878907995256577	0.00350977259439126	-1.10177310396164
381	381	F2	-0.749547993008632	10.3506204710928	-3.65358355169215	0.000828060211198826	0.00334237241582276	-1.10408615523964
441	441	OAT	1.89974548401549	8.50724400686895	3.66044641273879	0.0011017073080597	0.00418732663405939	-1.11671714670641
2711	2711	RBM22	0.477476733677879	8.40132444832529	3.66014526034504	0.000886268959240569	0.00352975469803923	-1.11768470253451
768	768	COL5A1	1.37331059434301	9.6070616226704	3.67643985754875	0.00101352206332954	0.00392470322991445	-1.11858213825094
81	81	SCAMP3	0.879665493926414	9.91201934884406	3.65426217233268	0.00099539794729952	0.00387539664575488	-1.1205895911282
829	829	POLR2A	0.609927409434963	9.044519895953	3.64247439241369	0.000930460680580106	0.00365712564086275	-1.12727493331086
443	443	THY1	0.833879744055936	10.8928884532964	3.64311926619723	0.000852885783654462	0.00342974357622517	-1.13220916248936
894	894	PML	0.657436924963337	9.6341500186876	3.64289216751242	0.000853432449577319	0.00342974357622517	-1.13281909565772
469	469	EIF2S1	0.356375282316188	10.5577989771018	3.64253756610754	0.000854286713811011	0.00342974357622517	-1.13377143682856
1941	1941	KIAA1217	0.974356552516522	8.84022101786117	3.63655199877625	0.000868831735494554	0.00347881156123822	-1.14984040350578
2038	2038	DHX30	0.810220406905216	8.52353660451829	3.64093349248722	0.000996345715269202	0.00387539664575488	-1.16177875698905
2301	2301	ERGIC1	0.699189191894011	9.83389401217862	3.62326455484338	0.00098092270675312	0.00382534310771562	-1.16320303499011
1124	1124	RPIA	-0.878211186579946	12.7995148735801	-3.63050893768622	0.000883759049875852	0.00352444521222128	-1.16605167342275
1937	1937	FKBP15	-0.580747041426662	8.72969828807156	-3.62738997257208	0.000891560008658792	0.00354140878770966	-1.17441393799396
414	414	FGG	-1.01132898084463	11.999583449784	-3.62348180058984	0.000901428797592435	0.00357113657247268	-1.18488756825129
2772	2772	COPG2	0.715993284987334	9.0083450622923	3.61344528666966	0.00107300301730244	0.00410427080053744	-1.18805194495113
2932	2932	SBDS	-0.381727275189272	10.1988822652753	-3.62724249718634	0.000916092305406927	0.00362443388995211	-1.19369425651316
560	560	RBP1	-0.958576781099868	8.41456673743661	-3.6452187267704	0.00138803185708754	0.00510080418647506	-1.21874905126351
895	895	SERPINA4	-1.00446562972995	9.10535516649309	-3.60652725940639	0.000945476859697849	0.0037041164398285	-1.23026528905578
1135	1135	AARS1	0.728729727982882	10.2131980609268	3.59730743345559	0.000970294817459016	0.00378883048016917	-1.25490084942298
105	105	SCAMP1	0.42375691059123	9.31254446998746	3.59075887951467	0.00101426387310644	0.00392470322991445	-1.26042596164655
484	484	C2	-0.605870404861589	9.72219747948276	-3.58246722404064	0.00101156719755609	0.00392440901124414	-1.29449344063074
2661	2661	XPNPEP1	0.569277526285154	9.17921554679201	3.58452166687301	0.00106033265574416	0.00406619245064501	-1.29600070699165
2514	2514	SRRT	0.404544262989491	9.40601501172895	3.57879037990448	0.00102205176786764	0.00394464567624174	-1.30429133987987
1293	1293	EIF6	0.630370378783912	9.61035092682717	3.68772608286586	0.0015085532436145	0.00545666300075536	-1.32751880860553
931	931	TIA1	0.57132820346046	9.15095074326717	3.56621686338638	0.00105870307147271	0.00406514833212917	-1.3377615203888
771	771	CDK11B;CDK11A	0.714932103215655	8.09605461256456	3.64744858847239	0.00165518606410778	0.00588738667211271	-1.33976485158748
2117	2117	SRRM1	0.775691148908203	9.23177711230923	3.62340303276141	0.00132419901866533	0.00490450524370655	-1.34016204627538
1623	1623	CHIT1	-1.40248543881378	10.5678324747536	-3.60799445287742	0.00160497840219025	0.00573616982644368	-1.3422755523482
116	116	SURF4	0.780671100286106	10.7120380077028	3.56292985563242	0.00106849155226095	0.00409224066371043	-1.34650238168445
1426	1426	NOMO2;NOMO3	0.513559001741546	9.65283023321636	3.55830188361692	0.00108242133046777	0.00413501515912112	-1.35880279267528
1084	1084	RPL21	0.50353682528052	11.4492847858598	3.55525346145081	0.00109169224398729	0.00416511881623176	-1.36690093801828
569	569	HNRNPA1;HNRNPA1L2	0.389882683484508	12.4258497290256	3.5547502789116	0.00109322987088875	0.00416567870650357	-1.36823733271315
2411	2411	MYADM	-0.527316473705657	10.855512093199	-3.55328688726757	0.00109771357802418	0.00417744874991414	-1.37212342942773
1157	1157	MRE11	0.639048577350628	8.68021102228958	3.58891023116851	0.00132478956332507	0.00490450524370655	-1.3777034829027
1419	1419	EEF1A1;NA	0.324487526020853	13.2171614949147	3.55018390485892	0.00110727954779992	0.00420317141401869	-1.38036105047747
1783	1783	PMVK	0.502281753718158	9.58614498901763	3.54049501731292	0.00116629493251532	0.00438275197350489	-1.39303456639795
1050	1050	MTREX	0.612774897360524	8.84657736205594	3.53772022647436	0.00117529860270671	0.00440553105770536	-1.40033034925629
566	566	CNP	0.452035853577435	10.0534047538671	3.54248513803145	0.00113136166195413	0.0042741114729751	-1.40078472725676
1185	1185	RAB7A	-0.34311943747039	11.8808980973607	-3.54239152643496	0.00113165756562715	0.0042741114729751	-1.4010329367161
1272	1272	AFDN	-0.56245078746203	9.80342576566222	-3.54238561317261	0.0011316762597894	0.0042741114729751	-1.40104861552104
1254	1254	ATP1B3	-0.50947122394501	9.61234930513269	-3.54174864952083	0.00113369169672231	0.004276330770382	-1.40273742996223
866	866	APEX1	0.454079187257305	11.0396940692133	3.53556640362618	0.00115343360839972	0.00433986640346377	-1.41912130879557
2069	2069	SETD3	0.671449317480802	8.20528791239268	3.5831305738955	0.00146482598784817	0.00532056382994258	-1.42459694521993
161	161	XPOT	0.994780016067184	8.34163829914947	3.52073241533048	0.00126388408397423	0.00471398858219529	-1.42471711418057
2318	2318	PPWD1	0.755536528964091	8.20275309889418	3.51490858295875	0.00166594533168717	0.00590474114603915	-1.42510980421412
1745	1745	GOLGB1	1.01874279939408	8.66442144835564	3.51890766533901	0.00127022890791761	0.00473176067066323	-1.43005137190101
2068	2068	DPP9	0.917926695098497	8.72518296011932	3.52246073935946	0.00151362635046599	0.00546840882948809	-1.43903901366289
2525	2525	YTHDF1	0.605312421492322	9.28181462806016	3.56083331229218	0.00154885993075481	0.00556883012318205	-1.47545791849802
2705	2705	ATAD3A	0.592581513685253	9.53987346729013	3.5105866611444	0.00123662611329855	0.00462961901166144	-1.48518332952529
1387	1387	RPS24	0.375794559087684	11.771774505616	3.51011710901603	0.00123824390316588	0.00462988825216208	-1.48642298524358
1417	1417	ACTC1;ACTA1	-0.76582572019891	13.2810583517902	-3.50837221955406	0.00124427359081148	0.00464663267391569	-1.49102894143968
510	510	CA3	-1.71876627077242	10.1221328994135	-3.48658092804386	0.00186405074006913	0.00650401906717134	-1.50977455436801
2207	2207	NUP210	1.31117374796236	8.15658512980989	3.4705331488906	0.00162132433885212	0.0057807933272168	-1.51263526067099
1946	1946	THEMIS2	-1.16662632740543	8.26585875199135	-3.52702538989758	0.00184952104303432	0.00646361204654351	-1.51491087318135
721	721	CTPS1	0.769644220224751	8.48607590091965	3.52134616385327	0.00146559771609437	0.00532056382994258	-1.5265466358433
778	778	ACO1	0.935353507564287	10.1518202424375	3.49421042075582	0.00129426754429583	0.00481531837908821	-1.52837103999584
2341	2341	MMAB	-0.840725731176946	8.9609680837227	-3.49199186395589	0.00148580036566573	0.00538737541787999	-1.53157188473923
2340	2340	DNAJA3	0.473347680250075	9.28391908698952	3.52573642895544	0.00135778932664499	0.00501427747632766	-1.53893779393886
1222	1222	HNRNPF	0.588207020768872	10.7719468287666	3.48894378524192	0.0013133481700741	0.00488024537142918	-1.54223969604562
1314	1314	S100A10	-0.819596763129629	11.7198714408119	-3.49471132572201	0.00132371908225443	0.00490450524370655	-1.54348855733877
1888	1888	SMU1	0.652225645550027	8.85067315023761	3.48961185763178	0.00137639570997544	0.00507048604105343	-1.54368374541024
2270	2270	EVPL;EVPLL	-0.811855387603183	9.59845386046899	-3.48355075192106	0.00136508909796863	0.00503502690691633	-1.55407725473875
1786	1786	PON2	0.621981537064466	10.8663559380133	3.47680822469412	0.00139068220677732	0.00510428089374765	-1.55981673152662
2485	2485	HNRNPUL1	0.468633062060219	9.96858503301847	3.48779510637037	0.00134921157977097	0.00498875145853589	-1.56178772600112
2941	2941	STRAP	0.460709614750387	9.77702326725033	3.4726225759948	0.00140680154606828	0.00515712439470564	-1.57072829956224
1146	1146	RBM25	0.616136749230829	8.73342574597499	3.4791676258376	0.00141627330545432	0.00518549944967687	-1.57075571124182
2128	2128	SPART	-0.587650204644826	8.32435586216516	-3.62380316801472	0.00174775484883831	0.00615826561443615	-1.57992628193556
2590	2590	CHMP4B	0.574691193868802	10.3050054206842	3.47139274632251	0.00137890626747942	0.00507349419054161	-1.58838394525219
293	293	SEC24D	0.672720226039839	9.74384087429426	3.4862845024527	0.00186542650373963	0.00650401906717134	-1.60676656677158
2571	2571	VPS11	-0.467310712576669	8.94735323200088	-3.45102601060214	0.00161101633277785	0.00575088667064324	-1.60859159472882
2434	2434	TSNAX	0.340839376344467	9.83011369571037	3.46051066727052	0.00142112141061374	0.0051968969777633	-1.61693774866931
1665	1665	STIM1	-0.569498559313148	9.07984510716723	-3.44437920378305	0.00155728273927427	0.0055903583150622	-1.62287111688012
1729	1729	ITPR3	0.745590731307203	9.22352338460599	3.45006184423342	0.00149682690190068	0.00542079391921711	-1.62943416576589
24	24	PDLIM1	-0.524882225953393	10.608261302404	-3.45514412756794	0.00144239442422937	0.00526825768361823	-1.63100305844628
777	777	MAOA	-1.06474634206143	11.3620369698884	-3.45431632656633	0.00144570294375761	0.00527391025158834	-1.63317171401552
2162	2162	SERBP1	0.568021452895071	9.70073810099859	3.45296223053614	0.00145113065535006	0.00528727045349564	-1.63671859763877
735	735	NELFE	0.722508913755632	9.09553662616849	3.5142537849777	0.0015461408176784	0.00556573527517645	-1.6372071405392
2819	2819	BAZ1B	0.889158607290257	8.29094174485885	3.45297583364927	0.00152123084197517	0.00548926068881402	-1.63848099083893
1655	1655	ASAH1	-0.968142096520713	12.0683022299012	-3.45017453801336	0.00146236642966668	0.00532056382994258	-1.64401846051069
1661	1661	DCTN2	-0.671262784849306	8.96018499170314	-3.43972864894599	0.00153988544502976	0.00554988797576909	-1.65626130046339
2315	2315	SLC22A18	0.816233042041237	8.52562317669346	3.50335095133433	0.00217447173934373	0.00730925124504429	-1.66070079793918
2338	2338	SEH1L	0.426476768623663	8.88353423962265	3.46312550397812	0.00176450329185308	0.00620997339494709	-1.69373133707426
2436	2436	DNAJC7	0.493338559142561	8.82497261192657	3.44055584599513	0.00157357959565036	0.00563740536958473	-1.70117328855755
1545	1545	KHDRBS1	0.847763905807579	10.5259818063321	3.4740137987119	0.00184704808337109	0.00646251052534627	-1.70167684235003
815	815	AHCY	0.37937326128981	10.8940870410762	3.42711149303614	0.00155858069885707	0.0055903583150622	-1.70430003641806
36	36	PGRMC1	0.647415562731549	10.2175512924489	3.38894360132544	0.00200865693193331	0.00689109680542986	-1.71397035654349
496	496	DBI	-0.782577101690535	10.2700504051658	-3.42285896568457	0.00157697247903176	0.00564281072246132	-1.71539334314196
1703	1703	SCRIB	1.25382955535529	8.05984841707042	3.41134767395722	0.00284522399322358	0.00913338248628577	-1.73609311526136
2115	2115	FTSJ3	0.76473316673613	9.09698020590583	3.43975728535645	0.00201336761929128	0.00689935471370409	-1.7511446955102
266	266	EIF3G	0.361168857024218	9.88768793136346	3.4076430487036	0.00164450017404713	0.00585645424645796	-1.75503001124138
2669	2669	CTPS2	0.383000497336411	8.71275115433943	3.41294202983981	0.00165711751739266	0.00588738667211271	-1.75647854869886
1997	1997	PDXDC1	1.75418989765744	8.44952812206018	3.33311142076531	0.00272579047084366	0.00881613656606561	-1.76078588972101
1369	1369	RPS11	0.524373784673726	10.7880592149887	3.40377235323533	0.00166211562252389	0.00589814726239223	-1.76509889992439
1506	1506	PLOD1	1.06414825558595	8.74030456005923	3.4015134333442	0.001839045848522	0.00644203779686947	-1.76611406185248
867	867	CD82	-0.999053384830191	9.11870102118772	-3.41223556639499	0.00244023993641629	0.00807571117079203	-1.77943771344077
1956	1956	DENND4C	-0.927772296273508	8.92620163683856	-3.41205606479646	0.00215841603841212	0.00727979283225711	-1.78161635972461
2609	2609	METTL7A	-0.731358097152183	10.9842114821058	-3.39320260206273	0.00171114457767753	0.00605777542570238	-1.79256488628408
2824	2824	HOOK1	0.767487319165152	9.42246089553211	3.44857636301304	0.00261299948626715	0.00850644941453275	-1.79642589116633
882	882	TMOD1	-1.50573393863632	8.38898022679567	-3.31789956254711	0.00371781345944285	0.0112020636931905	-1.80383717254581
2047	2047	ZC3HAV1	0.800126259010346	8.92208020453702	3.38860597734905	0.00173289632082332	0.00612753775781092	-1.80449602252342
128	128	STX7	-0.532913288337562	10.1339049897779	-3.3880896149372	0.00173535629466817	0.0061290001209094	-1.80583579896933
410	410	SPTA1	-1.96066212328833	8.22198514766453	-3.39293634252788	0.00188158283035269	0.00655272160105386	-1.80865757956977
1788	1788	PPP2R5A	-0.498858742186666	9.32617898751593	-3.38613789321095	0.00174468464596095	0.00615468847426742	-1.81089889093172
581	581	SULT1A3;SULT1A3	-1.2408904622824	10.5111880143184	-3.38381992434235	0.00179428063078072	0.00629347253152301	-1.81269585281822
526	526	SERPINA6	-0.784432614835744	9.36698065747191	-3.37749354309432	0.00196056701208048	0.00676485967878001	-1.82776991965741
1560	1560	MFGE8	-1.1418199339613	8.95807118251456	-3.38506318524787	0.00192146074962616	0.00666061914945642	-1.82867839897456
2923	2923	ACOT9	-0.416746605951476	9.91967252467077	-3.37857975449478	0.00178126444649218	0.00626160448033341	-1.83049205438734
1755	1755	NUMA1	0.62151128883546	9.80380378311287	3.37587495382088	0.00179453273519888	0.00629347253152301	-1.83749839595233
1154	1154	SEPHS1	0.677828056747474	8.45068263793639	3.3585701571849	0.00211583694290192	0.00716847471039735	-1.84303433303432
21	21	KIF2A	0.662011157390172	8.64264751164225	3.38169576001518	0.00204708919086278	0.00699091462558043	-1.85248657045253
612	612	SPTB	-2.17543720678485	8.62936701666778	-3.35917251871112	0.00205840991498452	0.00701358099588012	-1.87380918333581
1299	1299	NUP107	0.859500117069454	8.50114381255281	3.34851004386926	0.00347213732318282	0.0106656936235206	-1.87936628647295
2221	2221	UBLCP1	0.552129560886497	9.11934150163147	3.39173023437397	0.0020543048904046	0.00700756622638016	-1.88564922815936
1009	1009	RBMX;RBMXL2;RBMXL3	0.347902228867881	11.1628550857374	3.36135463715231	0.00190746285130041	0.00662631450069332	-1.88942060726707
2491	2491	MLPH	1.74652109737165	8.49758038880992	3.45772376548311	0.00271897361567854	0.00880359565292674	-1.89040160404558
2739	2739	MYOF	0.51141473404838	10.7541774410634	3.35339228647788	0.00190854349329712	0.00662631450069332	-1.89562549590648
1061	1061	MATR3	0.358553566881518	11.0274025424419	3.35323747840955	0.00190935205812966	0.00662631450069332	-1.8960250519802
306	306	YIF1A	0.772927860757466	9.36022367952591	3.29682157488137	0.00270130307343896	0.00875584708327888	-1.8979825873437
750	750	TYMP	0.653220939732345	10.4300040018706	3.34923311012338	0.00193038120180052	0.00668380543282377	-1.90635695029738
2979	2979	NUBP2	0.514114719325677	8.01093795246189	3.43710675607676	0.00253812062846128	0.0083351658796508	-1.90828152904261
493	493	ITGAV	0.48874096118031	9.52864891261314	3.34808622470053	0.00193644483987249	0.00669705807785002	-1.90931492834644
430	430	FTH1	-1.04633588283232	11.1019575416484	-3.34380390894171	0.00195924710410849	0.00676485967878001	-1.92035502221686
2256	2256	NUP205	0.803855980371394	8.80540788844375	3.31460379729659	0.00226229213111599	0.00756201443380847	-1.92043756078479
243	243	SH3BGRL	-0.510866386982618	10.3439044143992	-3.34084293212923	0.0019751635359844	0.00680190920082129	-1.92798436836264
2344	2344	S100A16	0.718169411667503	9.77007640544019	3.34071634419829	0.00197584674614842	0.00680190920082129	-1.92831046128348
2300	2300	NCLN	0.409028979652344	10.1465337126757	3.33848944702145	0.00198790260561674	0.00683555488383711	-1.93404595013701
426	426	TF	-0.588206294403417	12.8200446321552	-3.33690618146683	0.00199651676578635	0.00685730242377308	-1.93812253369809
1584	1584	STX4	-0.473444897009491	9.24528952158494	-3.33241392823166	0.00206337879394239	0.00702252214529258	-1.94511050693521
2343	2343	CPNE2	-0.700451764051506	8.74101835740706	-3.28598806271413	0.00286257321872016	0.00916824415240815	-1.94667908856271
2624	2624	CACYBP	0.431224568762435	10.2217278290028	3.3324766073877	0.00202080706258204	0.00691693388849511	-1.94952247593755
1187	1187	RAB27A	0.4719908459967	9.96723971169485	3.33049423418136	0.00203176903464811	0.00694651627713594	-1.95462177357553
132	132	YKT6	0.499388716789403	9.75742432804811	3.32352061320951	0.00211369242140357	0.00716847471039735	-1.95523392602942
171	171	AP1G1	0.757750190749961	9.20541438494931	3.31818154185627	0.00219090779390509	0.00735624309724858	-1.96576426259596
