Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
GRB2,,1,0,0,0,0,0,-0.9793226114721141
GRIP1,,1,0,0,0,0,0,NA
GRK2,,1,0,0,0,0,0,NA
GRK5,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,NA
GSK3B,,1,0,0,0,0,0,NA
GZMA,,1,0,0,0,0,0,NA
HABP4,,1,0,0,0,0,0,NA
HADHB,,1,0,0,0,0,0,-0.22277868446307267
HAT1,,1,0,0,0,0,0,NA
HBEGF,,1,0,0,0,0,0,NA
HCK,,1,0,0,0,0,0,NA
HDAC1,,1,0,0,0,0,0,0.30606674987961907
HDAC2,,1,0,0,0,0,0,NA
HDAC3,,1,0,0,0,0,0,NA
HDAC4,,1,0,0,0,0,0,NA
HDAC5,,1,0,0,0,0,0,NA
HDAC8,,1,0,0,0,0,0,NA
HDAC9,,1,0,0,0,0,0,NA
HES1,,1,0,0,0,0,0,NA
HGF,,1,0,0,0,0,0,NA
HGS,,1,0,0,0,0,0,-0.8097978285561469
HIC1,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HLA_A,P,0,0,1,-1,1,-1,NA
HLA_DRA,P,0,0,1,-1,1,-1,NA
HLA_DRB1,P,0,0,1,-1,1,-1,NA
HMBOX1,,1,0,0,0,0,0,NA
HMGB1,,1,0,0,0,0,0,-0.21367133960440624
HNF1A,,1,0,0,0,0,0,NA
HNRNPK,,1,0,0,0,0,0,0.6424813943059415
HNRNPUL1,,1,0,0,0,0,0,-0.1974982276485091
HOXA7,,1,0,0,0,0,0,NA
HOXB7,,1,0,0,0,0,0,NA
HPSE,,1,0,0,0,0,0,NA
HRAS,,1,0,0,0,0,0,NA
hsa_miR_130a_3p,,1,0,0,0,0,0,NA
hsa_miR_130a_5p,,1,0,0,0,0,0,NA
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_27a_3p,,1,0,0,0,0,0,NA
hsa_miR_27a_5p,,1,0,0,0,0,0,NA
hsa_miR_27b,,1,0,0,0,0,0,NA
hsa_miR_27b_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,0.3659958614284356
HSPA1A,,1,0,0,0,0,0,0.0054900868645135605
HSPB1,,1,0,0,0,0,0,1.0911887046147684
IAPP,,1,0,0,0,0,0,NA
ICAM1,,1,0,0,0,0,0,1.4579549802855811
IFI16,P,0,0,1,-1,1,-1,-2.380370706479191
IFNA1,,1,0,0,0,0,0,NA
IFNA10,,1,0,0,0,0,0,NA
IFNA14,,1,0,0,0,0,0,NA
IFNA16,,1,0,0,0,0,0,NA
IFNA17,,1,0,0,0,0,0,NA
IFNA2,,1,0,0,0,0,0,NA
IFNA21,,1,0,0,0,0,0,NA
IFNA4,,1,0,0,0,0,0,NA
IFNA5,,1,0,0,0,0,0,NA
IFNA6,,1,0,0,0,0,0,NA
IFNA7,,1,0,0,0,0,0,NA
IFNA8,,1,0,0,0,0,0,NA
IFNAR2,,1,0,0,0,0,0,NA
IFNB1,,1,0,0,0,0,0,NA
IFNG,,0.8857142857142857,0,0.11428571428571428,-0.11428571428571428,0,-0.11428571428571428,NA
IGFBP2,,1,0,0,0,0,0,NA
IGFBP3,,1,0,0,0,0,0,NA
IGHE,,1,0,0,0,0,0,NA
IKBKB,,1,0,0,0,0,0,NA
IKBKE,,1,0,0,0,0,0,NA
IKBKG,,1,0,0,0,0,0,NA
IL10,,1,0,0,0,0,0,NA
IL10RA,,1,0,0,0,0,0,NA
IL11,,1,0,0,0,0,0,NA
IL12A,,1,0,0,0,0,0,NA
IL12B,,1,0,0,0,0,0,NA
IL12RB1,,1,0,0,0,0,0,NA
IL12RB2,,1,0,0,0,0,0,NA
IL13,,1,0,0,0,0,0,NA
IL15,,1,0,0,0,0,0,NA
IL17A,,1,0,0,0,0,0,NA
IL18,,1,0,0,0,0,0,NA
IL18R1,,1,0,0,0,0,0,NA
IL18RAP,,1,0,0,0,0,0,NA
IL1B,,1,0,0,0,0,0,NA
IL1R1,,1,0,0,0,0,0,NA
IL1RAP,,1,0,0,0,0,0,NA
IL1RN,,1,0,0,0,0,0,NA
IL2,,1,0,0,0,0,0,NA
IL20RB,,1,0,0,0,0,0,NA
IL21,,1,0,0,0,0,0,NA
IL22RA1,,1,0,0,0,0,0,NA
IL23A,,1,0,0,0,0,0,NA
IL23R,,1,0,0,0,0,0,NA
IL27,,1,0,0,0,0,0,NA
IL27RA,,1,0,0,0,0,0,NA
IL2RA,,1,0,0,0,0,0,NA
IL2RB,,1,0,0,0,0,0,NA
IL2RG,,1,0,0,0,0,0,NA
IL3,,1,0,0,0,0,0,NA
IL3RA,,1,0,0,0,0,0,NA
IL4,,1,0,0,0,0,0,NA
IL4I1,,1,0,0,0,0,0,NA
IL4R,,1,0,0,0,0,0,NA
IL5,,1,0,0,0,0,0,NA
IL5RA,,1,0,0,0,0,0,NA
IL6,,1,0,0,0,0,0,NA
IL6R,,1,0,0,0,0,0,NA
IL6ST,,1,0,0,0,0,0,NA
IL7R,,1,0,0,0,0,0,NA
ILK,,1,0,0,0,0,0,-0.4881893444471949
INSR,,1,0,0,0,0,0,NA
IRAK1,,1,0,0,0,0,0,NA
IRF1,,1,0,0,0,0,0,NA
IRF3,,1,0,0,0,0,0,NA
IRF5,,1,0,0,0,0,0,NA
IRF9,,1,0,0,0,0,0,NA
JAK1,,1,0,0,0,0,0,NA
JAK2,,1,0,0,0,0,0,NA
JAK3,,1,0,0,0,0,0,NA
JDP2,,1,0,0,0,0,0,NA
JUN,,0,1,0,1,0,1,NA
JUNB,,1,0,0,0,0,0,NA
JUND,,1,0,0,0,0,0,NA
JUP,,1,0,0,0,0,0,0.7889859500440548
KAT2B,,1,0,0,0,0,0,NA
KAT5,,1,0,0,0,0,0,NA
KAT6A,,1,0,0,0,0,0,NA
KAT7,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
KDM1A,,1,0,0,0,0,0,NA
KHDRBS1,,1,0,0,0,0,0,NA
KHDRBS2,,1,0,0,0,0,0,NA
KIF14,,1,0,0,0,0,0,NA
KIT,,1,0,0,0,0,0,NA
KITLG,,1,0,0,0,0,0,NA
KLF1,,1,0,0,0,0,0,NA
KLK3,,1,0,0,0,0,0,NA
KMT2A,,1,0,0,0,0,0,NA
KMT5A,,1,0,0,0,0,0,NA
LBP,,1,0,0,0,0,0,NA
LBR,,1,0,0,0,0,0,NA
LCK,,1,0,0,0,0,0,NA
LDHA,,1,0,0,0,0,0,0.2471176462933671
LDHB,,1,0,0,0,0,0,-1.3982435830446067
LDHC,,1,0,0,0,0,0,NA
LEF1,,1,0,0,0,0,0,NA
LEP,,1,0,0,0,0,0,NA
LEPR,,1,0,0,0,0,0,NA
LGALS9,,1,0,0,0,0,0,NA
LIF,,1,0,0,0,0,0,NA
LPAR2,,1,0,0,0,0,0,NA
LPAR3,,1,0,0,0,0,0,NA
LPL,,1,0,0,0,0,0,NA
LRP6,,1,0,0,0,0,0,NA
LTC4S,,1,0,0,0,0,0,NA
LTF,,1,0,0,0,0,0,1.0945808826851267
LYN,,1,0,0,0,0,0,-0.11018416578010749
M00129_c,,1,0,0,0,0,0,NA
MAF,,1,0,0,0,0,0,NA
MAFG,,1,0,0,0,0,0,NA
MAML1,,1,0,0,0,0,0,NA
MAOB,,1,0,0,0,0,0,NA
MAP2K1,,1,0,0,0,0,0,NA
MAP2K2,,1,0,0,0,0,0,NA
MAP2K4,,1,0,0,0,0,0,NA
MAP3K1,,1,0,0,0,0,0,NA
MAP3K11,,1,0,0,0,0,0,NA
MAP3K14,,1,0,0,0,0,0,NA
MAP3K3,,1,0,0,0,0,0,NA
MAP3K7,,1,0,0,0,0,0,NA
MAPK1,,1,0,0,0,0,0,-1.2508412326238312
MAPK10,,1,0,0,0,0,0,NA
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
MAPK13,,1,0,0,0,0,0,NA
MAPK14,,1,0,0,0,0,0,NA
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,1,0,0,0,0,0,-0.5669412770014939
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,NA
MAPKAPK5,,1,0,0,0,0,0,NA
MAX,,1,0,0,0,0,0,NA
MAZ,,1,0,0,0,0,0,NA
MBP,,1,0,0,0,0,0,NA
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
ME1,,1,0,0,0,0,0,NA
MED1,,1,0,0,0,0,0,NA
MEF2A,,1,0,0,0,0,0,NA
MEF2C,,1,0,0,0,0,0,NA
MEF2D,,1,0,0,0,0,0,NA
MEN1,,1,0,0,0,0,0,NA
mercplac_c,,1,0,0,0,0,0,NA
MET,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_c,,1,0,0,0,0,0,NA
Metab__3-Mercaptopyruvic acid_c,,1,0,0,0,0,0,NA
Metab__3-Oxohexadecanoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__3-Oxotetradecanoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__4-Androstene-3_17-dione_c,,1,0,0,0,0,0,NA
Metab__Acetaldehyde_c,,1,0,0,0,0,0,NA
Metab__alpha-Ketoglutaric acid_c,,1,0,0,0,0,0,NA
Metab__Ammonia_c,,0.22857142857142856,0,0.7714285714285716,-0.7714285714285716,0,-0.7714285714285716,NA
Metab__Ammonia_e,,1,0,0,0,0,0,NA
Metab__Arachidonic acid_c,,1,0,0,0,0,0,NA
Metab__Calcitriol_c,,1,0,0,0,0,0,NA
Metab__CDP_c,,1,0,0,0,0,0,NA
Metab__dADP_c,,1,0,0,0,0,0,NA
Metab__Decanoyl-CoA (n-C10:0CoA)_c,,1,0,0,0,0,0,NA
Metab__dGDP_c,,1,0,0,0,0,0,NA
Metab__Dodecanoic acid_c,,1,0,0,0,0,0,NA
Metab__Dodecanoylcarnitine_c,M,0,0,1,-1,1,-1,NA
Metab__Dodecanoylcarnitine_m,M,0,0,1,-1,1,-1,NA
Metab__Eicosapentaenoic acid_c,,1,0,0,0,0,0,NA
Metab__Flavin adenine dinucleotide_m,,1,0,0,0,0,0,NA
Metab__Glucosamine_c,,1,0,0,0,0,0,NA
Metab__Glycerol_c,,1,0,0,0,0,0,NA
Metab__Hexadecanoic acid_c,,1,0,0,0,0,0,NA
Metab__Hexadecanoic acid_e,,1,0,0,0,0,0,NA
Metab__L-Aspartic acid_c,,1,0,0,0,0,0,NA
Metab__L-Cysteine_c,M,0,0,1,-1,1,-1,NA
Metab__L-Cysteine_e,,1,0,0,0,0,0,NA
Metab__L-Glutamine_c,,1,0,0,0,0,0,NA
Metab__L-Lactic acid_c,,1,0,0,0,0,0,NA
Metab__L-Methionine_c,,1,0,0,0,0,0,NA
Metab__L-Ornithine monohydrochloride_c,M,0,1,0,1,1,1,NA
Metab__L-Palmitoylcarnitine_c,M,0,0,1,-1,1,-1,NA
Metab__L-Palmitoylcarnitine_m,M,0,0,1,-1,1,-1,NA
Metab__L-Serine_c,,1,0,0,0,0,0,NA
Metab__Lauroyl-coenzyme A_c,,1,0,0,0,0,0,NA
Metab__Lauroyl-coenzyme A_m,,0,0,1,-1,0,-1,NA
Metab__Linoleic acid_c,,1,0,0,0,0,0,NA
Metab__Linolenic acid_c,,1,0,0,0,0,0,NA
Metab__Malonyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Methyl glyoxal_c,,1,0,0,0,0,0,NA
Metab__Nitric oxide_c,,1,0,0,0,0,0,NA
Metab__Oxiglutatione_c,,1,0,0,0,0,0,NA
Metab__Palmityl-CoA_c,,1,0,0,0,0,0,NA
Metab__Palmityl-CoA_m,,1,0,0,0,0,0,NA
Metab__Palmityl-CoA_x,,1,0,0,0,0,0,NA
Metab__Phosphoenolpyruvate_c,,1,0,0,0,0,0,NA
Metab__Progesterone_c,,1,0,0,0,0,0,NA
Metab__Putrescine_c,,1,0,0,0,0,0,NA
Metab__Stearoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Tetradecanoyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Tetradecanoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Tetradecanoylcarnitine_c,M,0,0,1,-1,1,-1,NA
Metab__Tetradecanoylcarnitine_m,M,0,0,1,-1,1,-1,NA
Metab__Uric acid_c,,1,0,0,0,0,0,NA
Metab__Ursodiol_c,,1,0,0,0,0,0,NA
Metab__Vitamin E_c,,1,0,0,0,0,0,NA
MITF,,1,0,0,0,0,0,NA
MLST8,,1,0,0,0,0,0,NA
mlthf_c,,1,0,0,0,0,0,NA
MME,,1,0,0,0,0,0,NA
MMP13,,1,0,0,0,0,0,NA
MN1,,1,0,0,0,0,0,NA
MPL,,1,0,0,0,0,0,NA
MS4A2,,1,0,0,0,0,0,NA
MSX1,,1,0,0,0,0,0,NA
MTOR,,1,0,0,0,0,0,NA
MXD1,,1,0,0,0,0,0,NA
MYB,,0.8857142857142857,0.11428571428571428,0,0.11428571428571428,0,0.11428571428571428,NA
MYC,,1,0,0,0,0,0,NA
MYCN,,1,0,0,0,0,0,NA
MYD88,,1,0,0,0,0,0,NA
MYLK,,1,0,0,0,0,0,-0.7176358544755865
MYLK2,,1,0,0,0,0,0,NA
MYLK3,,1,0,0,0,0,0,NA
MYOD1,,1,0,0,0,0,0,NA
"NANOG",,1,0,0,0,0,0,NA
NCL,,1,0,0,0,0,0,0.6541929156921085
NCOA1,,1,0,0,0,0,0,NA
NCOA2,,1,0,0,0,0,0,NA
NCOA3,,1,0,0,0,0,0,NA
NCOA4,,1,0,0,0,0,0,NA
NCOR1,,1,0,0,0,0,0,NA
NCOR2,,1,0,0,0,0,0,NA
NEK2,,1,0,0,0,0,0,NA
NEK6,,1,0,0,0,0,0,NA
NELFB,,1,0,0,0,0,0,NA
NELFCD,,1,0,0,0,0,0,NA
NF1,,1,0,0,0,0,0,NA
NF2,,1,0,0,0,0,0,NA
NFATC1,,1,0,0,0,0,0,NA
NFATC2,,1,0,0,0,0,0,NA
NFATC3,,1,0,0,0,0,0,NA
NFIL3,,1,0,0,0,0,0,NA
NFKB1,,1,0,0,0,0,0,-0.8725223855967654
NFKB1_RELA,,1,0,0,0,0,0,NA
NFKBIA,,1,0,0,0,0,0,NA
NFYA,,1,0,0,0,0,0,NA
NGF,,1,0,0,0,0,0,NA
NGFR,,1,0,0,0,0,0,NA
NKX2_5,,1,0,0,0,0,0,NA
NLK,,1,0,0,0,0,0,NA
NOS2,,1,0,0,0,0,0,NA
NOTCH1,,1,0,0,0,0,0,NA
NPM1,,1,0,0,0,0,0,NA
NPY,,1,0,0,0,0,0,NA
NR0B2,,1,0,0,0,0,0,NA
NR1H2,,1,0,0,0,0,0,NA
NR1H3,,1,0,0,0,0,0,NA
NR1I2,,1,0,0,0,0,0,NA
NR1I3,,1,0,0,0,0,0,NA
NR2F1,,1,0,0,0,0,0,NA
NR2F2,,1,0,0,0,0,0,NA
NR2F6,,1,0,0,0,0,0,NA
NR3C1,,1,0,0,0,0,0,NA
NR4A1,,1,0,0,0,0,0,NA
NR4A2,,1,0,0,0,0,0,NA
NR5A1,,1,0,0,0,0,0,NA
NRG1,,1,0,0,0,0,0,NA
NRIP1,,1,0,0,0,0,0,NA
NTF3,,1,0,0,0,0,0,NA
NTRK1,,1,0,0,0,0,0,NA
NTRK2,,1,0,0,0,0,0,NA
NTRK3,,1,0,0,0,0,0,NA
NUAK1,,1,0,0,0,0,0,NA
NUMB,,1,0,0,0,0,0,NA
ORC1,,1,0,0,0,0,0,NA
PAK2,,1,0,0,0,0,0,-1.9019031112191604
PAK4,,1,0,0,0,0,0,NA
PAK5,,1,0,0,0,0,0,NA
PAK6,,1,0,0,0,0,0,NA
PARP1,,1,0,0,0,0,0,1.9418205445192138
PAX2,,1,0,0,0,0,0,NA
PAX5,,1,0,0,0,0,0,NA
PAX6,,1,0,0,0,0,0,NA
PAX8,,1,0,0,0,0,0,NA
PDCD4,,1,0,0,0,0,0,-0.9875240813756241
PDGFA,,1,0,0,0,0,0,NA
PDGFB,,1,0,0,0,0,0,NA
PDGFD,,1,0,0,0,0,0,NA
PDGFRA,,1,0,0,0,0,0,NA
PDGFRB,,1,0,0,0,0,0,NA
PELP1,,1,0,0,0,0,0,NA
PF4,,1,0,0,0,0,0,NA
PHB,,1,0,0,0,0,0,-1.4632350373729288
PIAS1,,1,0,0,0,0,0,NA
PIAS2,,1,0,0,0,0,0,NA
PIAS3,,1,0,0,0,0,0,NA
PIAS4,,1,0,0,0,0,0,NA
PIK3CA,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,NA
PIK3R3,,1,0,0,0,0,0,NA
PIM1,,1,0,0,0,0,0,NA
PIN1,,1,0,0,0,0,0,NA
PKLR,,1,0,0,0,0,0,NA
PKM,,1,0,0,0,0,0,-1.13639158060276
PLA2G6,,1,0,0,0,0,0,NA
PLAU,,1,0,0,0,0,0,NA
PLCG1,,1,0,0,0,0,0,NA
PLD2,,1,0,0,0,0,0,NA
PLK1,,1,0,0,0,0,0,NA
PLK3,,1,0,0,0,0,0,NA
PLPP3,,1,0,0,0,0,0,NA
PLPPR4,,1,0,0,0,0,0,NA
PML,,1,0,0,0,0,0,-1.6090631375739088
POLD3,,1,0,0,0,0,0,NA
POU2F1,,1,0,0,0,0,0,NA
PPA1,,1,0,0,0,0,0,-0.6668093085494394
PPARA,,1,0,0,0,0,0,NA
PPARD,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPARGC1A,,1,0,0,0,0,0,NA
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,0.5160614051619664
PPP1CB,,1,0,0,0,0,0,0.6118584999118076
PPP1CC,,1,0,0,0,0,0,NA
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,NA
PPP2CA,,1,0,0,0,0,0,-0.5265981039811273
PPP2CB,,1,0,0,0,0,0,-0.5265981039811273
PPP3CA,,1,0,0,0,0,0,-0.5777580431295181
PPP3CB,,1,0,0,0,0,0,NA
PPP3CC,,1,0,0,0,0,0,NA
PPP3R1,,1,0,0,0,0,0,NA
PPP4C,,1,0,0,0,0,0,NA
PRDM1,,1,0,0,0,0,0,NA
PRDX3,,1,0,0,0,0,0,NA
PRG2,,1,0,0,0,0,0,NA
PRKAA1,,1,0,0,0,0,0,1.120134097075599
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKACA,,1,0,0,0,0,0,0.4952362400609096
PRKACB,,1,0,0,0,0,0,-0.41890345087290937
PRKACG,,1,0,0,0,0,0,NA
PRKAR1A,,1,0,0,0,0,0,-1.1525669523026052
PRKAR1B,,1,0,0,0,0,0,-1.1525669523026052
PRKAR2A,,1,0,0,0,0,0,0.7647648041095165
PRKAR2B,,1,0,0,0,0,0,NA
PRKCA,,1,0,0,0,0,0,NA
PRKCB,,1,0,0,0,0,0,NA
PRKCD,,1,0,0,0,0,0,0.5845973716991952
PRKCE,,1,0,0,0,0,0,NA
PRKCG,,1,0,0,0,0,0,NA
PRKCI,,1,0,0,0,0,0,NA
PRKCQ,,1,0,0,0,0,0,0.5845973716991952
PRKCZ,,1,0,0,0,0,0,NA
PRKD1,,1,0,0,0,0,0,NA
PRKDC,,1,0,0,0,0,0,1.3790845421628024
PRKN,,1,0,0,0,0,0,NA
PRKX,,1,0,0,0,0,0,NA
PRL,,1,0,0,0,0,0,NA
PRLR,,1,0,0,0,0,0,NA
PRMT1,,1,0,0,0,0,0,1.1762386279957688
PRMT5,,1,0,0,0,0,0,-0.9321974737704736
PRRX1,,1,0,0,0,0,0,NA
PSEN1,,1,0,0,0,0,0,NA
PSMD10,,1,0,0,0,0,0,NA
PTEN,,1,0,0,0,0,0,NA
PTGIR,,1,0,0,0,0,0,NA
PTGS2,,1,0,0,0,0,0,NA
PTH,,1,0,0,0,0,0,NA
PTK2B,,1,0,0,0,0,0,NA
PTK6,,1,0,0,0,0,0,NA
PTP4A1,,1,0,0,0,0,0,NA
PTPN1,,1,0,0,0,0,0,-0.9427261986435426
PTPN11,,1,0,0,0,0,0,-0.6605482526711649
PTPN2,,1,0,0,0,0,0,NA
PTPN6,,1,0,0,0,0,0,-1.561741548970866
PTPRC,,1,0,0,0,0,0,-1.5233837576074492
PTPRR,,1,0,0,0,0,0,NA
PTTG1,,1,0,0,0,0,0,NA
PXN,,1,0,0,0,0,0,NA
RAC1,,1,0,0,0,0,0,-0.63881849520191
RAC2,,1,0,0,0,0,0,NA
RAC3,,1,0,0,0,0,0,NA
RACGAP1,,1,0,0,0,0,0,NA
RACK1,,1,0,0,0,0,0,-0.60624536143047
RAD23A,,1,0,0,0,0,0,NA
RAF1,,1,0,0,0,0,0,NA
RARA,,1,0,0,0,0,0,NA
RARB,,1,0,0,0,0,0,NA
RARG,,1,0,0,0,0,0,NA
RASA1,,1,0,0,0,0,0,0.949069094152102
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBPJ,,1,0,0,0,0,0,NA
RCAN1,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
REL,,1,0,0,0,0,0,NA
RELA,,1,0,0,0,0,0,NA
RET,,1,0,0,0,0,0,NA
RHOA,,1,0,0,0,0,0,-0.03359714556073681
RIPK1,,1,0,0,0,0,0,NA
RNF128,,1,0,0,0,0,0,NA
RPA4,,1,0,0,0,0,0,NA
RPL10,,1,0,0,0,0,0,0.45035123767419133
RPL23,,1,0,0,0,0,0,-0.3106222048137577
RPS6KA1,,1,0,0,0,0,0,-1.4938349975650909
RPS6KA2,,1,0,0,0,0,0,NA
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RPS6KB2,,1,0,0,0,0,0,NA
RPTOR,,1,0,0,0,0,0,NA
RUNX1,,1,0,0,0,0,0,NA
RUNX1T1,,1,0,0,0,0,0,NA
RUNX2,,1,0,0,0,0,0,NA
RUNX3,,1,0,0,0,0,0,NA
RXRA,,1,0,0,0,0,0,NA
RXRB,,1,0,0,0,0,0,NA
RXRG,,1,0,0,0,0,0,NA
S100A4,,1,0,0,0,0,0,-1.8523201567102265
S100A9,,1,0,0,0,0,0,NA
SCD,,1,0,0,0,0,0,NA
SCD5,,1,0,0,0,0,0,NA
SDC2,,0.5714285714285714,0.42857142857142855,0,0.42857142857142855,0,0.42857142857142855,NA
SELL,,1,0,0,0,0,0,NA
SENP1,,1,0,0,0,0,0,NA
SERPINF1,,1,0,0,0,0,0,NA
SHMT1,,1,0,0,0,0,0,NA
SIAH1,,1,0,0,0,0,0,NA
SIK1,,1,0,0,0,0,0,NA
SIRT1,,1,0,0,0,0,0,NA
SKAP1,,1,0,0,0,0,0,NA
SKI,,1,0,0,0,0,0,NA
SKP1,,1,0,0,0,0,0,NA
SKP2,,1,0,0,0,0,0,NA
SLC12A1,,1,0,0,0,0,0,NA
SLC12A2,,1,0,0,0,0,0,NA
SLC12A6,,1,0,0,0,0,0,NA
SLC1A5,,1,0,0,0,0,0,NA
SLC22A9,,1,0,0,0,0,0,NA
SLC27A4,,1,0,0,0,0,0,NA
SLC38A2,,1,0,0,0,0,0,NA
SLC7A5,,1,0,0,0,0,0,NA
SLC9A1,,1,0,0,0,0,0,NA
SLC9A3,,1,0,0,0,0,0,NA
SLC9A3R1,,1,0,0,0,0,0,NA
SLPI,,1,0,0,0,0,0,NA
SMAD1,,1,0,0,0,0,0,NA
SMAD2,,1,0,0,0,0,0,NA
SMAD2_SMAD4,,1,0,0,0,0,0,NA
SMAD3,,1,0,0,0,0,0,NA
SMAD3_SMAD4,,1,0,0,0,0,0,NA
SMAD4,,1,0,0,0,0,0,NA
SMAD5,,1,0,0,0,0,0,NA
SMAD6,,1,0,0,0,0,0,NA
SMAD9,,1,0,0,0,0,0,NA
SMARCA4,,1,0,0,0,0,0,0.5980142217896249
SMO,,1,0,0,0,0,0,NA
SMYD2,,1,0,0,0,0,0,NA
SNAI1,,1,0,0,0,0,0,NA
SND1,,1,0,0,0,0,0,-0.6628368739375489
SOCS1,,1,0,0,0,0,0,NA
SOCS2,,1,0,0,0,0,0,NA
SOCS3,,1,0,0,0,0,0,NA
SOCS5,,1,0,0,0,0,0,NA
SORT1,,1,0,0,0,0,0,NA
SOS1,,1,0,0,0,0,0,NA
SOX4,,1,0,0,0,0,0,NA
SOX6,,1,0,0,0,0,0,NA
SP1,,1,0,0,0,0,0,NA
SP100,,1,0,0,0,0,0,NA
SP3,,1,0,0,0,0,0,NA
SPAG5,,1,0,0,0,0,0,NA
SPEN,,1,0,0,0,0,0,NA
SPI1,,1,0,0,0,0,0,NA
SQSTM1,,1,0,0,0,0,0,NA
SRA1,,1,0,0,0,0,0,NA
SRC,,1,0,0,0,0,0,-0.4815964740048094
SRCAP,,1,0,0,0,0,0,NA
SRGN,,1,0,0,0,0,0,NA
STAP1,,1,0,0,0,0,0,NA
STAT1,,1,0,0,0,0,0,-0.8350002934638651
STAT3,,1,0,0,0,0,0,-0.7680091525346165
STAT4,,1,0,0,0,0,0,NA
STAT5A,,1,0,0,0,0,0,NA
STAT5B,,1,0,0,0,0,0,-0.14552558924946005
STAT6,,1,0,0,0,0,0,NA
STC1,,1,0,0,0,0,0,NA
STK11,,1,0,0,0,0,0,NA
SUMO1,,1,0,0,0,0,0,NA
SYK,,1,0,0,0,0,0,-1.677688467973648
TADA3,,1,0,0,0,0,0,NA
TAF1,,1,0,0,0,0,0,NA
TAL1,,1,0,0,0,0,0,NA
TBK1,,1,0,0,0,0,0,NA
TBX21,,1,0,0,0,0,0,NA
TBXA2R,,1,0,0,0,0,0,NA
TCF7,,1,0,0,0,0,0,NA
TCF7L1,,1,0,0,0,0,0,NA
TCF7L2,,1,0,0,0,0,0,NA
TDG,,1,0,0,0,0,0,NA
TDP2,,1,0,0,0,0,0,NA
TEK,,1,0,0,0,0,0,NA
TFAP2A,,1,0,0,0,0,0,NA
TFAP4,,1,0,0,0,0,0,NA
TFDP1,,1,0,0,0,0,0,NA
TGFB1,,1,0,0,0,0,0,NA
TGFB2,,1,0,0,0,0,0,NA
TGFB3,,1,0,0,0,0,0,NA
TGFBR2,,1,0,0,0,0,0,NA
TGM1,,1,0,0,0,0,0,NA
TH,,1,0,0,0,0,0,NA
THPO,,1,0,0,0,0,0,NA
THRA,,1,0,0,0,0,0,NA
THRB,,1,0,0,0,0,0,NA
TLE1,,1,0,0,0,0,0,NA
TLE5,,1,0,0,0,0,0,NA
TLR2,,1,0,0,0,0,0,NA
TMSB4X,,1,0,0,0,0,0,NA
TNC,P,0,1,0,1,1,1,1.9671595967394855
TNF,,1,0,0,0,0,0,NA
TNFRSF11B,,1,0,0,0,0,0,NA
TNFRSF1A,,1,0,0,0,0,0,NA
TNFRSF9,,1,0,0,0,0,0,NA
TNFSF10,,1,0,0,0,0,0,NA
TNFSF11,,1,0,0,0,0,0,NA
TNIP2,,1,0,0,0,0,0,NA
TOPBP1,,1,0,0,0,0,0,NA
TOPORS,,1,0,0,0,0,0,NA
TP53,,1,0,0,0,0,0,NA
TP53BP1,,1,0,0,0,0,0,NA
TP53BP2,,1,0,0,0,0,0,NA
TP53RK,,1,0,0,0,0,0,NA
TRADD,,1,0,0,0,0,0,NA
TRAF1,,1,0,0,0,0,0,NA
