Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
HIC1,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK1,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HLA_A,,1,0,0,0,0,0,NA
HMGB1,,1,0,0,0,0,0,-0.6366412816058258
HNF1A,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
HNF4A,,1,0,0,0,0,0,NA
HNRNPK,,1,0,0,0,0,0,-1.0020384854634174
HNRNPU,,1,0,0,0,0,0,-0.045667933011670894
HNRNPUL1,,1,0,0,0,0,0,0.2758533787950245
HOXA7,,1,0,0,0,0,0,NA
HOXA9,,1,0,0,0,0,0,NA
HOXB13,,1,0,0,0,0,0,NA
HRAS,,1,0,0,0,0,0,NA
hsa_miR_130a_3p,,1,0,0,0,0,0,NA
hsa_miR_130a_5p,,1,0,0,0,0,0,NA
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_27a_3p,,1,0,0,0,0,0,NA
hsa_miR_27a_5p,,1,0,0,0,0,0,NA
hsa_miR_27b,,1,0,0,0,0,0,NA
hsa_miR_27b_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,-0.9251830791510348
HSP90AB1,,1,0,0,0,0,0,-0.6181805599510942
HSP90B1,,1,0,0,0,0,0,-0.17061069533807052
HSPA1A,,1,0,0,0,0,0,0.34388707639615174
HSPA5,,1,0,0,0,0,0,0.30631972651579414
HSPB1,,1,0,0,0,0,0,-0.1896655093193491
HSPB2,,1,0,0,0,0,0,NA
HTR2B,,1,0,0,0,0,0,NA
HTT,,1,0,0,0,0,0,NA
HUWE1,,1,0,0,0,0,0,-0.3402468387121637
IAPP,,1,0,0,0,0,0,NA
ICAM3,,1,0,0,0,0,0,NA
ICOS,,1,0,0,0,0,0,NA
IDH1,,1,0,0,0,0,0,1.1284614672327322
IDH2,,1,0,0,0,0,0,0.6788666811668663
IER3,,1,0,0,0,0,0,NA
IFI16,,1,0,0,0,0,0,0.13155360655198192
IFNA1,,1,0,0,0,0,0,NA
IFNB1,,1,0,0,0,0,0,NA
IFNG,,1,0,0,0,0,0,NA
IGF1,,1,0,0,0,0,0,NA
IGF1R,,1,0,0,0,0,0,NA
IGF2,,1,0,0,0,0,0,NA
IGFBP2,,1,0,0,0,0,0,NA
IGFBP3,,1,0,0,0,0,0,NA
IGFBP5,,1,0,0,0,0,0,NA
IGHE,,1,0,0,0,0,0,NA
IKBKB,,1,0,0,0,0,0,NA
IKBKE,,1,0,0,0,0,0,NA
IKBKG,,1,0,0,0,0,0,NA
IL10,,1,0,0,0,0,0,NA
IL10RA,,1,0,0,0,0,0,NA
IL11,,1,0,0,0,0,0,NA
IL12A,,1,0,0,0,0,0,NA
IL12B,,1,0,0,0,0,0,NA
IL12RB1,,1,0,0,0,0,0,NA
IL12RB2,,1,0,0,0,0,0,NA
IL13,,1,0,0,0,0,0,NA
IL15,,1,0,0,0,0,0,NA
IL16,,1,0,0,0,0,0,NA
IL17A,,1,0,0,0,0,0,NA
IL18,,1,0,0,0,0,0,NA
IL1A,,1,0,0,0,0,0,NA
IL1B,,1,0,0,0,0,0,NA
IL1R1,,1,0,0,0,0,0,NA
IL1R2,,1,0,0,0,0,0,NA
IL1RAP,,1,0,0,0,0,0,NA
IL2,,1,0,0,0,0,0,NA
IL20RB,,1,0,0,0,0,0,NA
IL21,,1,0,0,0,0,0,NA
IL22RA1,,1,0,0,0,0,0,NA
IL23A,,1,0,0,0,0,0,NA
IL23R,,1,0,0,0,0,0,NA
IL24,,1,0,0,0,0,0,NA
IL27,,1,0,0,0,0,0,NA
IL27RA,,1,0,0,0,0,0,NA
IL2RA,,1,0,0,0,0,0,NA
IL2RB,,1,0,0,0,0,0,NA
IL2RG,,1,0,0,0,0,0,NA
IL3,,1,0,0,0,0,0,NA
IL3RA,,1,0,0,0,0,0,NA
IL4,,1,0,0,0,0,0,NA
IL4R,,1,0,0,0,0,0,NA
IL5,,1,0,0,0,0,0,NA
IL5RA,,1,0,0,0,0,0,NA
IL6,,1,0,0,0,0,0,NA
IL6R,,1,0,0,0,0,0,NA
IL6ST,,1,0,0,0,0,0,NA
IL7,,1,0,0,0,0,0,NA
IL7R,,1,0,0,0,0,0,NA
ILK,,1,0,0,0,0,0,0.2900087678154374
INHBA,,1,0,0,0,0,0,NA
INHBB,,1,0,0,0,0,0,NA
INHBC,,1,0,0,0,0,0,NA
INHBE,,1,0,0,0,0,0,NA
INPP5J,,1,0,0,0,0,0,NA
INS,,1,0,0,0,0,0,NA
INSR,,1,0,0,0,0,0,NA
IQGAP1,,1,0,0,0,0,0,0.8002527960304755
IRAK1,,1,0,0,0,0,0,NA
IRF1,,1,0,0,0,0,0,NA
IRF3,,1,0,0,0,0,0,NA
IRF5,,1,0,0,0,0,0,NA
IRF6,,1,0,0,0,0,0,NA
IRS1,,1,0,0,0,0,0,NA
ITCH,,1,0,0,0,0,0,NA
ITGA1,,1,0,0,0,0,0,-0.4017476444147
ITGA6,,1,0,0,0,0,0,NA
ITGAM,,1,0,0,0,0,0,-0.362312363588811
ITGAV,,1,0,0,0,0,0,-0.20952331166971336
ITGB1,,1,0,0,0,0,0,-1.175992367312915
ITGB3,,1,0,0,0,0,0,NA
JAK1,,1,0,0,0,0,0,NA
JAK2,,1,0,0,0,0,0,NA
JAK3,,1,0,0,0,0,0,NA
JDP2,,1,0,0,0,0,0,NA
JUN,,0.8461538461538461,0,0.15384615384615385,-0.15384615384615385,0,-0.15384615384615385,NA
JUNB,,1,0,0,0,0,0,NA
JUND,,1,0,0,0,0,0,NA
JUP,,1,0,0,0,0,0,-0.9150240706083287
KAT2A,,1,0,0,0,0,0,NA
KAT2B,,1,0,0,0,0,0,NA
KAT5,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
KAT6A,,1,0,0,0,0,0,NA
KAT7,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
KDM1A,,1,0,0,0,0,0,NA
KDM4C,,1,0,0,0,0,0,NA
KDR,,1,0,0,0,0,0,NA
KHDRBS1,,1,0,0,0,0,0,NA
KHDRBS2,,1,0,0,0,0,0,NA
KIT,,1,0,0,0,0,0,NA
KITLG,,1,0,0,0,0,0,NA
KLF1,,1,0,0,0,0,0,NA
KLF10,,1,0,0,0,0,0,NA
KLF4,,1,0,0,0,0,0,NA
KLF5,,1,0,0,0,0,0,NA
KMT5A,,1,0,0,0,0,0,NA
KSR1,,1,0,0,0,0,0,NA
KSR2,,1,0,0,0,0,0,NA
LAMA1,,1,0,0,0,0,0,NA
LBP,,1,0,0,0,0,0,NA
LBR,,1,0,0,0,0,0,NA
LCK,,1,0,0,0,0,0,NA
LEF1,,1,0,0,0,0,0,NA
LEFTY1,,1,0,0,0,0,0,NA
LEP,,1,0,0,0,0,0,NA
LEPR,,1,0,0,0,0,0,NA
LGALS9,,1,0,0,0,0,0,NA
LGI3,,1,0,0,0,0,0,NA
LIF,,1,0,0,0,0,0,NA
LITAF,,1,0,0,0,0,0,NA
LMTK2,,1,0,0,0,0,0,NA
LPAR2,,1,0,0,0,0,0,NA
LPAR3,,1,0,0,0,0,0,NA
LPL,,1,0,0,0,0,0,NA
LRP6,,1,0,0,0,0,0,NA
LRRFIP1,P,0,1,0,1,1,1,1.9212608728704628
LTBP1,,1,0,0,0,0,0,NA
LTC4S,,1,0,0,0,0,0,NA
LTF,,1,0,0,0,0,0,-1.0103116402852748
LTK,,1,0,0,0,0,0,NA
LYN,,1,0,0,0,0,0,0.06008716770166116
MAFB,,1,0,0,0,0,0,NA
MAFG,,1,0,0,0,0,0,NA
MAML1,,1,0,0,0,0,0,NA
MAP2K1,,1,0,0,0,0,0,1.3745671545761498
MAP2K2,,1,0,0,0,0,0,NA
MAP2K3,,1,0,0,0,0,0,NA
MAP2K4,,1,0,0,0,0,0,NA
MAP2K5,,1,0,0,0,0,0,NA
MAP2K6,,1,0,0,0,0,0,NA
MAP2K7,,1,0,0,0,0,0,NA
MAP3K1,,1,0,0,0,0,0,NA
MAP3K11,,1,0,0,0,0,0,NA
MAP3K14,,1,0,0,0,0,0,NA
MAP3K2,,1,0,0,0,0,0,NA
MAP3K3,,1,0,0,0,0,0,NA
MAP3K5,,1,0,0,0,0,0,NA
MAP3K7,,1,0,0,0,0,0,NA
MAP3K8,,1,0,0,0,0,0,NA
MAP4K1,,1,0,0,0,0,0,NA
MAP4K2,,1,0,0,0,0,0,NA
MAP4K4,,1,0,0,0,0,0,NA
MAPK1,,1,0,0,0,0,0,1.0281937854700904
MAPK10,,1,0,0,0,0,0,NA
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
MAPK13,,1,0,0,0,0,0,NA
MAPK14,,1,0,0,0,0,0,NA
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,0.5384615384615384,0.4615384615384615,0,0.4615384615384615,0,0.4615384615384615,-0.7146709834176764
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,NA
MAPKAP1,,1,0,0,0,0,0,NA
MAPKAPK2,,1,0,0,0,0,0,NA
MAPKAPK5,,1,0,0,0,0,0,NA
MARCKS,,1,0,0,0,0,0,-0.46834154542361184
MATK,,1,0,0,0,0,0,0.819714563119897
MAX,,1,0,0,0,0,0,NA
MBP,,1,0,0,0,0,0,NA
MBTPS1,,1,0,0,0,0,0,NA
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
MECP2,,1,0,0,0,0,0,0.7101705923611458
MED1,,1,0,0,0,0,0,NA
MEF2A,,1,0,0,0,0,0,NA
MEF2C,,1,0,0,0,0,0,NA
MEF2D,,1,0,0,0,0,0,NA
MEN1,,1,0,0,0,0,0,NA
MET,,1,0,0,0,0,0,NA
Metab__.alpha.-Ketoisocaproic acid_c,,1,0,0,0,0,0,NA
Metab__17alpha-Hydroxyprogesterone_c,,1,0,0,0,0,0,NA
Metab__2-Ketoisovaleric acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxobutanedioic acid_c,,1,0,0,0,0,0,NA
Metab__3-Mercaptopyruvic acid_c,,1,0,0,0,0,0,NA
Metab__3-Methyl-2-oxovaleric acid_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxy-estradiol_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxyphenylpyruvic acid_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxyphenylpyruvic acid_m,,1,0,0,0,0,0,NA
Metab__4-Trimethylammoniobutanoic acid_c,,1,0,0,0,0,0,NA
Metab__Acetaldehyde_c,,1,0,0,0,0,0,NA
Metab__Acetic acid_c,,1,0,0,0,0,0,NA
Metab__alpha-Ketoglutaric acid_c,,0.8461538461538461,0.15384615384615385,0,0.15384615384615385,0,0.15384615384615385,NA
Metab__alpha-Ketoglutaric acid_m,,1,0,0,0,0,0,NA
Metab__Butanedioic acid_c,M,0,1,0,1,1,1,NA
Metab__Butanedioic acid_m,M,0,1,0,1,1,1,NA
Metab__Butanoic acid_c,,1,0,0,0,0,0,NA
Metab__Calcitriol_c,,1,0,0,0,0,0,NA
Metab__Carbamoyl phosphate_c,,1,0,0,0,0,0,NA
Metab__Chenodeoxycholic acid_c,,1,0,0,0,0,0,NA
Metab__Citric acid_c,,1,0,0,0,0,0,NA
Metab__Decanoyl-CoA (n-C10:0CoA)_c,,1,0,0,0,0,0,NA
Metab__Dinoprostone_c,,1,0,0,0,0,0,NA
Metab__Dodecanoylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__Formaldehyde_c,,1,0,0,0,0,0,NA
Metab__Glycerol_c,,1,0,0,0,0,0,NA
Metab__Histamine_c,M,0,1,0,1,1,1,NA
Metab__Isocitric acid_c,,1,0,0,0,0,0,NA
Metab__L-Aspartic acid_c,M,0,1,0,1,1,1,NA
Metab__L-Dihydroorotic acid_c,,1,0,0,0,0,0,NA
Metab__L-Dopa_c,,1,0,0,0,0,0,NA
Metab__Lauroyl-coenzyme A_c,,1,0,0,0,0,0,NA
Metab__Malonyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Methylmalonate semialdehyde_m,,1,0,0,0,0,0,NA
Metab__Nitric oxide_c,,1,0,0,0,0,0,NA
Metab__Oxiglutatione_c,,1,0,0,0,0,0,NA
Metab__Phenylpyruvic acid_m,,1,0,0,0,0,0,NA
Metab__Succinyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Succinyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Thymidine_c,,1,0,0,0,0,0,NA
Metab__Ureidosuccinic acid_c,,1,0,0,0,0,0,NA
Metab__Uridine 5'-triphosphate_c,,1,0,0,0,0,0,NA
Metab__Ursodiol_c,,1,0,0,0,0,0,NA
Metab__Vitamin E_c,,1,0,0,0,0,0,NA
MITF,,1,0,0,0,0,0,NA
MLST8,,1,0,0,0,0,0,NA
MMP1,,1,0,0,0,0,0,NA
MMP13,,1,0,0,0,0,0,NA
MMP14,,1,0,0,0,0,0,NA
MMP2,,1,0,0,0,0,0,NA
MMP3,,1,0,0,0,0,0,NA
MMP9,,1,0,0,0,0,0,NA
MN1,,1,0,0,0,0,0,NA
MPL,,1,0,0,0,0,0,NA
MRAS,,1,0,0,0,0,0,NA
MRGPRX3,,1,0,0,0,0,0,NA
MS4A2,,1,0,0,0,0,0,NA
MST1,,1,0,0,0,0,0,NA
MST1R,,1,0,0,0,0,0,NA
MSX1,,1,0,0,0,0,0,NA
MTA1,,1,0,0,0,0,0,NA
MTDH,,1,0,0,0,0,0,0.47841628997620306
MTG1,,1,0,0,0,0,0,NA
MTNR1A,,1,0,0,0,0,0,NA
MTOR,,1,0,0,0,0,0,NA
MXD1,,1,0,0,0,0,0,NA
MYB,,1,0,0,0,0,0,NA
MYC,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
MYCBP,,1,0,0,0,0,0,NA
MYCBP2,,1,0,0,0,0,0,NA
MYCN,,1,0,0,0,0,0,NA
MYD88,,1,0,0,0,0,0,NA
MYLK2,,1,0,0,0,0,0,NA
MYLK3,,1,0,0,0,0,0,NA
MYOD1,,1,0,0,0,0,0,NA
MYOM2,,1,0,0,0,0,0,NA
"NAIP",,1,0,0,0,0,0,NA
"NANOG",,1,0,0,0,0,0,NA
NCOA1,,1,0,0,0,0,0,NA
NCOA2,,1,0,0,0,0,0,NA
NCOA3,,1,0,0,0,0,0,NA
NCOA4,,1,0,0,0,0,0,NA
NCOA6,,1,0,0,0,0,0,NA
NCOR1,,1,0,0,0,0,0,NA
NCOR2,,1,0,0,0,0,0,NA
NEK3,,1,0,0,0,0,0,NA
NEK6,,1,0,0,0,0,0,NA
NELFB,,1,0,0,0,0,0,NA
NF1,,1,0,0,0,0,0,NA
NF2,,1,0,0,0,0,0,NA
NFATC1,,1,0,0,0,0,0,NA
NFATC2,,1,0,0,0,0,0,NA
NFATC3,,1,0,0,0,0,0,NA
NFE2L2,,1,0,0,0,0,0,NA
NFKB1,,1,0,0,0,0,0,0.21370425157240125
NFKB1_RELA,,1,0,0,0,0,0,NA
NFYA,,1,0,0,0,0,0,NA
NFYC,,1,0,0,0,0,0,NA
NGF,,1,0,0,0,0,0,NA
NGFR,,1,0,0,0,0,0,NA
NKX2_1,,1,0,0,0,0,0,NA
NKX2_5,,1,0,0,0,0,0,NA
NLK,,1,0,0,0,0,0,NA
NME1,,1,0,0,0,0,0,-0.27611469408267314
NMI,,1,0,0,0,0,0,NA
NOD2,,1,0,0,0,0,0,NA
NOS1,,1,0,0,0,0,0,NA
NOTCH1,,1,0,0,0,0,0,NA
NOTCH1_NOTCH2_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH3_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH4_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_RBPJ,,1,0,0,0,0,0,NA
NPM1,,1,0,0,0,0,0,NA
NPPA,,1,0,0,0,0,0,NA
NPR2,,1,0,0,0,0,0,NA
NPY,,1,0,0,0,0,0,NA
NR0B1,,1,0,0,0,0,0,NA
NR0B2,,1,0,0,0,0,0,NA
NR1H2,,1,0,0,0,0,0,NA
NR1H3,,1,0,0,0,0,0,NA
NR1I2,,1,0,0,0,0,0,NA
NR1I3,,1,0,0,0,0,0,NA
NR2C2,,1,0,0,0,0,0,NA
NR2F1,,1,0,0,0,0,0,NA
NR2F2,,1,0,0,0,0,0,NA
NR2F6,,1,0,0,0,0,0,NA
NR3C1,,1,0,0,0,0,0,NA
NR4A1,,1,0,0,0,0,0,NA
NR4A2,,1,0,0,0,0,0,NA
NRG1,,1,0,0,0,0,0,NA
NRIP1,,1,0,0,0,0,0,NA
NRP1,,1,0,0,0,0,0,NA
NSA2,,1,0,0,0,0,0,NA
NTF3,,1,0,0,0,0,0,NA
NTRK1,,1,0,0,0,0,0,NA
NTRK2,,1,0,0,0,0,0,NA
NTRK3,,1,0,0,0,0,0,NA
NTS,,1,0,0,0,0,0,NA
NUAK1,,1,0,0,0,0,0,NA
NUDT6,,1,0,0,0,0,0,NA
NUMB,,1,0,0,0,0,0,NA
ORC1,,1,0,0,0,0,0,NA
OSM,,1,0,0,0,0,0,NA
P2RX7,,1,0,0,0,0,0,NA
P4HA2,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
PA2G4,,1,0,0,0,0,0,0.8770172902372682
PAK1,,1,0,0,0,0,0,NA
PAK2,,1,0,0,0,0,0,-0.24382561458870522
PAK4,,1,0,0,0,0,0,NA
PAK6,,1,0,0,0,0,0,NA
PARP1,,1,0,0,0,0,0,-0.8412301298257607
PAX2,,1,0,0,0,0,0,NA
PAX8,,1,0,0,0,0,0,NA
PDCD4,,1,0,0,0,0,0,0.44872334062896463
PDGFA,,1,0,0,0,0,0,NA
PDGFB,,1,0,0,0,0,0,NA
PDGFD,,1,0,0,0,0,0,NA
PDGFRA,,1,0,0,0,0,0,NA
PDGFRB,,1,0,0,0,0,0,NA
PDHX,,1,0,0,0,0,0,NA
PDK1,,1,0,0,0,0,0,NA
PDPK1,,1,0,0,0,0,0,NA
PEA15,,1,0,0,0,0,0,NA
PELP1,,1,0,0,0,0,0,NA
PER1,,1,0,0,0,0,0,NA
PHB,,1,0,0,0,0,0,0.36187695764219496
PHLPP1,,1,0,0,0,0,0,NA
PI3,,1,0,0,0,0,0,NA
PIAS1,,1,0,0,0,0,0,NA
PIAS2,,1,0,0,0,0,0,NA
PIAS3,,1,0,0,0,0,0,NA
PIAS4,,1,0,0,0,0,0,NA
PIK3CA,,1,0,0,0,0,0,NA
PIK3CG,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,NA
PIK3R3,,1,0,0,0,0,0,NA
PIKFYVE,,1,0,0,0,0,0,NA
PIM1,,1,0,0,0,0,0,NA
PIN1,,1,0,0,0,0,0,NA
PITRM1,,1,0,0,0,0,0,0.047222056163093266
PKIA,,1,0,0,0,0,0,NA
PKM,,1,0,0,0,0,0,0.46843318149419505
PKN1,,1,0,0,0,0,0,NA
PLA2G6,,1,0,0,0,0,0,NA
PLAT,,1,0,0,0,0,0,NA
PLAU,,1,0,0,0,0,0,NA
PLCG1,,1,0,0,0,0,0,NA
PLD1,,1,0,0,0,0,0,NA
PLD2,,1,0,0,0,0,0,NA
PLG,,1,0,0,0,0,0,-0.7709376797923061
PLK1,,1,0,0,0,0,0,NA
PLK3,,1,0,0,0,0,0,NA
PLPPR4,,1,0,0,0,0,0,NA
PMEPA1,,1,0,0,0,0,0,NA
PML,,1,0,0,0,0,0,0.3689078270350873
POLD3,,1,0,0,0,0,0,NA
POU2F1,,1,0,0,0,0,0,NA
PPA1,,1,0,0,0,0,0,-1.0772523924915989
PPARA,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
PPARD,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPARGC1A,,1,0,0,0,0,0,NA
PPIA,,1,0,0,0,0,0,0.2138593085897048
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,1.1809975426094386
PPP1CB,,1,0,0,0,0,0,-0.34146911148518055
PPP1CC,,1,0,0,0,0,0,NA
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,NA
PPP1R14A,,1,0,0,0,0,0,NA
PPP1R1B,,1,0,0,0,0,0,NA
PPP1R2,,1,0,0,0,0,0,NA
PPP1R8,,1,0,0,0,0,0,NA
PPP2CA,,1,0,0,0,0,0,0.22498418518488136
PPP2CA_PPP2R1A_PPP2R2B,,1,0,0,0,0,0,NA
PPP2CB,,1,0,0,0,0,0,0.22498418518488136
PPP2R1A,,1,0,0,0,0,0,1.3152408327855307
PPP2R1B,,1,0,0,0,0,0,NA
PPP2R2A,,1,0,0,0,0,0,0.14444705139629932
PPP2R5A,,1,0,0,0,0,0,0.636935722266932
PPP2R5C,,1,0,0,0,0,0,NA
PPP2R5D,P,0,1,0,1,1,1,1.736773913515703
PPP3CA,,1,0,0,0,0,0,1.0396543655681916
PPP3CB,,1,0,0,0,0,0,NA
PPP3CC,,1,0,0,0,0,0,NA
PPP4C,,1,0,0,0,0,0,NA
PRDM1,,1,0,0,0,0,0,NA
PRDX1,,1,0,0,0,0,0,0.14770896580321077
PRDX3,,1,0,0,0,0,0,NA
PRG2,,1,0,0,0,0,0,NA
PRKAA1,,1,0,0,0,0,0,0.4023449308834379
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKAB1,,1,0,0,0,0,0,NA
PRKACA,,1,0,0,0,0,0,0.19733662357835144
PRKACB,,1,0,0,0,0,0,0.453339766192607
PRKACG,,1,0,0,0,0,0,NA
PRKAR1A,,1,0,0,0,0,0,0.7409927928794403
PRKAR1B,,1,0,0,0,0,0,0.7409927928794403
PRKAR2A,,1,0,0,0,0,0,-0.9152694462045008
PRKAR2B,,1,0,0,0,0,0,NA
PRKCA,,1,0,0,0,0,0,NA
PRKCB,,1,0,0,0,0,0,NA
PRKCD,,1,0,0,0,0,0,-0.7007050127944416
PRKCE,,1,0,0,0,0,0,NA
PRKCG,,1,0,0,0,0,0,NA
PRKCI,,1,0,0,0,0,0,NA
PRKCQ,,1,0,0,0,0,0,-0.7007050127944416
PRKCZ,,1,0,0,0,0,0,NA
PRKD1,,1,0,0,0,0,0,NA
PRKDC,,1,0,0,0,0,0,0.3867355645178807
PRKN,,1,0,0,0,0,0,NA
PRKX,,1,0,0,0,0,0,NA
PRL,,1,0,0,0,0,0,NA
PRLH,,1,0,0,0,0,0,NA
PRLR,,1,0,0,0,0,0,NA
PRMT1,,1,0,0,0,0,0,-0.7736739626621526
PRMT5,,1,0,0,0,0,0,0.5359885159990828
PRNP,,1,0,0,0,0,0,NA
PROC,,1,0,0,0,0,0,NA
PRR5,,1,0,0,0,0,0,NA
PSEN1,,1,0,0,0,0,0,NA
PSMD10,,1,0,0,0,0,0,NA
PTEN,,1,0,0,0,0,0,NA
PTGDR,,1,0,0,0,0,0,NA
PTGIR,,1,0,0,0,0,0,NA
PTGS2,,1,0,0,0,0,0,NA
PTH,,1,0,0,0,0,0,NA
PTK2B,,1,0,0,0,0,0,NA
PTK6,,1,0,0,0,0,0,NA
PTMA,,1,0,0,0,0,0,NA
PTN,,1,0,0,0,0,0,NA
PTP4A1,,1,0,0,0,0,0,NA
PTPN1,,1,0,0,0,0,0,0.3359725033394855
PTPN11,,1,0,0,0,0,0,0.9632960585836551
PTPN2,,1,0,0,0,0,0,NA
PTPN5,,1,0,0,0,0,0,NA
PTPN6,,1,0,0,0,0,0,1.1155217117957732
PTPN7,,1,0,0,0,0,0,NA
PTPRB,,1,0,0,0,0,0,NA
PTPRF,,1,0,0,0,0,0,NA
PTPRJ,,1,0,0,0,0,0,NA
PTPRR,,1,0,0,0,0,0,NA
PTTG1,,1,0,0,0,0,0,NA
PUF60,,1,0,0,0,0,0,-0.14952197097425643
PURA,,1,0,0,0,0,0,0.07984620640678834
PXN,,1,0,0,0,0,0,NA
PYCARD,,1,0,0,0,0,0,0.631451061228143
PYY,,1,0,0,0,0,0,NA
RAC1,,1,0,0,0,0,0,0.6585055595952282
RAC2,,1,0,0,0,0,0,NA
RAC3,,1,0,0,0,0,0,NA
RACGAP1,,1,0,0,0,0,0,NA
RACK1,,1,0,0,0,0,0,-0.33207708320816276
RAD23A,,1,0,0,0,0,0,NA
RAF1,,1,0,0,0,0,0,NA
RAN,,1,0,0,0,0,0,1.282529975537146
RANBP10,,1,0,0,0,0,0,NA
RANBP3,,1,0,0,0,0,0,0.43599580539772215
RANBP9,,1,0,0,0,0,0,NA
RAP1A,,1,0,0,0,0,0,NA
RAP1B,,1,0,0,0,0,0,0.92302648178175
RAPGEF3,,1,0,0,0,0,0,NA
RAPGEF5,,1,0,0,0,0,0,NA
RARA,,1,0,0,0,0,0,NA
RARB,,1,0,0,0,0,0,NA
RARG,,1,0,0,0,0,0,NA
RASA1,,1,0,0,0,0,0,-1.0550900181961471
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBL1,,1,0,0,0,0,0,NA
RBL2,,1,0,0,0,0,0,NA
RCAN1,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
REL,,1,0,0,0,0,0,NA
RELA,,1,0,0,0,0,0,NA
REN,,1,0,0,0,0,0,NA
RET,,1,0,0,0,0,0,NA
RHEB,,1,0,0,0,0,0,0.42926676566737815
RHOA,,1,0,0,0,0,0,-0.03800430524797254
RICTOR,,1,0,0,0,0,0,NA
RIPK1,,1,0,0,0,0,0,NA
RIPK2,,1,0,0,0,0,0,NA
RIPK3,,1,0,0,0,0,0,NA
RNASE2,,1,0,0,0,0,0,NA
RNASE3,,1,0,0,0,0,0,NA
RNF111,,1,0,0,0,0,0,NA
RNF14,,1,0,0,0,0,0,NA
ROCK1,,1,0,0,0,0,0,-0.035312435076998154
ROCK2,,1,0,0,0,0,0,-0.9041660451651111
RORA,,1,0,0,0,0,0,NA
RORC,,1,0,0,0,0,0,NA
RPA4,,1,0,0,0,0,0,NA
RPL10,,1,0,0,0,0,0,-0.17572701759600395
RPL11,,1,0,0,0,0,0,-0.204495068614754
RPL23,,1,0,0,0,0,0,-0.5886704276216456
RPS6KA1,,1,0,0,0,0,0,1.166675809081946
RPS6KA2,,1,0,0,0,0,0,NA
RPS6KA3,,1,0,0,0,0,0,0.035131001356422276
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RPS6KB1,,1,0,0,0,0,0,NA
RPS6KB2,,1,0,0,0,0,0,NA
RPSA,,1,0,0,0,0,0,-0.1216069169534385
RPTOR,,1,0,0,0,0,0,NA
RUNX1,,1,0,0,0,0,0,NA
RUNX2,,1,0,0,0,0,0,NA
RUVBL1,,1,0,0,0,0,0,-1.1961882046514334
RUVBL2,,1,0,0,0,0,0,-0.8812735769111559
RXRA,,1,0,0,0,0,0,NA
RXRB,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
RXRG,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
S100A4,,1,0,0,0,0,0,-0.2655211321413968
S100A9,,1,0,0,0,0,0,NA
S100B,,1,0,0,0,0,0,NA
