Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
PIK3CA,,1,0,0,0,0,0,NA
PIK3CG,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,1.01887209482297
PIK3R3,,1,0,0,0,0,0,1.01887209482297
PIN1,,1,0,0,0,0,0,1.09957011600011
PITRM1,,1,0,0,0,0,0,4.51384597780003
PKN1,,1,0,0,0,0,0,1.81120164399729
PLA2G6,,1,0,0,0,0,0,NA
PLAT,,1,0,0,0,0,0,NA
PLAU,,1,0,0,0,0,0,NA
PLD2,,1,0,0,0,0,0,NA
PLK1,,1,0,0,0,0,0,NA
PLK3,,1,0,0,0,0,0,NA
PLPPR4,,1,0,0,0,0,0,NA
PMEPA1,,1,0,0,0,0,0,NA
POU2F1,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPIA,,1,0,0,0,0,0,-0.276337597232862
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,3.56142498219421
PPP1CB,,1,0,0,0,0,0,0.737659804775669
PPP1CC,,1,0,0,0,0,0,2.31924886372773
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,1.76370121559178
PPP2CA,,1,0,0,0,0,0,1.15904945386011
PPP2CA_PPP2R1A_PPP2R2B,,1,0,0,0,0,0,NA
PPP2CB,,1,0,0,0,0,0,1.15904945386011
PPP2R5D,,1,0,0,0,0,0,0.903944957540742
PPP3CA,,1,0,0,0,0,0,-0.703327754932395
PPP3CA_PPP3R1,,1,0,0,0,0,0,NA
PPP3CB,,1,0,0,0,0,0,NA
PPP3CC,,1,0,0,0,0,0,NA
PPP3R1,,1,0,0,0,0,0,-0.918657701998553
PPP3R2,,1,0,0,0,0,0,NA
PRDX1,,1,0,0,0,0,0,-1.17890905363868
PRG2,,1,0,0,0,0,0,-0.219417264521186
PRKAA1,,1,0,0,0,0,0,4.03108833934933
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKAB1,,1,0,0,0,0,0,0.683113235481586
PRKACA,,1,0,0,0,0,0,-3.06026970180828
PRKACB,,1,0,0,0,0,0,-3.01411916249306
PRKACG,,1,0,0,0,0,0,NA
PRKAR1A,,1,0,0,0,0,0,-2.60220802638634
PRKAR1B,,1,0,0,0,0,0,-2.60220802638634
PRKAR2A,,1,0,0,0,0,0,-3.6079425349275
PRKAR2B,,1,0,0,0,0,0,-0.100440636770827
PRKCA,,1,0,0,0,0,0,0.703388603623082
PRKCB,,1,0,0,0,0,0,-1.66757314097033
PRKCD,,1,0,0,0,0,0,0.289250217075757
PRKCE,,1,0,0,0,0,0,NA
PRKCQ,,1,0,0,0,0,0,0.289250217075757
PRKCZ,,1,0,0,0,0,0,NA
PRKDC,,1,0,0,0,0,0,6.60180695675244
PRKN,,1,0,0,0,0,0,NA
PRKX,,1,0,0,0,0,0,NA
PRL,,1,0,0,0,0,0,NA
PRLH,,1,0,0,0,0,0,NA
PRMT5,,1,0,0,0,0,0,2.16723344554274
PROC,,1,0,0,0,0,0,NA
PSEN1,,1,0,0,0,0,0,NA
PSMB6,,1,0,0,0,0,0,1.15036271379535
PSMD10,,1,0,0,0,0,0,0.976580418588745
PTEN,,1,0,0,0,0,0,NA
PTGS2,,1,0,0,0,0,0,NA
PTH,,1,0,0,0,0,0,NA
PTK2B,,1,0,0,0,0,0,NA
PTP4A1,,1,0,0,0,0,0,2.51161021376325
PTPN11,,1,0,0,0,0,0,-2.65283067810378
PTPN5,,1,0,0,0,0,0,NA
PTPN6,P,0,0,1,-1,1,-1,-1.54384926574013
PTPN7,,1,0,0,0,0,0,NA
PTPRB,,1,0,0,0,0,0,NA
PTPRF,,1,0,0,0,0,0,0.656213666060536
PTPRJ,,1,0,0,0,0,0,1.20567049446741
PTTG1,,1,0,0,0,0,0,NA
PURA,,1,0,0,0,0,0,0.295375959015037
PYY,,1,0,0,0,0,0,NA
RAC1,,1,0,0,0,0,0,-4.16762269161081
RAD23A,,1,0,0,0,0,0,-1.29226478683214
RAN,,1,0,0,0,0,0,0.533440786018091
RANBP10,,1,0,0,0,0,0,NA
RANBP9,,1,0,0,0,0,0,NA
RAP1A,,1,0,0,0,0,0,-0.757637167006103
RAP1B,,1,0,0,0,0,0,-5.89080556258002
RAPGEF3,,1,0,0,0,0,0,NA
RAPGEF5,,1,0,0,0,0,0,NA
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBL2,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
REL,,1,0,0,0,0,0,-0.541339687297314
RELA,,1,0,0,0,0,0,3.00618810921318
REN,,1,0,0,0,0,0,NA
RET,,1,0,0,0,0,0,NA
RHOA,,1,0,0,0,0,0,-2.21848237708043
RIPK2,,1,0,0,0,0,0,NA
RIPK3,,1,0,0,0,0,0,NA
RNASE2,,1,0,0,0,0,0,-0.595704662629762
RNF14,,1,0,0,0,0,0,NA
RPA4,,1,0,0,0,0,0,NA
RPL23,,1,0,0,0,0,0,6.34339719656225
RPS6KA1,,1,0,0,0,0,0,-1.33316032037054
RPS6KA3,,1,0,0,0,0,0,-0.315339594760784
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RPSA,,1,0,0,0,0,0,4.71195639857338
RUNX1,,1,0,0,0,0,0,-0.0790548630822527
RXRA,,1,0,0,0,0,0,NA
S100A4,,1,0,0,0,0,0,-1.67498243858352
S100A9,,1,0,0,0,0,0,0.724322255512309
S1PR1,,1,0,0,0,0,0,NA
SCGB1A1,,1,0,0,0,0,0,NA
SDC1,,1,0,0,0,0,0,NA
SDC2,,1,0,0,0,0,0,NA
SFRP1,,1,0,0,0,0,0,NA
SFTPA1,,1,0,0,0,0,0,-0.319517855772998
SGK1,,1,0,0,0,0,0,NA
SHC1,,1,0,0,0,0,0,NA
SHC2,,1,0,0,0,0,0,NA
SHC3,,1,0,0,0,0,0,NA
SIK1,,1,0,0,0,0,0,NA
SIRT1,,1,0,0,0,0,0,NA
SKP1,,1,0,0,0,0,0,0.217757768223557
SKP2,,1,0,0,0,0,0,NA
SLC1A4,,0.5555555555555556,0,0.4444444444444444,-0.4444444444444444,0,-0.4444444444444444,NA
SLC1A5,,0.4444444444444444,0,0.5555555555555556,-0.5555555555555556,0,-0.5555555555555556,5.17416130505147
SLC22A10,,1,0,0,0,0,0,NA
SLC22A2,,1,0,0,0,0,0,NA
SLC38A2,,1,0,0,0,0,0,NA
SLC3A2,,1,0,0,0,0,0,1.85693602368997
SLC6A9,,1,0,0,0,0,0,NA
SLC7A5,,1,0,0,0,0,0,NA
SLCO1B1,,1,0,0,0,0,0,NA
SMAD1,,1,0,0,0,0,0,NA
SMAD2,,1,0,0,0,0,0,NA
SMAD3,,1,0,0,0,0,0,NA
SMAD4,,1,0,0,0,0,0,NA
SMARCA4,,1,0,0,0,0,0,5.2524938004834
SMYD2,,1,0,0,0,0,0,NA
SNCA,,1,0,0,0,0,0,-1.96704929754593
SOCS3,,1,0,0,0,0,0,NA
SOD2,,1,0,0,0,0,0,1.21701835421042
SORT1,,1,0,0,0,0,0,-3.04038829432885
SOX4,,1,0,0,0,0,0,NA
SOX6,,1,0,0,0,0,0,NA
SP1,,1,0,0,0,0,0,NA
SPAG5,,1,0,0,0,0,0,NA
SPI1,,1,0,0,0,0,0,NA
SRA1,,1,0,0,0,0,0,NA
SRC,,1,0,0,0,0,0,1.67823191991091
SRCAP,,1,0,0,0,0,0,NA
SRGN,,1,0,0,0,0,0,NA
SRPK2,,1,0,0,0,0,0,0.928207942515984
STAT1,,1,0,0,0,0,0,0.892272261031979
STAT3,,1,0,0,0,0,0,1.08102444330876
STAT6,,1,0,0,0,0,0,-0.614878519419439
STK11,,1,0,0,0,0,0,NA
STK16,,1,0,0,0,0,0,NA
SUCLA2,,1,0,0,0,0,0,-0.624872920862008
SULT1E1,,0,1,0,1,0,1,NA
SULT2A1,,1,0,0,0,0,0,NA
TAF1,,1,0,0,0,0,0,NA
TAL1,,1,0,0,0,0,0,NA
TAOK3,,1,0,0,0,0,0,1.00479099743686
TBK1,,1,0,0,0,0,0,3.32474966552437
TBL1XR1,,1,0,0,0,0,0,4.18332264919056
TCF4,,1,0,0,0,0,0,NA
TCF7L2,,1,0,0,0,0,0,NA
TDG,,1,0,0,0,0,0,NA
TDGF1,,1,0,0,0,0,0,NA
TFAP2C,,1,0,0,0,0,0,NA
TFDP1,,1,0,0,0,0,0,NA
TFDP2,,1,0,0,0,0,0,NA
TFDP3,,1,0,0,0,0,0,NA
TGFB1,,1,0,0,0,0,0,-4.67475123019892
TGFB1I1,,1,0,0,0,0,0,-1.62471257919361
TGFB2,,1,0,0,0,0,0,NA
TGM1,,1,0,0,0,0,0,NA
TH,,1,0,0,0,0,0,NA
THPO,,1,0,0,0,0,0,NA
TNF,,1,0,0,0,0,0,NA
TNFRSF11B,,1,0,0,0,0,0,NA
TNFRSF1A,,1,0,0,0,0,0,NA
TNFSF10,,1,0,0,0,0,0,-1.37899987740678
TNFSF11,,1,0,0,0,0,0,NA
TNFSF4,,1,0,0,0,0,0,NA
TNK2,,1,0,0,0,0,0,NA
TOPBP1,,1,0,0,0,0,0,NA
TOPORS,,1,0,0,0,0,0,NA
TP53,,1,0,0,0,0,0,NA
TP53BP1,,1,0,0,0,0,0,5.30245594515791
TP53BP2,,1,0,0,0,0,0,NA
TP53RK,,1,0,0,0,0,0,1.85282399505713
TP63,,1,0,0,0,0,0,NA
TRADD,,1,0,0,0,0,0,5.31352557695461
TRAF2,,1,0,0,0,0,0,NA
TRAF6,,1,0,0,0,0,0,NA
TREX1,,1,0,0,0,0,0,NA
TRH,,1,0,0,0,0,0,NA
TRIM24,,1,0,0,0,0,0,NA
TRIM28,,1,0,0,0,0,0,3.23841481995156
TRRAP,,1,0,0,0,0,0,-0.748285857940696
TSC22D3,,1,0,0,0,0,0,NA
TSPYL2,,1,0,0,0,0,0,NA
TTC5,,1,0,0,0,0,0,NA
TTK,,1,0,0,0,0,0,NA
TTR,,1,0,0,0,0,0,-5.44615248910597
TWIST1,,1,0,0,0,0,0,NA
TYMS,,1,0,0,0,0,0,NA
UBE2D1,,1,0,0,0,0,0,NA
UBE2I,,1,0,0,0,0,0,0.911378691563128
UBE3A,,1,0,0,0,0,0,1.93132086434882
UBE4A,,1,0,0,0,0,0,0.0761483465263088
UCN,,1,0,0,0,0,0,NA
UIMC1,,1,0,0,0,0,0,NA
USF1,,1,0,0,0,0,0,NA
USP10,,1,0,0,0,0,0,2.65628456971691
USP7,,1,0,0,0,0,0,1.15406314853341
VAV1,,1,0,0,0,0,0,-0.542600855363054
VAV3,,0,1,0,1,0,1,NA
VEGFA,,1,0,0,0,0,0,NA
VHL,,1,0,0,0,0,0,NA
VIP,,1,0,0,0,0,0,NA
VRK1,,1,0,0,0,0,0,NA
VWA1,P,0,0,1,-1,1,-1,-1.98882862797806
VWF,,1,0,0,0,0,0,-5.69391547416126
WIPF1,,1,0,0,0,0,0,NA
WNK1,,1,0,0,0,0,0,-0.277601988484903
WNT1,,1,0,0,0,0,0,NA
WNT11,,1,0,0,0,0,0,NA
WNT4,,1,0,0,0,0,0,NA
WNT5A,,1,0,0,0,0,0,NA
WNT6,,1,0,0,0,0,0,NA
WRN,,1,0,0,0,0,0,NA
WT1,,1,0,0,0,0,0,NA
XIAP,,1,0,0,0,0,0,NA
XPO1,,1,0,0,0,0,0,4.41377398191294
YEATS4,,1,0,0,0,0,0,NA
YES1,,1,0,0,0,0,0,NA
YWHAQ,,1,0,0,0,0,0,2.70026900229964
YY1,,1,0,0,0,0,0,NA
ZBTB16,,1,0,0,0,0,0,NA
ZFPM1,,1,0,0,0,0,0,NA
ZMIZ1,,1,0,0,0,0,0,NA
ZNF274,,1,0,0,0,0,0,NA
ZNF318,,1,0,0,0,0,0,NA
ZNF420,,1,0,0,0,0,0,NA
