Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
GNAZ,,1,0,0,0,0,0,NA
GNG12,,1,0,0,0,0,0,NA
GNGT1,,1,0,0,0,0,0,NA
GNL3,,1,0,0,0,0,0,NA
GNRHR,,1,0,0,0,0,0,NA
GOT1,,0.65,0,0.35,-0.35,0,-0.35,-0.265076019426296
GPR160,,1,0,0,0,0,0,NA
GRB14,,1,0,0,0,0,0,NA
GRB2,,1,0,0,0,0,0,-1.1081630436198353
GRK2,,1,0,0,0,0,0,NA
GRK5,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,NA
GSK3B,,1,0,0,0,0,0,NA
GTF2H1,,1,0,0,0,0,0,NA
GTF2H2,,1,0,0,0,0,0,NA
GTF2H3,,1,0,0,0,0,0,NA
GTF2H4,,1,0,0,0,0,0,NA
GZMB,,1,0,0,0,0,0,NA
H2AX,,1,0,0,0,0,0,NA
HAT1,,1,0,0,0,0,0,NA
HBEGF,,1,0,0,0,0,0,NA
HBP1,,1,0,0,0,0,0,NA
HCK,,1,0,0,0,0,0,NA
HDAC1,,1,0,0,0,0,0,1.4638480071396387
HDAC2,,1,0,0,0,0,0,NA
HDAC3,,1,0,0,0,0,0,NA
HDAC8,,1,0,0,0,0,0,NA
HECTD4,,1,0,0,0,0,0,NA
HES1,,1,0,0,0,0,0,NA
HEXIM1,,1,0,0,0,0,0,NA
HGF,,1,0,0,0,0,0,NA
HGS,,1,0,0,0,0,0,1.229905865028546
HIC1,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK1,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HLA_A,,1,0,0,0,0,0,NA
HLA_DRA,,1,0,0,0,0,0,NA
HLA_DRB1,,1,0,0,0,0,0,NA
HMBOX1,,1,0,0,0,0,0,NA
HMGB1,,1,0,0,0,0,0,0.5678221460057606
HNF1A,,1,0,0,0,0,0,NA
HNF4A,,1,0,0,0,0,0,NA
HNRNPK,,1,0,0,0,0,0,-0.9831469021134231
HNRNPUL1,P,0,1,0,1,1,1,2.3264520996680704
HOXA10,,1,0,0,0,0,0,NA
HOXA7,,1,0,0,0,0,0,NA
HRAS,,1,0,0,0,0,0,NA
hsa_miR_130a_3p,,1,0,0,0,0,0,NA
hsa_miR_130a_5p,,1,0,0,0,0,0,NA
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_27a_3p,,1,0,0,0,0,0,NA
hsa_miR_27a_5p,,1,0,0,0,0,0,NA
hsa_miR_27b,,1,0,0,0,0,0,NA
hsa_miR_27b_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,0.25127437676800796
HSPA1A,P,0,1,0,1,1,1,2.223473998479221
HSPA5,,1,0,0,0,0,0,-0.6623653154193349
HSPB1,,1,0,0,0,0,0,0.45826111568015476
HSPB2,,1,0,0,0,0,0,NA
HTR2B,,1,0,0,0,0,0,NA
HTT,,1,0,0,0,0,0,NA
HUWE1,,1,0,0,0,0,0,-0.48550598563681885
IAPP,,1,0,0,0,0,0,NA
ICAM1,,1,0,0,0,0,0,1.0250914976925707
IDH1,,1,0,0,0,0,0,-0.9130072702868153
IDH2,,1,0,0,0,0,0,-0.2883453277144577
IFI16,,1,0,0,0,0,0,0.008605073893007837
IFNA1,,1,0,0,0,0,0,NA
IFNA10,,1,0,0,0,0,0,NA
IFNA14,,1,0,0,0,0,0,NA
IFNA16,,1,0,0,0,0,0,NA
IFNA17,,1,0,0,0,0,0,NA
IFNA2,,1,0,0,0,0,0,NA
IFNA21,,1,0,0,0,0,0,NA
IFNA4,,1,0,0,0,0,0,NA
IFNA5,,1,0,0,0,0,0,NA
IFNA6,,1,0,0,0,0,0,NA
IFNA7,,1,0,0,0,0,0,NA
IFNA8,,1,0,0,0,0,0,NA
IFNAR2,,1,0,0,0,0,0,NA
IFNB1,,1,0,0,0,0,0,NA
IFNG,,0,0,1,-1,0,-1,NA
IGF1,,1,0,0,0,0,0,NA
IGF1R,,1,0,0,0,0,0,NA
IGF2,,1,0,0,0,0,0,NA
IGFBP2,,1,0,0,0,0,0,NA
IGFBP3,,1,0,0,0,0,0,NA
IGFBP5,,1,0,0,0,0,0,NA
IGHE,,1,0,0,0,0,0,NA
IKBKB,,1,0,0,0,0,0,NA
IKBKE,,1,0,0,0,0,0,NA
IKBKG,,1,0,0,0,0,0,NA
IL10,,1,0,0,0,0,0,NA
IL10RA,,1,0,0,0,0,0,NA
IL11,,1,0,0,0,0,0,NA
IL12A,,1,0,0,0,0,0,NA
IL12B,,1,0,0,0,0,0,NA
IL12RB1,,1,0,0,0,0,0,NA
IL12RB2,,1,0,0,0,0,0,NA
IL13,,1,0,0,0,0,0,NA
IL15,,1,0,0,0,0,0,NA
IL16,,1,0,0,0,0,0,NA
IL17A,,1,0,0,0,0,0,NA
IL18,,1,0,0,0,0,0,NA
IL18R1,,1,0,0,0,0,0,NA
IL18RAP,,1,0,0,0,0,0,NA
IL1A,,1,0,0,0,0,0,NA
IL1B,,1,0,0,0,0,0,NA
IL1R1,,1,0,0,0,0,0,NA
IL1R2,,1,0,0,0,0,0,NA
IL1RAP,,1,0,0,0,0,0,NA
IL2,,1,0,0,0,0,0,NA
IL20RB,,1,0,0,0,0,0,NA
IL21,,1,0,0,0,0,0,NA
IL22RA1,,1,0,0,0,0,0,NA
IL23A,,1,0,0,0,0,0,NA
IL23R,,1,0,0,0,0,0,NA
IL24,,1,0,0,0,0,0,NA
IL27,,1,0,0,0,0,0,NA
IL27RA,,1,0,0,0,0,0,NA
IL2RA,,1,0,0,0,0,0,NA
IL2RB,,1,0,0,0,0,0,NA
IL2RG,,1,0,0,0,0,0,NA
IL3,,1,0,0,0,0,0,NA
IL3RA,,1,0,0,0,0,0,NA
IL4,,1,0,0,0,0,0,NA
IL4R,,1,0,0,0,0,0,NA
IL5,,1,0,0,0,0,0,NA
IL5RA,,1,0,0,0,0,0,NA
IL6,,1,0,0,0,0,0,NA
IL6R,,1,0,0,0,0,0,NA
IL6ST,,1,0,0,0,0,0,NA
IL7R,,1,0,0,0,0,0,NA
ILK,,1,0,0,0,0,0,-0.6936647764559759
INPP5J,,1,0,0,0,0,0,NA
INS,,1,0,0,0,0,0,NA
INSR,,1,0,0,0,0,0,NA
IQGAP1,,1,0,0,0,0,0,-0.6752252948267182
IRAK1,,1,0,0,0,0,0,NA
IRF1,,1,0,0,0,0,0,NA
IRF2BPL,,1,0,0,0,0,0,NA
IRF3,,1,0,0,0,0,0,NA
IRF6,,1,0,0,0,0,0,NA
IRF9,,1,0,0,0,0,0,NA
IRS1,,1,0,0,0,0,0,NA
ITGA1,,1,0,0,0,0,0,-1.2515660524630203
ITGA6,,1,0,0,0,0,0,NA
ITGAV,,1,0,0,0,0,0,-0.33113429933704824
ITGB1,,1,0,0,0,0,0,0.19926626400618525
ITGB3,,1,0,0,0,0,0,NA
JAK1,,1,0,0,0,0,0,NA
JAK2,,1,0,0,0,0,0,NA
JAK3,,1,0,0,0,0,0,NA
JDP2,,1,0,0,0,0,0,NA
JUN,,1,0,0,0,0,0,NA
JUND,,1,0,0,0,0,0,NA
JUP,,1,0,0,0,0,0,-0.2201007084280422
KAT2A,,1,0,0,0,0,0,NA
KAT2B,,1,0,0,0,0,0,NA
KAT5,,1,0,0,0,0,0,NA
KAT6A,,1,0,0,0,0,0,NA
KAT7,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
KDM1A,,1,0,0,0,0,0,NA
KDR,,1,0,0,0,0,0,NA
KHDRBS1,,1,0,0,0,0,0,NA
KHDRBS2,,1,0,0,0,0,0,NA
KIT,,1,0,0,0,0,0,NA
KITLG,,1,0,0,0,0,0,NA
KLF1,,1,0,0,0,0,0,NA
KLK3,,1,0,0,0,0,0,NA
KMT5A,,1,0,0,0,0,0,NA
KREMEN2,,1,0,0,0,0,0,NA
KSR1,,1,0,0,0,0,0,NA
KSR2,,1,0,0,0,0,0,NA
LAMA1,,1,0,0,0,0,0,NA
LBP,,1,0,0,0,0,0,NA
LBR,,1,0,0,0,0,0,NA
LCK,,1,0,0,0,0,0,NA
LEF1,,1,0,0,0,0,0,NA
LEP,,1,0,0,0,0,0,NA
LEPR,,1,0,0,0,0,0,NA
LGALS9,,1,0,0,0,0,0,NA
LIF,,1,0,0,0,0,0,NA
LITAF,,1,0,0,0,0,0,NA
LMTK2,,1,0,0,0,0,0,NA
LPAR2,,1,0,0,0,0,0,NA
LPAR3,,1,0,0,0,0,0,NA
LPL,,1,0,0,0,0,0,NA
LRP6,,1,0,0,0,0,0,NA
LTC4S,,1,0,0,0,0,0,NA
LTF,,1,0,0,0,0,0,0.3083576602677805
LTK,,1,0,0,0,0,0,NA
LYN,,1,0,0,0,0,0,-1.2664239014521501
MACF1,,1,0,0,0,0,0,0.6642030363786238
MAFB,,1,0,0,0,0,0,NA
MAFG,,1,0,0,0,0,0,NA
MAML1,,1,0,0,0,0,0,NA
MAP2K1,,1,0,0,0,0,0,0.3996378661256712
MAP2K2,,1,0,0,0,0,0,NA
MAP2K3,,1,0,0,0,0,0,NA
MAP2K4,,1,0,0,0,0,0,NA
MAP2K5,,1,0,0,0,0,0,NA
MAP2K6,,1,0,0,0,0,0,NA
MAP2K7,,1,0,0,0,0,0,NA
MAP3K1,,1,0,0,0,0,0,NA
MAP3K11,,0.84,0,0.16,-0.16,0,-0.16,NA
MAP3K14,,1,0,0,0,0,0,NA
MAP3K2,,1,0,0,0,0,0,NA
MAP3K3,,1,0,0,0,0,0,NA
MAP3K5,,1,0,0,0,0,0,NA
MAP3K7,,1,0,0,0,0,0,NA
MAP3K8,,1,0,0,0,0,0,NA
MAP4K1,,1,0,0,0,0,0,NA
MAP4K2,,1,0,0,0,0,0,NA
MAPK1,,0.6,0,0.4,-0.4,0,-0.4,-0.037194455814096576
MAPK10,,1,0,0,0,0,0,NA
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
MAPK13,,1,0,0,0,0,0,NA
MAPK14,,1,0,0,0,0,0,NA
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,1,0,0,0,0,0,0.14686658119148488
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,NA
MAPKAP1,,1,0,0,0,0,0,NA
MAPKAPK5,,1,0,0,0,0,0,NA
MATK,,1,0,0,0,0,0,-1.5420150032015607
MAX,,1,0,0,0,0,0,NA
MBP,,1,0,0,0,0,0,NA
MBTPS1,,1,0,0,0,0,0,NA
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
MECP2,,1,0,0,0,0,0,-0.6130361548091637
MED1,,1,0,0,0,0,0,NA
MEF2A,,1,0,0,0,0,0,NA
MEF2C,,1,0,0,0,0,0,NA
MEF2D,,1,0,0,0,0,0,NA
MEN1,,1,0,0,0,0,0,NA
MET,,1,0,0,0,0,0,NA
Metab__2-Ketoisovaleric acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxobutyric acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxopropanoic acid_m,,1,0,0,0,0,0,NA
Metab__3-Mercaptopyruvic acid_c,,1,0,0,0,0,0,NA
Metab__3-Methyl-2-oxovaleric acid_c,,1,0,0,0,0,0,NA
Metab__3_5_3'-Triiodothyronine_c,,1,0,0,0,0,0,NA
Metab__4-Androstene-3_17-dione_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxy-estradiol_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxyphenylpyruvic acid_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxyphenylpyruvic acid_m,,1,0,0,0,0,0,NA
Metab__4-Hydroxyproline_c,M,0,0,1,-1,1,-1,NA
Metab__4-Hydroxyproline_m,M,0,0,1,-1,1,-1,NA
Metab__Acetaldehyde_c,,1,0,0,0,0,0,NA
Metab__Adenosine_c,,1,0,0,0,0,0,NA
Metab__alpha-Ketoglutaric acid_c,,0.48,0,0.52,-0.52,0,-0.52,NA
Metab__alpha-Ketoglutaric acid_m,,0.34,0,0.66,-0.66,0,-0.66,NA
Metab__Ammonia_c,,1,0,0,0,0,0,NA
Metab__Butanoic acid_c,,1,0,0,0,0,0,NA
Metab__Calcitriol_c,,1,0,0,0,0,0,NA
Metab__Carbamoyl phosphate_c,,1,0,0,0,0,0,NA
Metab__Chenodeoxycholic acid_c,,1,0,0,0,0,0,NA
Metab__Dinoprostone_c,,1,0,0,0,0,0,NA
Metab__Formaldehyde_c,,1,0,0,0,0,0,NA
Metab__Glycerol_c,,1,0,0,0,0,0,NA
Metab__Histamine_c,,1,0,0,0,0,0,NA
Metab__Hypoxanthine_c,,1,0,0,0,0,0,NA
Metab__Isocitric acid_c,,1,0,0,0,0,0,NA
Metab__L-Aspartic acid_c,M,0,0,1,-1,1,-1,NA
Metab__L-Dihydroorotic acid_c,,1,0,0,0,0,0,NA
Metab__L-Dopa_c,,1,0,0,0,0,0,NA
Metab__L-Methionine_c,M,0,0,1,-1,1,-1,NA
Metab__L-Phenylalanine_c,M,0,0,1,-1,1,-1,NA
Metab__L-Phenylalanine_m,M,0,0,1,-1,1,-1,NA
Metab__L-Proline_c,,0.86,0,0.14,-0.14,0,-0.14,NA
Metab__l-Taurine_c,M,0,0,1,-1,1,-1,NA
Metab__l-Taurine_e,,1,0,0,0,0,0,NA
Metab__l-Taurine_x,,1,0,0,0,0,0,NA
Metab__Malonyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Malonyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Malonylcarnitine_c,M,0,0,1,-1,1,-1,NA
Metab__Malonylcarnitine_m,M,0,0,1,-1,1,-1,NA
Metab__Nitric oxide_c,,1,0,0,0,0,0,NA
Metab__Oxalosuccinic acid_c,,1,0,0,0,0,0,NA
Metab__Oxiglutatione_c,,1,0,0,0,0,0,NA
Metab__Phenylpyruvic acid_m,,1,0,0,0,0,0,NA
Metab__Progesterone_c,,1,0,0,0,0,0,NA
Metab__Thymidine_c,,1,0,0,0,0,0,NA
Metab__Ureidosuccinic acid_c,,1,0,0,0,0,0,NA
Metab__Uridine 5'-triphosphate_c,,1,0,0,0,0,0,NA
Metab__Ursodiol_c,,1,0,0,0,0,0,NA
Metab__Vitamin E_c,,1,0,0,0,0,0,NA
Metab__Xanthine_c,M,0,0,1,-1,1,-1,NA
MITF,,1,0,0,0,0,0,NA
MLST8,,1,0,0,0,0,0,NA
MMP13,,1,0,0,0,0,0,NA
MMP3,,1,0,0,0,0,0,NA
MMP7,,1,0,0,0,0,0,NA
MN1,,1,0,0,0,0,0,NA
MPL,,1,0,0,0,0,0,NA
MRAS,,1,0,0,0,0,0,NA
MRGPRX3,,1,0,0,0,0,0,NA
MS4A2,,1,0,0,0,0,0,NA
MST1,,1,0,0,0,0,0,NA
MSX1,,1,0,0,0,0,0,NA
MTA1,,1,0,0,0,0,0,NA
MTA2,P,0,1,0,1,1,1,1.683418093054461
MTDH,,1,0,0,0,0,0,-0.5930035125295912
MTG1,,1,0,0,0,0,0,NA
MTNR1A,,1,0,0,0,0,0,NA
MTOR,,1,0,0,0,0,0,NA
MXD1,,1,0,0,0,0,0,NA
MYB,,1,0,0,0,0,0,NA
MYC,,0.78,0,0.22,-0.22,0,-0.22,NA
MYCBP,,1,0,0,0,0,0,NA
MYCBP2,,1,0,0,0,0,0,NA
MYCN,,1,0,0,0,0,0,NA
MYOD1,,1,0,0,0,0,0,NA
"NAIP",,1,0,0,0,0,0,NA
"NANOG",,1,0,0,0,0,0,NA
NCOA1,,1,0,0,0,0,0,NA
NCOA2,,1,0,0,0,0,0,NA
NCOA3,,1,0,0,0,0,0,NA
NCOA4,,1,0,0,0,0,0,NA
NCOR1,,1,0,0,0,0,0,NA
NCOR2,,1,0,0,0,0,0,NA
NCSTN,,1,0,0,0,0,0,NA
NEK2,,1,0,0,0,0,0,NA
NEK3,,1,0,0,0,0,0,NA
NEK6,,1,0,0,0,0,0,NA
NELFB,,1,0,0,0,0,0,NA
NELFCD,,1,0,0,0,0,0,NA
NF1,,1,0,0,0,0,0,NA
NF2,,1,0,0,0,0,0,NA
NFATC1,,1,0,0,0,0,0,NA
NFATC2,,1,0,0,0,0,0,NA
NFATC3,,1,0,0,0,0,0,NA
NFE2L2,,1,0,0,0,0,0,NA
NFKB1,,1,0,0,0,0,0,-0.4195166996196683
NFKB1_RELA,,1,0,0,0,0,0,NA
NFYA,,1,0,0,0,0,0,NA
NGF,,1,0,0,0,0,0,NA
NGFR,,1,0,0,0,0,0,NA
NLK,,1,0,0,0,0,0,NA
NMI,,1,0,0,0,0,0,NA
NOD2,,1,0,0,0,0,0,NA
NOS1,,1,0,0,0,0,0,NA
NOTCH1,,1,0,0,0,0,0,NA
NOTCH1_NOTCH2_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH3_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH4_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_RBPJ,,1,0,0,0,0,0,NA
NPM1,,1,0,0,0,0,0,NA
NPR2,,1,0,0,0,0,0,NA
NPY,,1,0,0,0,0,0,NA
NR0B2,,1,0,0,0,0,0,NA
NR1H2,,1,0,0,0,0,0,NA
NR1H3,,1,0,0,0,0,0,NA
NR1I2,,1,0,0,0,0,0,NA
NR1I3,,1,0,0,0,0,0,NA
NR2F1,,1,0,0,0,0,0,NA
NR2F2,,1,0,0,0,0,0,NA
NR2F6,,1,0,0,0,0,0,NA
NR3C1,,1,0,0,0,0,0,NA
NR3C2,,1,0,0,0,0,0,NA
NR4A1,,1,0,0,0,0,0,NA
NR4A2,,1,0,0,0,0,0,NA
NR4A3,,1,0,0,0,0,0,NA
NRG1,,1,0,0,0,0,0,NA
NRIP1,,1,0,0,0,0,0,NA
NRP1,,1,0,0,0,0,0,NA
NTF3,,1,0,0,0,0,0,NA
NTRK1,,1,0,0,0,0,0,NA
NTRK2,,1,0,0,0,0,0,NA
NTRK3,,1,0,0,0,0,0,NA
NTS,,1,0,0,0,0,0,NA
NUAK1,,1,0,0,0,0,0,NA
NUDT6,,1,0,0,0,0,0,NA
NUMB,,1,0,0,0,0,0,NA
NUPR1,,1,0,0,0,0,0,NA
ORC1,,1,0,0,0,0,0,NA
ORM1,,1,0,0,0,0,0,0.8968910930346087
OSM,,1,0,0,0,0,0,NA
P2RX7,,1,0,0,0,0,0,NA
P4HA2,,0.66,0,0.34,-0.34,0,-0.34,NA
PAK1,,1,0,0,0,0,0,NA
PAK2,,1,0,0,0,0,0,-0.3185353669160849
PAK4,,1,0,0,0,0,0,NA
PAK6,,1,0,0,0,0,0,NA
PARP1,,1,0,0,0,0,0,1.496438079578573
PAX2,,1,0,0,0,0,0,NA
PAX8,,1,0,0,0,0,0,NA
PDCD4,,1,0,0,0,0,0,-0.8668778009988051
PDGFA,,1,0,0,0,0,0,NA
PDGFB,,1,0,0,0,0,0,NA
PDGFD,,1,0,0,0,0,0,NA
PDGFRA,,1,0,0,0,0,0,NA
PDGFRB,,1,0,0,0,0,0,NA
PDK1,,1,0,0,0,0,0,NA
PDPK1,,1,0,0,0,0,0,NA
PEA15,,1,0,0,0,0,0,NA
PELP1,,1,0,0,0,0,0,NA
PF4,,1,0,0,0,0,0,NA
PGR,,1,0,0,0,0,0,NA
PHB,,1,0,0,0,0,0,-0.09358344896734494
PHGDH,,1,0,0,0,0,0,NA
PHLPP1,,1,0,0,0,0,0,NA
PIAS1,,1,0,0,0,0,0,NA
PIAS2,,1,0,0,0,0,0,NA
PIAS3,,1,0,0,0,0,0,NA
PIAS4,,1,0,0,0,0,0,NA
PIK3CA,,1,0,0,0,0,0,NA
PIK3CG,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,NA
PIK3R3,,1,0,0,0,0,0,NA
PIKFYVE,,1,0,0,0,0,0,NA
PIM1,,1,0,0,0,0,0,NA
PIN1,,1,0,0,0,0,0,NA
PITRM1,,1,0,0,0,0,0,0.1656478015049531
PKD1,,1,0,0,0,0,0,NA
PKIA,,1,0,0,0,0,0,NA
PKM,,1,0,0,0,0,0,-1.3392896942835026
PKN1,,1,0,0,0,0,0,NA
PLA2G6,,1,0,0,0,0,0,NA
PLAT,,1,0,0,0,0,0,NA
PLAU,,1,0,0,0,0,0,NA
PLCG1,,1,0,0,0,0,0,NA
PLCG2,,1,0,0,0,0,0,NA
PLD2,,1,0,0,0,0,0,NA
PLK1,,1,0,0,0,0,0,NA
PLK3,,1,0,0,0,0,0,NA
PLPPR4,,1,0,0,0,0,0,NA
PML,,1,0,0,0,0,0,-0.7103552960283983
POLD3,,1,0,0,0,0,0,NA
PPA1,,1,0,0,0,0,0,0.37699560212795397
PPARA,,1,0,0,0,0,0,NA
PPARD,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPARGC1A,,1,0,0,0,0,0,NA
PPIA,,1,0,0,0,0,0,0.33548730550081335
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,0.7055522976290012
PPP1CB,,1,0,0,0,0,0,-0.021977541702076303
PPP1CC,,1,0,0,0,0,0,NA
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,NA
PPP1R14A,,1,0,0,0,0,0,NA
PPP1R1B,,1,0,0,0,0,0,NA
PPP1R2,,1,0,0,0,0,0,NA
PPP1R8,,1,0,0,0,0,0,NA
PPP2CA,,1,0,0,0,0,0,-0.20652464409027635
PPP2CB,,1,0,0,0,0,0,-0.20652464409027635
PPP2R1A,,1,0,0,0,0,0,-1.3760764925661642
PPP2R1B,,1,0,0,0,0,0,NA
PPP2R2A,P,0,0,1,-1,1,-1,-2.1530392164219236
PPP2R5A,,1,0,0,0,0,0,-1.1338347651269072
PPP2R5C,,1,0,0,0,0,0,NA
PPP2R5D,,1,0,0,0,0,0,1.25256810401927
PPP3CA,,1,0,0,0,0,0,-0.4510689231136308
PPP3CA_PPP3R1,,1,0,0,0,0,0,NA
PPP3CB,,1,0,0,0,0,0,NA
PPP3CC,,1,0,0,0,0,0,NA
PPP3R1,,1,0,0,0,0,0,NA
PPP3R2,,1,0,0,0,0,0,NA
PPP4C,,1,0,0,0,0,0,NA
PPP5C,,1,0,0,0,0,0,1.1255483581242371
PRDM1,,1,0,0,0,0,0,NA
PRDX3,,1,0,0,0,0,0,NA
PRG2,,1,0,0,0,0,0,NA
PRKAA1,,1,0,0,0,0,0,-0.8583684030743725
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKAB1,,1,0,0,0,0,0,NA
PRKACA,,1,0,0,0,0,0,0.22274066003668128
PRKACB,,1,0,0,0,0,0,-0.5823089091516892
PRKACG,,1,0,0,0,0,0,NA
PRKAR1A,,1,0,0,0,0,0,-0.8749227415939258
PRKAR1B,,1,0,0,0,0,0,-0.8749227415939258
PRKAR2A,,1,0,0,0,0,0,0.8359511737563944
PRKAR2B,,1,0,0,0,0,0,NA
PRKCA,,1,0,0,0,0,0,NA
PRKCB,,1,0,0,0,0,0,NA
PRKCD,,1,0,0,0,0,0,0.2755270875927587
PRKCE,,1,0,0,0,0,0,NA
PRKCG,,1,0,0,0,0,0,NA
PRKCI,,1,0,0,0,0,0,NA
PRKCQ,,1,0,0,0,0,0,0.2755270875927587
PRKCZ,,1,0,0,0,0,0,NA
PRKD1,,1,0,0,0,0,0,NA
PRKDC,,1,0,0,0,0,0,0.7870144934508733
PRKN,,1,0,0,0,0,0,NA
PRKX,,1,0,0,0,0,0,NA
PRL,,1,0,0,0,0,0,NA
PRLH,,1,0,0,0,0,0,NA
PRLR,,1,0,0,0,0,0,NA
PRMT1,,1,0,0,0,0,0,0.48099133375975733
PRMT5,,1,0,0,0,0,0,0.9137745786563605
PRNP,,1,0,0,0,0,0,NA
PROC,,1,0,0,0,0,0,NA
PRR5,,1,0,0,0,0,0,NA
PSEN1,,1,0,0,0,0,0,NA
PSENEN,,1,0,0,0,0,0,NA
PSMB6,,1,0,0,0,0,0,NA
PSMD10,,1,0,0,0,0,0,NA
PTEN,,1,0,0,0,0,0,NA
PTGDR,,1,0,0,0,0,0,NA
PTGIR,,1,0,0,0,0,0,NA
PTGS2,,1,0,0,0,0,0,NA
PTH,,1,0,0,0,0,0,NA
PTK2B,,1,0,0,0,0,0,NA
PTK6,,1,0,0,0,0,0,NA
PTK7,,1,0,0,0,0,0,0.7532860145093226
PTMA,,1,0,0,0,0,0,NA
PTP4A1,,1,0,0,0,0,0,NA
PTPN1,,1,0,0,0,0,0,0.591704407276427
PTPN11,P,0,1,0,1,1,1,1.6584426041197482
PTPN2,,1,0,0,0,0,0,NA
PTPN5,,1,0,0,0,0,0,NA
PTPN6,,1,0,0,0,0,0,-1.1073364721072498
PTPN7,,1,0,0,0,0,0,NA
PTPRB,,1,0,0,0,0,0,NA
PTPRF,,1,0,0,0,0,0,NA
PTPRJ,,1,0,0,0,0,0,NA
PTPRM,,1,0,0,0,0,0,NA
PTPRR,,1,0,0,0,0,0,NA
PTPRU,,1,0,0,0,0,0,NA
PTTG1,,1,0,0,0,0,0,NA
PUF60,,1,0,0,0,0,0,0.11083298041599729
PXN,,1,0,0,0,0,0,NA
PYY,,1,0,0,0,0,0,NA
RAC1,,1,0,0,0,0,0,0.8525685008878761
RAC2,,1,0,0,0,0,0,NA
RAC3,,1,0,0,0,0,0,NA
RACGAP1,,1,0,0,0,0,0,NA
RACK1,,1,0,0,0,0,0,-0.2742570157621126
RAD23A,,1,0,0,0,0,0,NA
RAF1,,1,0,0,0,0,0,NA
RAN,,1,0,0,0,0,0,0.8947021545139849
RANBP10,,1,0,0,0,0,0,NA
RANBP3,,1,0,0,0,0,0,0.16456353452702718
RANBP9,,1,0,0,0,0,0,NA
RAP1A,,1,0,0,0,0,0,NA
RAP1B,,1,0,0,0,0,0,-1.4325343062955027
RAPGEF3,,1,0,0,0,0,0,NA
RAPGEF5,,1,0,0,0,0,0,NA
RARA,,1,0,0,0,0,0,NA
RARB,,1,0,0,0,0,0,NA
RARG,,1,0,0,0,0,0,NA
RASA1,,1,0,0,0,0,0,-0.2010984085661155
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBL1,,1,0,0,0,0,0,NA
RBL2,,0.73,0.27,0,0.27,0,0.27,NA
RCAN1,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
RELA,,1,0,0,0,0,0,NA
REN,,1,0,0,0,0,0,NA
RET,,1,0,0,0,0,0,NA
RHEB,,1,0,0,0,0,0,1.0231854677009597
RHOA,P,0,0,1,-1,1,-1,-1.6766728455426643
RICTOR,,1,0,0,0,0,0,NA
RIPK1,,1,0,0,0,0,0,NA
RIPK2,,1,0,0,0,0,0,NA
RIPK3,,1,0,0,0,0,0,NA
RNASE2,,1,0,0,0,0,0,NA
ROCK1,,1,0,0,0,0,0,0.3857053647489741
ROCK2,,1,0,0,0,0,0,0.7068680580971818
RORA,,1,0,0,0,0,0,NA
RORC,,1,0,0,0,0,0,NA
RPA4,,1,0,0,0,0,0,NA
RPL10,,1,0,0,0,0,0,0.2391324113071001
RPL11,,1,0,0,0,0,0,0.8392983983402066
RPL23,,1,0,0,0,0,0,0.4595713496112216
RPS6KA1,,1,0,0,0,0,0,0.05183671470314534
