Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
Enzyme5537__ACLY,,1,0,0,0,0,0,NA
Enzyme5551__SLC25A20,,0,1,0,1,0,1,NA
Enzyme5551__SLC25A20_reverse,,1,0,0,0,0,0,NA
Enzyme5580__OGDH_DLD_PDHX_DLST,,1,0,0,0,0,0,NA
Enzyme5596__ADH1B_ADH1C,,1,0,0,0,0,0,NA
Enzyme5635__CAD,,1,0,0,0,0,0,NA
Enzyme5635__CAD_reverse,,1,0,0,0,0,0,NA
Enzyme5661__ALDH1A1,,1,0,0,0,0,0,NA
Enzyme5661__ALDH1A2,,1,0,0,0,0,0,NA
Enzyme5661__ALDH3A2,,1,0,0,0,0,0,NA
Enzyme5661__ALDH7A1,,1,0,0,0,0,0,NA
Enzyme5661__ALDH9A1,,1,0,0,0,0,0,NA
Enzyme5686__CPT2,,1,0,0,0,0,0,NA
Enzyme5686__CPT2_reverse,,0.79,0.21,0,0.21,0,0.21,NA
Enzyme5761__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme5802__SCD,,1,0,0,0,0,0,NA
Enzyme5804__SCD,,1,0,0,0,0,0,NA
Enzyme5913__CPT1A,,0.84,0.16,0,0.16,0,0.16,NA
Enzyme5913__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme5913__CPT1B,,0.84,0.16,0,0.16,0,0.16,NA
Enzyme5913__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme5913__CPT1C,,0.94,0.06,0,0.06,0,0.06,NA
Enzyme5913__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme5914__CPT2,,1,0,0,0,0,0,NA
Enzyme5914__CPT2_reverse,,0.91,0.09,0,0.09,0,0.09,NA
Enzyme5915__SLC25A20,,0.95,0.05,0,0.05,0,0.05,NA
Enzyme5915__SLC25A20_reverse,,0.69,0.31,0,0.31,0,0.31,NA
Enzyme5926__CYP2E1,,1,0,0,0,0,0,NA
Enzyme6068__ACSL1,,1,0,0,0,0,0,NA
Enzyme6088__ACADM,,1,0,0,0,0,0,NA
Enzyme609100001__SLC25A20,,1,0,0,0,0,0,NA
Enzyme609200002__SLC25A20,,0,1,0,1,0,1,NA
Enzyme609300002__SLC25A20,,0.93,0.07,0,0.07,0,0.07,NA
Enzyme609400002__SLC25A20,,0.99,0.01,0,0.01,0,0.01,NA
Enzyme609500002__SLC25A20,,1,0,0,0,0,0,NA
Enzyme6146__SLC22A10,,1,0,0,0,0,0,NA
Enzyme616700001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme617500001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618000002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618100003__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618400002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618600002__SLC25A1,,0.92,0.08,0,0.08,0,0.08,NA
Enzyme629__ACSL3,,1,0,0,0,0,0,NA
Enzyme630__ACSL1,,1,0,0,0,0,0,NA
Enzyme630__ACSL3,,1,0,0,0,0,0,NA
Enzyme630__ACSL4,,1,0,0,0,0,0,NA
Enzyme630__ACSL5,,1,0,0,0,0,0,NA
Enzyme632__ACSL1,,1,0,0,0,0,0,NA
Enzyme632__ACSL3,,1,0,0,0,0,0,NA
Enzyme632__ACSL4,,1,0,0,0,0,0,NA
Enzyme6325__FASN,,1,0,0,0,0,0,NA
Enzyme643500002__SLC6A6,,1,0,0,0,0,0,NA
Enzyme6441__CPT1A,,0.94,0.06,0,0.06,0,0.06,NA
Enzyme6441__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6441__CPT1B,,0.95,0.05,0,0.05,0,0.05,NA
Enzyme6441__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6441__CPT1C,,1,0,0,0,0,0,NA
Enzyme6441__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme6462__CPT1A,,0.73,0.27,0,0.27,0,0.27,NA
Enzyme6462__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6462__CPT1B,,0.39,0.61,0,0.61,0,0.61,NA
Enzyme6462__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6462__CPT1C,,0.88,0.12,0,0.12,0,0.12,NA
Enzyme6462__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme6466__CPT1A,,0.73,0.27,0,0.27,0,0.27,NA
Enzyme6466__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6466__CPT1B,,0.39,0.61,0,0.61,0,0.61,NA
Enzyme6466__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6466__CPT1C,,0.88,0.12,0,0.12,0,0.12,NA
Enzyme6466__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme647__ACSL3,,1,0,0,0,0,0,NA
Enzyme658__orphanReacFALDtly,,1,0,0,0,0,0,NA
Enzyme6632__SLC27A4,,1,0,0,0,0,0,NA
Enzyme664900002__SLC6A6,,1,0,0,0,0,0,NA
Enzyme685__FASN,,1,0,0,0,0,0,NA
Enzyme696__AFMID,,1,0,0,0,0,0,NA
Enzyme72__orphanReacACALDtx,,1,0,0,0,0,0,NA
Enzyme7326__SRM,,0,1,0,1,0,1,NA
Enzyme7346__ODC1,,0,1,0,1,0,1,NA
Enzyme7347__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__TAT_reverse,,1,0,0,0,0,0,NA
Enzyme7573__GCH1,,1,0,0,0,0,0,NA
Enzyme7575__BCAT1_reverse,,1,0,0,0,0,0,NA
Enzyme7608__IDH1,,1,0,0,0,0,0,NA
Enzyme7646__ADH1A,,1,0,0,0,0,0,NA
Enzyme7646__ADH1B,,1,0,0,0,0,0,NA
Enzyme7646__ADH1C,,1,0,0,0,0,0,NA
Enzyme7646__ADH4,,1,0,0,0,0,0,NA
Enzyme7646__ADH5,,1,0,0,0,0,0,NA
Enzyme7646__ADH6,,1,0,0,0,0,0,NA
Enzyme7646__ADH7,,1,0,0,0,0,0,NA
Enzyme7646__ADHFE1,,1,0,0,0,0,0,NA
Enzyme7646__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme7646__ZADH2,,1,0,0,0,0,0,NA
Enzyme7930__SCD,,1,0,0,0,0,0,NA
Enzyme7930__SCD5,,1,0,0,0,0,0,NA
Enzyme7932__SCD,,1,0,0,0,0,0,NA
Enzyme7932__SCD5,,1,0,0,0,0,0,NA
Enzyme8062__ACSL1,,1,0,0,0,0,0,NA
Enzyme8062__ACSL3,,1,0,0,0,0,0,NA
Enzyme8062__ACSL4,,1,0,0,0,0,0,NA
Enzyme8062__ACSL5,,1,0,0,0,0,0,NA
Enzyme8062__ACSL6,,1,0,0,0,0,0,NA
Enzyme8159__TH,,1,0,0,0,0,0,NA
Enzyme8160__TYR,,1,0,0,0,0,0,NA
Enzyme8222__SCD,,1,0,0,0,0,0,NA
Enzyme8222__SCD5,,1,0,0,0,0,0,NA
Enzyme8233__CPT1A,,1,0,0,0,0,0,NA
Enzyme8233__CPT1A_reverse,,0.89,0.11,0,0.11,0,0.11,NA
Enzyme8233__CPT1B,,1,0,0,0,0,0,NA
Enzyme8233__CPT1B_reverse,,0.94,0.06,0,0.06,0,0.06,NA
Enzyme8233__CPT1C,,1,0,0,0,0,0,NA
Enzyme8233__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8234__CPT2,,1,0,0,0,0,0,NA
Enzyme8234__CPT2_reverse,,0.91,0.09,0,0.09,0,0.09,NA
Enzyme8235__CPT1A,,0.9,0.1,0,0.1,0,0.1,NA
Enzyme8235__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1B,,0.95,0.05,0,0.05,0,0.05,NA
Enzyme8235__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1C,,1,0,0,0,0,0,NA
Enzyme8235__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8236__CPT2,,0.72,0.28,0,0.28,0,0.28,NA
Enzyme8236__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme827300002__DBI,,1,0,0,0,0,0,NA
Enzyme8330__CPT2,,0.82,0.18,0,0.18,0,0.18,NA
Enzyme8330__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme833300002__SLC22A9,,0.92,0.08,0,0.08,0,0.08,NA
Enzyme833300002__SLC25A20,,0.5,0.5,0,0.5,0,0.5,NA
Enzyme8417__THRA,,1,0,0,0,0,0,NA
Enzyme8423__P4HA2,,0.08,0.92,0,0.92,0,0.92,NA
Enzyme8424__P4HA2,,0.92,0.08,0,0.08,0,0.08,NA
Enzyme8565__SLC6A12,,1,0,0,0,0,0,NA
Enzyme8619__SLC10A1,,1,0,0,0,0,0,NA
Enzyme8619__SLC10A2,,1,0,0,0,0,0,NA
Enzyme9060__GLUD1,,1,0,0,0,0,0,NA
Enzyme9061__GLUD1,,1,0,0,0,0,0,NA
Enzyme9154__IDH3G_IDH3B_IDH3A,,1,0,0,0,0,0,NA
Enzyme9155__IDH2,,1,0,0,0,0,0,NA
Enzyme919__HSD3B1,,1,0,0,0,0,0,NA
Enzyme9211__AOC3,,1,0,0,0,0,0,NA
Enzyme930__IDH1,,1,0,0,0,0,0,NA
Enzyme9432__EPX,,1,0,0,0,0,0,NA
Enzyme9432__PRDX6,,1,0,0,0,0,0,NA
Enzyme9549__SMS,,1,0,0,0,0,0,NA
Enzyme9549__SRM,,0,0,1,-1,0,-1,NA
Enzyme9562__SUCLG1_SUCLA2,,1,0,0,0,0,0,NA
Enzyme9562__SUCLG1_SUCLA2_reverse,,1,0,0,0,0,0,NA
Enzyme9565__SLC6A6,,1,0,0,0,0,0,NA
Enzyme9565__SLC6A6_reverse,,1,0,0,0,0,0,NA
Enzyme9611__TH,,1,0,0,0,0,0,NA
Enzyme9616__TAT,,1,0,0,0,0,0,NA
Enzyme965__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme966__CSAD,,1,0,0,0,0,0,NA
Enzyme966__GAD1,,0,1,0,1,0,1,NA
Enzyme9699__ALAS1_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS2_reverse,,1,0,0,0,0,0,NA
Enzyme9733__CPT1A_CPT2,,0,1,0,1,0,1,NA
Enzyme9733__CPT1A_CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme9734__CPT1A_CPT2,,0,1,0,1,0,1,NA
Enzyme9734__CPT1A_CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme9828__SLC6A6,,1,0,0,0,0,0,NA
Enzyme9838__SLC25A20,,0.08,0.92,0,0.92,0,0.92,NA
Enzyme9838__SLC25A20_reverse,,1,0,0,0,0,0,NA
Enzyme986100001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme99__ACSS2,,1,0,0,0,0,0,NA
Enzyme995700002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995800002__SLC7A5,,1,0,0,0,0,0,NA
EP300,,1,0,0,0,0,0,NA
EP400,,1,0,0,0,0,0,NA
EPAS1,,1,0,0,0,0,0,NA
EPHA3,,1,0,0,0,0,0,NA
EPHA4,,1,0,0,0,0,0,NA
EPHA5,,1,0,0,0,0,0,NA
EPHA6,,1,0,0,0,0,0,NA
EPHA7,,1,0,0,0,0,0,NA
EPHB2,,1,0,0,0,0,0,NA
EPO,,1,0,0,0,0,0,NA
EPOR,,1,0,0,0,0,0,NA
EPX,,1,0,0,0,0,0,-1.14450322331804
ERBB2,,1,0,0,0,0,0,NA
ERBB3,,1,0,0,0,0,0,NA
ERBB4,,1,0,0,0,0,0,NA
ERBIN,,1,0,0,0,0,0,NA
ERC1,,1,0,0,0,0,0,0.087452361763201
ERCC2,,1,0,0,0,0,0,NA
ERCC3,,1,0,0,0,0,0,NA
ERCC6,,1,0,0,0,0,0,NA
ERG,,1,0,0,0,0,0,NA
ERN1,,1,0,0,0,0,0,NA
ERVK_6,,1,0,0,0,0,0,NA
ESR1,,1,0,0,0,0,0,NA
ESRRA,,1,0,0,0,0,0,NA
ETS1,,1,0,0,0,0,0,NA
ETV1,,1,0,0,0,0,0,NA
ETV3,,1,0,0,0,0,0,NA
ETV4,,1,0,0,0,0,0,NA
ETV6,,1,0,0,0,0,0,NA
EZH2,,1,0,0,0,0,0,NA
EZR,,1,0,0,0,0,0,-1.30664349251137
F11,,1,0,0,0,0,0,NA
F11R,,1,0,0,0,0,0,-2.10259245920654
F2R,,1,0,0,0,0,0,NA
F2RL1,,1,0,0,0,0,0,NA
F3,,1,0,0,0,0,0,NA
FADD,,1,0,0,0,0,0,NA
FAF1,,1,0,0,0,0,0,2.26152942935152
FAS,,1,0,0,0,0,0,-0.463627744333965
FASLG,,1,0,0,0,0,0,NA
FASN,,1,0,0,0,0,0,0.0232373490934264
FBLN1,,1,0,0,0,0,0,NA
FBXO31,,1,0,0,0,0,0,NA
FBXO5,,1,0,0,0,0,0,NA
FBXW7,,1,0,0,0,0,0,NA
FCAR,,1,0,0,0,0,0,NA
FCER1A,,1,0,0,0,0,0,NA
FCER1G,,1,0,0,0,0,0,-0.355435411993608
FCGR2C,,1,0,0,0,0,0,NA
FDPS,,1,0,0,0,0,0,1.46012969675784
FER,,1,0,0,0,0,0,NA
FGA,,1,0,0,0,0,0,NA
FGF1,,1,0,0,0,0,0,NA
FGF10,,1,0,0,0,0,0,NA
FGF11,,1,0,0,0,0,0,NA
FGF12,,1,0,0,0,0,0,NA
FGF13,,1,0,0,0,0,0,NA
FGF14,,1,0,0,0,0,0,NA
FGF16,,1,0,0,0,0,0,NA
FGF17,,1,0,0,0,0,0,NA
FGF18,,1,0,0,0,0,0,NA
FGF19,,1,0,0,0,0,0,NA
FGF2,,1,0,0,0,0,0,-1.54473962298106
FGF20,,1,0,0,0,0,0,NA
FGF21,,1,0,0,0,0,0,NA
FGF22,,1,0,0,0,0,0,NA
FGF23,,1,0,0,0,0,0,NA
FGF3,,1,0,0,0,0,0,NA
FGF4,,1,0,0,0,0,0,NA
FGF5,,1,0,0,0,0,0,NA
FGF6,,1,0,0,0,0,0,NA
FGF7,,1,0,0,0,0,0,NA
FGF8,,1,0,0,0,0,0,NA
FGF9,,1,0,0,0,0,0,NA
FGFBP1,,1,0,0,0,0,0,NA
FGFR1,,1,0,0,0,0,0,NA
FGFR2,,1,0,0,0,0,0,NA
FGFR3,,1,0,0,0,0,0,NA
FGFR4,,1,0,0,0,0,0,NA
FGR,,1,0,0,0,0,0,-1.20619331010288
FHIT,,1,0,0,0,0,0,NA
FHL1,P,0,0,1,-1,1,-1,-11.5130230259785
FHL2,,1,0,0,0,0,0,4.04638130810876
FKBP1A,,1,0,0,0,0,0,-1.68080301345771
FKBP4,,1,0,0,0,0,0,4.33633799915472
FLI1,,1,0,0,0,0,0,NA
FLII,,1,0,0,0,0,0,-2.60049524938535
FLT3,,1,0,0,0,0,0,NA
FN1,,1,0,0,0,0,0,-0.26886418721034
FOS,,1,0,0,0,0,0,NA
FOSB,,1,0,0,0,0,0,NA
FOSL1,,1,0,0,0,0,0,NA
FOXA1,,1,0,0,0,0,0,NA
FOXA2,,1,0,0,0,0,0,NA
FOXH1,,1,0,0,0,0,0,NA
FOXM1,,1,0,0,0,0,0,NA
FOXO1,,1,0,0,0,0,0,NA
FOXO3,,1,0,0,0,0,0,NA
FOXO4,,1,0,0,0,0,0,NA
FOXP1,,1,0,0,0,0,0,NA
FOXP3,,1,0,0,0,0,0,NA
FPR1,,1,0,0,0,0,0,NA
FRAT1,,1,0,0,0,0,0,NA
FRK,,1,0,0,0,0,0,0.970930655888509
FRS2,,1,0,0,0,0,0,NA
FRS3,,1,0,0,0,0,0,NA
FST,,1,0,0,0,0,0,NA
FSTL1,,1,0,0,0,0,0,NA
FTH1,P,0,0,1,-1,1,-1,-1.32095734612523
FUBP1,,1,0,0,0,0,0,3.21023956534926
FURIN,,1,0,0,0,0,0,NA
FXN,,1,0,0,0,0,0,NA
FYN,,1,0,0,0,0,0,NA
FZD1,,1,0,0,0,0,0,NA
FZD5,,1,0,0,0,0,0,NA
GAB2,,1,0,0,0,0,0,NA
GAD1,,0,1,0,1,0,1,NA
GAK,,1,0,0,0,0,0,2.71607374680227
GAL,,1,0,0,0,0,0,NA
GAPDH,,1,0,0,0,0,0,2.82581721783448
GATA1,,1,0,0,0,0,0,NA
GATA2,,1,0,0,0,0,0,NA
GATA3,,1,0,0,0,0,0,NA
GATA4,,1,0,0,0,0,0,NA
GCG,,1,0,0,0,0,0,NA
GCLC,,1,0,0,0,0,0,0.380731086307667
GDF5,,1,0,0,0,0,0,NA
GFER,,1,0,0,0,0,0,NA
GFPT1,,1,0,0,0,0,0,8.34448826694827
GH1,,1,0,0,0,0,0,NA
GHR,,1,0,0,0,0,0,NA
GHRH,,1,0,0,0,0,0,NA
GHRL,,1,0,0,0,0,0,NA
GIT1,,1,0,0,0,0,0,1.6880703936458
GLI1,,1,0,0,0,0,0,NA
GLI2,,1,0,0,0,0,0,NA
GLMN,,1,0,0,0,0,0,NA
GLUD1,,1,0,0,0,0,0,-1.19397128206287
GMPS,,1,0,0,0,0,0,4.31773321046816
GNAI1,,1,0,0,0,0,0,-2.73095122054987
GNAI2,,1,0,0,0,0,0,-4.6973303688594
GNAI3,,1,0,0,0,0,0,NA
GNAO1,,1,0,0,0,0,0,NA
GNAZ,,1,0,0,0,0,0,NA
GNG12,,1,0,0,0,0,0,0.788740888433064
GNGT1,,1,0,0,0,0,0,NA
GNL3,,1,0,0,0,0,0,0.799404557913705
GNRHR,,1,0,0,0,0,0,NA
GOT1,,0.08,0.92,0,0.92,0,0.92,2.98838434402572
GPR160,,1,0,0,0,0,0,NA
GRB14,,1,0,0,0,0,0,NA
GRB2,,1,0,0,0,0,0,-1.20662311796614
GRIP1,,1,0,0,0,0,0,NA
GRK2,,1,0,0,0,0,0,1.02263804063089
GRK5,,1,0,0,0,0,0,NA
GRP,,1,0,0,0,0,0,NA
GRPR,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,0.275133200052776
GSK3B,,1,0,0,0,0,0,-0.844975239220706
GSN,,1,0,0,0,0,0,-2.57771039232058
GSTP1,,1,0,0,0,0,0,0.0814200045019297
GTF2H1,,1,0,0,0,0,0,NA
GTF2H2,,1,0,0,0,0,0,NA
GTF2H3,,1,0,0,0,0,0,NA
GTF2H4,,1,0,0,0,0,0,NA
GZMB,,1,0,0,0,0,0,NA
H2AX,,1,0,0,0,0,0,NA
HABP4,,1,0,0,0,0,0,NA
HACD2,,1,0,0,0,0,0,-1.54090581683658
HADHB,,1,0,0,0,0,0,-1.70582477277154
HAT1,,1,0,0,0,0,0,1.90353179188682
HBEGF,,1,0,0,0,0,0,NA
HBP1,,1,0,0,0,0,0,NA
HC01496_m,,1,0,0,0,0,0,NA
HCK,,1,0,0,0,0,0,0.501770785953609
HDAC1,,1,0,0,0,0,0,4.78116336736195
HDAC2,,1,0,0,0,0,0,3.16266022375718
HDAC3,,1,0,0,0,0,0,3.16266022375718
HDAC4,,1,0,0,0,0,0,NA
HDAC5,,1,0,0,0,0,0,NA
HDAC8,,1,0,0,0,0,0,NA
HDAC9,,1,0,0,0,0,0,NA
HECTD4,,1,0,0,0,0,0,NA
HES1,,1,0,0,0,0,0,NA
HGF,,1,0,0,0,0,0,NA
HGS,,1,0,0,0,0,0,0.602551198820937
HIC1,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK1,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HLA_A,,1,0,0,0,0,0,NA
HMGA1,,1,0,0,0,0,0,4.21041144101554
HMGB1,,1,0,0,0,0,0,1.66907891686383
HNF1A,,1,0,0,0,0,0,NA
HNF4A,,1,0,0,0,0,0,NA
HNRNPK,,1,0,0,0,0,0,7.47954516443487
HNRNPU,,1,0,0,0,0,0,5.35800413753813
HNRNPUL1,,1,0,0,0,0,0,4.35180432501027
HOXA7,,1,0,0,0,0,0,NA
HOXA9,,1,0,0,0,0,0,NA
HOXB13,,1,0,0,0,0,0,NA
HOXB7,,1,0,0,0,0,0,NA
HPN,P,0,0,1,-1,1,-1,-4.81212890039544
HPSE,,1,0,0,0,0,0,NA
HRAS,,1,0,0,0,0,0,NA
hsa_miR_130a_3p,,1,0,0,0,0,0,NA
hsa_miR_130a_5p,,1,0,0,0,0,0,NA
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_27a_3p,,1,0,0,0,0,0,NA
hsa_miR_27a_5p,,1,0,0,0,0,0,NA
hsa_miR_27b,,1,0,0,0,0,0,NA
hsa_miR_27b_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,3.12159578665293
HSP90AB1,,1,0,0,0,0,0,4.82010918560368
HSP90B1,,1,0,0,0,0,0,4.59897281321154
HSPA1A,,1,0,0,0,0,0,1.64864635572946
HSPA1A,,1,0,0,0,0,0,1.64864635572946
HSPA5,,1,0,0,0,0,0,5.98126179763431
HSPB1,,1,0,0,0,0,0,0.550339715862048
HSPB2,,1,0,0,0,0,0,NA
HTR2B,,1,0,0,0,0,0,NA
HTT,,1,0,0,0,0,0,2.01510532331295
HUWE1,,1,0,0,0,0,0,1.3653597571873
IAPP,,1,0,0,0,0,0,NA
ICOS,,1,0,0,0,0,0,NA
IDH1,,1,0,0,0,0,0,0.457412441252884
IDH2,,1,0,0,0,0,0,3.84622953168245
IER3,,1,0,0,0,0,0,NA
IFI16,,1,0,0,0,0,0,4.95102971264295
IFNA1,,1,0,0,0,0,0,NA
IFNB1,,1,0,0,0,0,0,NA
IFNG,,1,0,0,0,0,0,NA
IGF1,,1,0,0,0,0,0,NA
IGF1R,,1,0,0,0,0,0,NA
IGF2,,1,0,0,0,0,0,NA
IGFBP2,,1,0,0,0,0,0,NA
IGFBP3,,1,0,0,0,0,0,0.24157363736696
IGFBP5,,1,0,0,0,0,0,NA
IGHE,,1,0,0,0,0,0,NA
IKBKB,,1,0,0,0,0,0,0.178139504895741
IKBKE,,1,0,0,0,0,0,NA
IKBKG,,1,0,0,0,0,0,1.2558311275986
IL10,,1,0,0,0,0,0,NA
IL10RA,,1,0,0,0,0,0,NA
IL11,,1,0,0,0,0,0,NA
IL12A,,1,0,0,0,0,0,NA
IL12B,,1,0,0,0,0,0,NA
IL12RB1,,1,0,0,0,0,0,NA
IL12RB2,,1,0,0,0,0,0,NA
IL13,,1,0,0,0,0,0,NA
IL15,,1,0,0,0,0,0,NA
IL16,,1,0,0,0,0,0,0.471183816889802
IL17A,,1,0,0,0,0,0,NA
IL18,,1,0,0,0,0,0,NA
IL1A,,1,0,0,0,0,0,NA
IL1B,,1,0,0,0,0,0,NA
IL1R1,,1,0,0,0,0,0,NA
IL1R2,,1,0,0,0,0,0,NA
IL1RAP,,1,0,0,0,0,0,0.787239960420012
IL2,,1,0,0,0,0,0,NA
IL20RB,,1,0,0,0,0,0,NA
IL21,,1,0,0,0,0,0,NA
IL22RA1,,1,0,0,0,0,0,NA
IL23A,,1,0,0,0,0,0,NA
IL23R,,1,0,0,0,0,0,NA
IL24,,1,0,0,0,0,0,NA
IL27,,1,0,0,0,0,0,NA
IL27RA,,1,0,0,0,0,0,NA
IL2RA,,1,0,0,0,0,0,NA
IL2RB,,1,0,0,0,0,0,NA
IL2RG,,1,0,0,0,0,0,NA
IL3,,1,0,0,0,0,0,NA
IL32,,1,0,0,0,0,0,NA
IL3RA,,1,0,0,0,0,0,NA
IL4,,1,0,0,0,0,0,NA
IL4R,,1,0,0,0,0,0,NA
IL5,,1,0,0,0,0,0,NA
IL5RA,,1,0,0,0,0,0,NA
IL6,,1,0,0,0,0,0,NA
IL6R,,1,0,0,0,0,0,NA
IL6ST,,1,0,0,0,0,0,NA
IL7,,1,0,0,0,0,0,NA
IL7R,,1,0,0,0,0,0,NA
ILK,,1,0,0,0,0,0,-5.09193436230737
INHBA,,1,0,0,0,0,0,NA
INHBB,,1,0,0,0,0,0,NA
INHBC,,1,0,0,0,0,0,NA
INHBE,,1,0,0,0,0,0,NA
INPP5J,,1,0,0,0,0,0,NA
INS,,1,0,0,0,0,0,NA
INSR,,1,0,0,0,0,0,NA
IQGAP1,,1,0,0,0,0,0,-2.05355657938902
IRAK1,,1,0,0,0,0,0,NA
IRF1,,1,0,0,0,0,0,NA
IRF2BPL,,1,0,0,0,0,0,NA
IRF3,,1,0,0,0,0,0,NA
IRF5,,1,0,0,0,0,0,NA
IRF6,,1,0,0,0,0,0,NA
IRS1,,1,0,0,0,0,0,NA
ISG15,,1,0,0,0,0,0,1.03029788496557
ITCH,,1,0,0,0,0,0,1.4478721725967
ITGA1,,1,0,0,0,0,0,-6.47216385108787
ITGA6,,1,0,0,0,0,0,0.0471540420585404
ITGAL,,1,0,0,0,0,0,0.800393256051917
ITGAM,,1,0,0,0,0,0,1.03403726378514
ITGAV,,1,0,0,0,0,0,1.64461937830215
ITGB1,,1,0,0,0,0,0,-4.62370230463388
ITGB3,,1,0,0,0,0,0,-1.33715508135734
JAK1,,1,0,0,0,0,0,-2.61082009331041
JAK2,,1,0,0,0,0,0,NA
JAK3,,1,0,0,0,0,0,NA
JDP2,,1,0,0,0,0,0,NA
JUN,,0.99,0.01,0,0.01,0,0.01,NA
JUNB,,1,0,0,0,0,0,NA
JUND,,1,0,0,0,0,0,NA
JUP,,1,0,0,0,0,0,2.9114000803219
KAT2A,,1,0,0,0,0,0,NA
KAT2B,,1,0,0,0,0,0,NA
KAT5,,1,0,0,0,0,0,NA
KAT6A,,1,0,0,0,0,0,NA
KAT7,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
KDM1A,,1,0,0,0,0,0,2.81281193279568
KDM4C,,1,0,0,0,0,0,NA
KDR,,1,0,0,0,0,0,NA
KHDRBS1,,1,0,0,0,0,0,2.57082398477085
KHDRBS2,,1,0,0,0,0,0,NA
KIT,,1,0,0,0,0,0,NA
KITLG,,1,0,0,0,0,0,NA
KLF1,,1,0,0,0,0,0,NA
KLF10,,1,0,0,0,0,0,NA
KLF4,,1,0,0,0,0,0,NA
KLF5,,1,0,0,0,0,0,NA
KLKB1,,1,0,0,0,0,0,-0.93315309933986
KMT5A,,1,0,0,0,0,0,NA
KREMEN2,,1,0,0,0,0,0,NA
KRT1,,1,0,0,0,0,0,NA
KRT5,,1,0,0,0,0,0,NA
KSR1,,1,0,0,0,0,0,NA
KSR2,,1,0,0,0,0,0,NA
LAMA1,,1,0,0,0,0,0,-4.12631726962724
LBP,,1,0,0,0,0,0,-1.36436374793549
LBR,,1,0,0,0,0,0,-1.46775677636063
LCK,,1,0,0,0,0,0,NA
LCP2,,1,0,0,0,0,0,NA
LEF1,,1,0,0,0,0,0,NA
LEFTY1,,1,0,0,0,0,0,NA
LEP,,1,0,0,0,0,0,NA
LEPR,,1,0,0,0,0,0,NA
LGALS9,,1,0,0,0,0,0,-1.15642075010558
LGI3,,1,0,0,0,0,0,NA
LIF,,1,0,0,0,0,0,NA
LITAF,,1,0,0,0,0,0,NA
LMO2,,1,0,0,0,0,0,NA
LMTK2,,1,0,0,0,0,0,NA
LPAR2,,1,0,0,0,0,0,NA
LPAR3,,1,0,0,0,0,0,NA
LPL,,1,0,0,0,0,0,2.11748971121439
LRP6,,1,0,0,0,0,0,NA
LRPPRC,P,0,1,0,1,1,1,3.10130747204419
LRRFIP1,,1,0,0,0,0,0,0.724226687565159
LTBP1,,1,0,0,0,0,0,1.02876242499429
LTC4S,,1,0,0,0,0,0,NA
